Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y, Autosomal)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
2p25.1	2:10043550-10054836	KLF11, TIEG2, FKLF1, FKLF, MODY7	Kruppel-like factor 11	603301	KLF11	8462	ENSG00000172059,ENST00000305883;;;ENST00000305883		Maturity-onset diabetes of the young, type VII	610508		3	Klf11
2p25.1	2:10439968-10448327	ODC1, BABS	Ornithine decarboxylase-1	165640	ODC1	4953	ENSG00000115758,ENST00000234111;;;ENST00000234111	pseudogene ODCP on 7q31-qter	Bachmann-Bupp syndrome	619075	AD	3	Odc1
2p25.1	2:11677544-11827409	LPIN1	Lipin 1	605518	LPIN1	23175	ENSG00000134324,ENST00000674199;;;ENST00000674199	related to LSL	Myoglobinuria, acute recurrent, autosomal recessive	268200	AR	3	Lpin1
2p24-p22	2:12000001-41500000	CLQTL2	Cholesterol level quantitative trait locus 2	610760		100188817		max lod at D2S1360	[Cholesterol level QTL 2]	610760		2	
2p24	2:12000001-23800000	GEFSP4	Generalized epilepsy with febrile seizures plus, type 4	609800		100188796		max lod at D2S305	Generalized epilepsy with febrile seizures plus, type 4	609800	AD	2	
2p24	2:12000001-23800000	KTCN4	Keratoconus 4	609271		550624		between D2S305 and D2S2373	Keratoconus 4	609271		2	
2p24.3	2:14778909-15561334	NBAS, NAG, SOPH, ILFS2	NBAS subunit of NRZ tethering complex	608025	NBAS	51594	ENSG00000151779,ENST00000281513;;;ENST00000281513		Infantile liver failure syndrome 2	616483	AR	3	Nbas
2p24.3	2:14778909-15561334	NBAS, NAG, SOPH, ILFS2	NBAS subunit of NRZ tethering complex	608025	NBAS	51594	ENSG00000151779,ENST00000281513;;;ENST00000281513		Short stature, optic nerve atrophy, and Pelger-Huet anomaly	614800	AR	3	Nbas
2p24.3	2:15940550-15947004	MYCN, NMYC, FGLDS1, MPAPA	Oncogene NMYC	164840	MYCN	4613	ENSG00000134323,ENST00000281043;;;ENST00000281043	proximal to APOB	Feingold syndrome 1	164280	AD	3	Mycn,Mycs
2p24.3	2:15940550-15947004	MYCN, NMYC, FGLDS1, MPAPA	Oncogene NMYC	164840	MYCN	4613	ENSG00000134323,ENST00000281043;;;ENST00000281043	proximal to APOB	Megalencephaly-polydactyly syndrome	620748	AD	3	Mycn,Mycs
2p24.1	2:19910263-19990105	WDR35, NAOFEN, KIAA1336, CED2, SRTD7	WD repeat-containing protein 35	613602	WDR35	57539	ENSG00000118965,ENST00000281405;;;ENST00000281405		Cranioectodermal dysplasia 2	613610	AR	3	Wdr35
2p24.1	2:19910263-19990105	WDR35, NAOFEN, KIAA1336, CED2, SRTD7	WD repeat-containing protein 35	613602	WDR35	57539	ENSG00000118965,ENST00000281405;;;ENST00000281405		Short-rib thoracic dysplasia 7 with or without polydactyly	614091	AR	3	Wdr35
2p24.1	2:19992052-20012668	MATN3, EDM5, HOA, OS2, SEMDBCD	Matrilin 3	602109	MATN3	4148	ENSG00000132031,ENST00000407540;;;ENST00000407540		{Osteoarthritis susceptibility 2}	140600	AD	3	Matn3
2p24.1	2:19992052-20012668	MATN3, EDM5, HOA, OS2, SEMDBCD	Matrilin 3	602109	MATN3	4148	ENSG00000132031,ENST00000407540;;;ENST00000407540		Epiphyseal dysplasia, multiple, 5	607078	AD	3	Matn3
2p24.1	2:19992052-20012668	MATN3, EDM5, HOA, OS2, SEMDBCD	Matrilin 3	602109	MATN3	4148	ENSG00000132031,ENST00000407540;;;ENST00000407540		Spondyloepimetaphyseal dysplasia, Borochowitz-Cormier-Daire type	608728	AR	3	Matn3
2p24.1	2:21001429-21044073	APOB, FLDB, LDLCQ4, FCHL2	Apolipoprotein B (including Ag(x) antigen)	107730	APOB	338	ENSG00000084674,ENST00000233242;;;ENST00000233242	1 gene for liver apo-B100 and gut apo-B48; Ag linked	Hypercholesterolemia, familial, 2	144010	AD	3	Apob
2p24.1	2:21001429-21044073	APOB, FLDB, LDLCQ4, FCHL2	Apolipoprotein B (including Ag(x) antigen)	107730	APOB	338	ENSG00000084674,ENST00000233242;;;ENST00000233242	1 gene for liver apo-B100 and gut apo-B48; Ag linked	Hypobetalipoproteinemia	615558	AR	3	Apob
2p23.3-p22.3	2:23800001-36300000	GINGF3, HGF3, GGF3	Fibromatosis, gingival, 3	609955		780916		between D2S2221 and D2S1788	Fibromatosis, gingival, 3	609955	AD	2	
2p23.3	2:24789728-24793391	PTRHD1, C2orf79, NEDPBA	Peptidyl-tRNA hydrolase domain-containing 1	617342	PTRHD1	391356	ENSG00000184924,ENST00000328379;;;ENST00000328379		Neurodevelopmental disorder with early-onset parkinsonism and behavioral abnormalities	620747	AR	3	Ptrhd1
2p23.3	2:24819169-24920237	ADCY3, BMIQ19	Adenylate cyclase-3	600291	ADCY3	109	ENSG00000138031,ENST00000679454;;;ENST00000679454		{Obesity, susceptibility to, BMIQ19}	617885	AR	3	Adcy3
2p23.3	2:25160860-25168580	POMC, OBAIRH	Proopiomelanocortin (adrenocorticotropin/beta-lipotropin)	176830	POMC	5443	ENSG00000115138,ENST00000395826;;;ENST00000395826		{Obesity, early-onset, susceptibility to}	601665	AD, AR, Mu	3	Pomc
2p23.3	2:25160860-25168580	POMC, OBAIRH	Proopiomelanocortin (adrenocorticotropin/beta-lipotropin)	176830	POMC	5443	ENSG00000115138,ENST00000395826;;;ENST00000395826		Obesity, adrenal insufficiency, and red hair due to POMC deficiency	609734	AR	3	Pomc
2p23.3	2:25227874-25342590	DNMT3A, TBRS, HESJAS	DNA methyltransferase 3A	602769	DNMT3A	1788	ENSG00000119772,ENST00000321117;;;ENST00000321117		Acute myeloid leukemia, somatic	601626		3	Dnmt3a
2p23.3	2:25227874-25342590	DNMT3A, TBRS, HESJAS	DNA methyltransferase 3A	602769	DNMT3A	1788	ENSG00000119772,ENST00000321117;;;ENST00000321117		Heyn-Sproul-Jackson syndrome	618724	AD	3	Dnmt3a
2p23.3	2:25227874-25342590	DNMT3A, TBRS, HESJAS	DNA methyltransferase 3A	602769	DNMT3A	1788	ENSG00000119772,ENST00000321117;;;ENST00000321117		Tatton-Brown-Rahman syndrome	615879	AD	3	Dnmt3a
2p23.3	2:25733753-25878487	ASXL2, KIAA1685, SHAPNS	ASXL transcriptional regulator 2	612991	ASXL2	55252	ENSG00000143970,ENST00000435504;;;ENST00000435504		Shashi-Pena syndrome	617190	AD	3	Asxl2
2p23.3	2:26190635-26244632	HADHA, MTPA	Hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/ enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit	600890	HADHA	3030	ENSG00000084754,ENST00000380649;;;ENST00000380649		Fatty liver, acute, of pregnancy	609016	AR	3	Hadha
2p23.3	2:26190635-26244632	HADHA, MTPA	Hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/ enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit	600890	HADHA	3030	ENSG00000084754,ENST00000380649;;;ENST00000380649		HELLP syndrome, maternal, of pregnancy	609016	AR	3	Hadha
2p23.3	2:26190635-26244632	HADHA, MTPA	Hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/ enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit	600890	HADHA	3030	ENSG00000084754,ENST00000380649;;;ENST00000380649		LCHAD deficiency	609016	AR	3	Hadha
2p23.3	2:26190635-26244632	HADHA, MTPA	Hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/ enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit	600890	HADHA	3030	ENSG00000084754,ENST00000380649;;;ENST00000380649		Mitochondrial trifunctional protein deficiency 1	609015	AR	3	Hadha
2p23.3	2:26244939-26290465	HADHB, MTPD2	Hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase /enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit	143450	HADHB	3032	ENSG00000138029,ENST00000317799;;;ENST00000317799		Mitochondrial trifunctional protein deficiency 2	620300	AR	3	Hadhb
2p23.3	2:26346143-26395885	SELENOI, SELI, SPG81	Selenoprotein I	607915	SELENOI	85465	ENSG00000138018,ENST00000260585;;;ENST00000260585		Spastic paraplegia 81, autosomal recessive	618768	AR	3	Selenoi
2p23.3	2:26401920-26456711	DRC1, CCDC164, C2orf39, CILD21, SPGF80	Dynein regulatory complex, subunit 1	615288	DRC1	92749	ENSG00000157856,ENST00000288710;;;ENST00000288710		Ciliary dyskinesia, primary, 21	615294	AR	3	Drc1
2p23.3	2:26401920-26456711	DRC1, CCDC164, C2orf39, CILD21, SPGF80	Dynein regulatory complex, subunit 1	615288	DRC1	92749	ENSG00000157856,ENST00000288710;;;ENST00000288710		Spermatogenic failure 80	620222	AR	3	Drc1
2p23.3	2:26457203-26558756	OTOF, DFNB9, NSRD9, AUNB1	Otoferlin	603681	OTOF	9381	ENSG00000115155,ENST00000272371;;;ENST00000272371	symbolized DFNB6 by authors	Auditory neuropathy, autosomal recessive, 1	601071	AR	3	Otof
2p23.3	2:26457203-26558756	OTOF, DFNB9, NSRD9, AUNB1	Otoferlin	603681	OTOF	9381	ENSG00000115155,ENST00000272371;;;ENST00000272371	symbolized DFNB6 by authors	Deafness, autosomal recessive 9	601071	AR	3	Otof
2p23.3	2:26692722-26733420	KCNK3, TASK, PPH4, DDSA	Potassium channel, subfamily K, member 3	603220	KCNK3	3777	ENSG00000171303,ENST00000302909;;;ENST00000302909		Developmental delay with sleep apnea	621402	AD	3	Kcnk3
2p23.3	2:26692722-26733420	KCNK3, TASK, PPH4, DDSA	Potassium channel, subfamily K, member 3	603220	KCNK3	3777	ENSG00000171303,ENST00000302909;;;ENST00000302909		Pulmonary hypertension, primary, 4	615344	AD	3	Kcnk3
2p23.3	2:26847995-26950351	DPYSL5, CRMP5, CRAM, RTSC4	Dihydropyrimidinase-like 5	608383	DPYSL5	56896	ENSG00000157851,ENST00000288699;;;ENST00000288699		Ritscher-Schinzel syndrome 4	619435	AD	3	Dpysl5
2p23.3	2:27050364-27070618	AGBL5, CCP5, RP75	AATP/GTP-binding protein-like 5	615900	AGBL5	60509	ENSG00000084693,ENST00000360131;;;ENST00000360131		Retinitis pigmentosa 75	617023	AR	3	Agbl5
2p23.3	2:27078615-27086403	EMILIN1, EMILIN, HMND10, ATBFS	Elastin microfibril interfacer 1	130660	EMILIN1	11117	ENSG00000138080,ENST00000380320;;;ENST00000380320		Arterial tortuosity-bone fragility syndrome	620908	AR	3	Emilin1
2p23.3	2:27078615-27086403	EMILIN1, EMILIN, HMND10, ATBFS	Elastin microfibril interfacer 1	130660	EMILIN1	11117	ENSG00000138080,ENST00000380320;;;ENST00000380320		Neuronopathy, distal hereditary motor, autosomal dominant 10	620080	AD	3	Emilin1
2p23.3	2:27086772-27100762	KHK, FRUCTU	Ketohexokinase (fructokinase)	614058	KHK	3795	ENSG00000138030,ENST00000260598;;;ENST00000260598	mutation identified in 1 FRUCTU family	?[Fructosuria, essential]	229800	AR	3	Khk
2p23.3	2:27199587-27212787	SLC5A6, SMVT, NERIB, SMVTD, COMNB	Solute carrier family 5 (sodium dependent vitamin transporter), member 6	604024	SLC5A6	8884	ENSG00000138074,ENST00000310574;;;ENST00000310574		Peripheral motor neuropathy, childhood-onset, biotin-responsive	619903	AR	3	Slc5a6
2p23.3	2:27199587-27212787	SLC5A6, SMVT, NERIB, SMVTD, COMNB	Solute carrier family 5 (sodium dependent vitamin transporter), member 6	604024	SLC5A6	8884	ENSG00000138074,ENST00000310574;;;ENST00000310574		Sodium-dependent multivitamin transporter deficiency	618973	AR	3	Slc5a6
2p23.3	2:27217369-27243943	CAD, CDG1Z, DEE50	CAD trifunctional protein of pyrimidine biosynthesis	114010	CAD	790	ENSG00000084774,ENST00000264705;;;ENST00000264705		Developmental and epileptic encephalopathy 50	616457	AR	3	Cad
2p23.3	2:27309492-27323097	MPV17, MTDPS6, CMT2EE	Mitochondrial inner membrane protein MPV17	137960	MPV17	4358	ENSG00000115204,ENST00000380044;;;ENST00000380044		Charcot-Marie-Tooth disease, axonal, type 2EE	618400	AR	3	Mpv17
2p23.3	2:27309492-27323097	MPV17, MTDPS6, CMT2EE	Mitochondrial inner membrane protein MPV17	137960	MPV17	4358	ENSG00000115204,ENST00000380044;;;ENST00000380044		Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	256810	AR	3	Mpv17
2p23.3	2:27364352-27370338	EIF2B4, VWM4	Eukaryotic translation initiation factor 2B, subunit 4	606687	EIF2B4	8890	ENSG00000115211,ENST00000347454;;;ENST00000347454		Leukoencephalopathy with vanishing white matter 4, with or without ovarian failure	620314	AR	3	Eif2b4
2p23.3	2:27377235-27380734	ZNF513, RP58	Zinc finger protein 513	613598	ZNF513	130557	ENSG00000163795,ENST00000323703;;;ENST00000323703	mutation identified in 1 RP58 family	?Retinitis pigmentosa 58	613617	AR	3	Zfp513
2p23.3	2:27444377-27489743	IFT172, SLB, KIAA1179, SRTD10, RP71, BBS20	Intraflagellar transport 172	607386	IFT172	26160	ENSG00000138002,ENST00000260570;;;ENST00000260570		Bardet-Biedl syndrome 20	619471	AR	3	Ift172
2p23.3	2:27444377-27489743	IFT172, SLB, KIAA1179, SRTD10, RP71, BBS20	Intraflagellar transport 172	607386	IFT172	26160	ENSG00000138002,ENST00000260570;;;ENST00000260570		Retinitis pigmentosa 71	616394	AR	3	Ift172
2p23.3	2:27444377-27489743	IFT172, SLB, KIAA1179, SRTD10, RP71, BBS20	Intraflagellar transport 172	607386	IFT172	26160	ENSG00000138002,ENST00000260570;;;ENST00000260570		Short-rib thoracic dysplasia 10 with or without polydactyly	615630	AR	3	Ift172
2p23.3	2:27496839-27523684	GCKR, GKRP, FGQTL5	Glucokinase (hexokinase 4) regulatory protein	600842	GCKR	2646	ENSG00000084734,ENST00000264717;;;ENST00000264717		[Fasting plasma glucose level QTL 5]	613463		3	Gckr
2p23.3	2:27642568-27663614	SUPT7L, SUPT7H, SPT7l, KIAA0764, STAF65G, FZPS	SPTY7-like, STAGA complex subunit gamma	612762	SUPT7L	9913	ENSG00000119760,ENST00000337768;;;ENST00000337768		Fischer-Zirnsak progeroid syndrome	621130	AR	3	Supt7l
2p23.2	2:28392858-28417317	FOSL2, ACED	FOS-like 2, AP-1 transcription factor subunit	601575	FOSL2	2355	ENSG00000075426,ENST00000264716;;;ENST00000264716		Aplasia cutis-enamel dysplasia syndrome	620789	AD	3	Fosl2
2p23.2	2:28751604-28802940	PPP1CB, NSLH2	Protein phosphatase-1, catalytic subunit, beta isoform	600590	PPP1CB	5500	ENSG00000213639,ENST00000395366;;;ENST00000395366		Noonan syndrome-like disorder with loose anagen hair 2	617506	AD	3	Ppp1cb
2p23.2	2:29061695-29074523	PCARE, C2orf71, RP54	Photoreceptor cilium actin regulator	613425	PCARE	388939	ENSG00000179270,ENST00000331664;;;ENST00000331664		Retinitis pigmentosa 54	613428	AR	3	Pcare
2p23.2-p23.1	2:29192774-29921586	ALK, NBLST3	ALK receptor tyrosine kinase	105590	ALK	238	ENSG00000171094,ENST00000389048;;;ENST00000389048		{Neuroblastoma, susceptibility to, 3}	613014		3	Alk
2p23.1	2:31334321-31414742	XDH, XAN1	Xanthine dehydrogenase (xanthine oxidase)	607633	XDH	7498	ENSG00000158125,ENST00000379416;;;ENST00000379416		Xanthinuria, type I	278300	AR	3	Xdh
2p23.1	2:31522480-31663009	SRD5A2	Steroid-5-alpha-reductase, alpha polypeptide-2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha-2)	607306	SRD5A2	6716	ENSG00000277893,ENST00000622030;;;ENST00000622030		Pseudovaginal perineoscrotal hypospadias	264600	AR	3	Srd5a2
2p22.3-p21	2:31800001-47500000	CANDF1, CMCT	Candidiasis, familial, 1	114580		117084		between D2S367 and D2S2240	Candidiasis, familial, 1, autosomal dominant	114580	AD	2	
2p22.3	2:32063556-32157637	SPAST, SPG4	Spastin	604277	SPAST	6683	ENSG00000021574,ENST00000315285;;;ENST00000315285		Spastic paraplegia 4, autosomal dominant	182601	AD	3	Spast
2p22.3	2:32224449-32265743	NLRC4, CARD12, CLAN, IPAF, AIFEC, FCAS4	NLR family, caspase recruitment domain-containing 4	606831	NLRC4	58484	ENSG00000091106,ENST00000402280;;;ENST00000402280	mutation identified in 1 FCAS4 family	?Familial cold autoinflammatory syndrome 4	616115	AD	3	Nlrc4
2p22.3	2:32224449-32265743	NLRC4, CARD12, CLAN, IPAF, AIFEC, FCAS4	NLR family, caspase recruitment domain-containing 4	606831	NLRC4	58484	ENSG00000091106,ENST00000402280;;;ENST00000402280	mutation identified in 1 FCAS4 family	Autoinflammation with infantile enterocolitis	616050	AD	3	Nlrc4
2p22.3	2:32946953-33399509	LTBP1, ARCL2E	Latent transforming growth factor beta binding protein 1	150390	LTBP1	4052	ENSG00000049323,ENST00000404816;;;ENST00000404816		Cutis laxa, autosomal recessive, type IIE	619451	AR	3	Ltbp1
2p22.2	2:36300001-38300000	MACOM	Macrophthalmia, colobomatous, with microcornea	602499					Macrophthalmia, colobomatous, with microcornea	602499	AD	4	
2p22.2	2:37099210-37156980	EIF2AK2, PRKR, LEUDEN, DYT33	Eurkaryotic translation initiation factor 2-alpha kinase 2	176871	EIF2AK2	5610	ENSG00000055332,ENST00000233057;;;ENST00000233057	mutation identified in 1 DYT33 patient	Dystonia 33	619687	AD, AR	3	Eif2ak2
2p22.2	2:37099210-37156980	EIF2AK2, PRKR, LEUDEN, DYT33	Eurkaryotic translation initiation factor 2-alpha kinase 2	176871	EIF2AK2	5610	ENSG00000055332,ENST00000233057;;;ENST00000233057	mutation identified in 1 DYT33 patient	Leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	618877	AD	3	Eif2ak2
2p22.2	2:38067509-38076151	CYP1B1, GLC3A, ASGD6	Cytochrome P450, subfamily I, dioxin-inducible, polypeptide 1	601771	CYP1B1	1545	ENSG00000138061,ENST00000610745;;;ENST00000610745		Anterior segment dysgenesis 6, multiple subtypes	617315	AR	3	Cyp1b1
2p22.2	2:38067509-38076151	CYP1B1, GLC3A, ASGD6	Cytochrome P450, subfamily I, dioxin-inducible, polypeptide 1	601771	CYP1B1	1545	ENSG00000138061,ENST00000610745;;;ENST00000610745		Glaucoma 3A, primary open angle, congenital, juvenile, or adult onset	231300	AR	3	Cyp1b1
2p22.1-p21	2:38300001-47500000	HNFJ3	Hyperuricemic nephropathy, familial juvenile, 3	614227		100689490		between rs372139 and rs896986	Hyperuricemic nephropathy, familial juvenile, 3	614227	AD	2	
2p22.1	2:38666114-38734765	GALM, GLAT, GALAC4	Galactose mutarotase	137030	GALM	130589	ENSG00000143891,ENST00000272252;;;ENST00000272252		Galactosemia IV	618881	AR	3	Galm
2p22.1	2:38981549-39124868	SOS1, GINGF, GF1, HGF, NS4	SOS Ras/Rac guanine nucleotide exchange factor 1	182530	SOS1	6654	ENSG00000115904,ENST00000402219;;;ENST00000402219		Fibromatosis, gingival, 1	135300	AD	3	Sos1
2p22.1	2:38981549-39124868	SOS1, GINGF, GF1, HGF, NS4	SOS Ras/Rac guanine nucleotide exchange factor 1	182530	SOS1	6654	ENSG00000115904,ENST00000402219;;;ENST00000402219		Noonan syndrome 4	610733	AD	3	Sos1
2p21	2:41500001-47500000	DEL2p21, C2DELp21	Homozygous 2p21 deletion syndrome	606407				contiguous gene syndrome disrupting SLC3A1 and PREPL genes	Hypotonia-cystinuria syndrome	606407	AR	4	
2p21-p12	2:41500001-83100000	DFNA58	Deafness, autosomal dominant 58	615654				duplication of 200kb	Deafness, autosomal dominant 58	615654	AD	4	
2p21	2:41500001-47500000	LEPQTL1, LSL	Leptin serum levels quantitative trait locus 1	601694		7839			[Leptin serum levels QTL1]	601694		2	
2p21	2:42048021-42058517	PKDCC, VLK, SGK493, RLSDF	Protein kinase domain-containing, cytoplasmic	614150	PKDCC	91461	ENSG00000162878,ENST00000294964;;;ENST00000294964		Rhizomelic limb shortening with dysmorphic features	618821	AR	3	Pkdcc
2p21	2:42767089-42792583	HAAO, VCRL1	3-hydroxyanthranilate 3,4-dioxygenase	604521	HAAO	23498	ENSG00000162882,ENST00000294973;;;ENST00000294973		Vertebral, cardiac, renal, and limb defects syndrome 1	617660	AR	3	Haao
2p21	2:43222402-43226606	ZFP36L2, ERF2, TIS11D, OZEMA13	Zinc finger protein 36-like 2	612053	ZFP36L2	678	ENSG00000152518,ENST00000282388;;;ENST00000282388		Oocyte/zygote/embryo maturation arrest 13	620154	AR	3	Zfp36l2
2p21	2:43774039-43828347	DYNC2LI1, D2LIC, LIC3, SRTD15	Dynein, cytoplasmic 2, light intermediate chain 1	617083	DYNC2LI1	51626	ENSG00000138036,ENST00000260605;;;ENST00000260605		Short-rib thoracic dysplasia 15 with polydactyly	617088	AR	3	Dync2li1
2p21	2:43806211-43839231	ABCG5, STSL2	ATP-binding cassette, subfamily G, member 5	605459	ABCG5	64240	ENSG00000138075,ENST00000405322;;;ENST00000405322		Sitosterolemia 2	618666	AR	3	Abcg5
2p21	2:43838971-43882988	ABCG8, GBD4, STSL1	ATP-binding cassette, subfamily G, member 8	605460	ABCG8	64241	ENSG00000143921,ENST00000272286;;;ENST00000272286		{Gallbladder disease 4}	611465		3	Abcg8
2p21	2:43838971-43882988	ABCG8, GBD4, STSL1	ATP-binding cassette, subfamily G, member 8	605460	ABCG8	64241	ENSG00000143921,ENST00000272286;;;ENST00000272286		Sitosterolemia 1	210250	AR	3	Abcg8
2p21	2:43886224-43996265	LRPPRC, LRP130, LSFC, MC4DN5	Leucine-rich PPR motif-containing protein	607544	LRPPRC	10128	ENSG00000138095,ENST00000260665;;;ENST00000260665		Mitochondrial complex IV deficiency, nuclear type 5, (French-Canadian)	220111	AR	3	Lrpprc
2p21	2:44275480-44322437	SLC3A1, ATR1, D2H, NBAT	Solute carrier family 3 (cystine, dibasic and neutral amino acid transporters), member 1	104614	SLC3A1	6519	ENSG00000138079,ENST00000260649;;;ENST00000260649		Cystinuria	220100	AD, AR	3	Slc3a1
2p21	2:44317607-44361862	PREPL, KIAA0436, CMS22	Prolyl endopeptidase-like	609557	PREPL	9581	ENSG00000138078,ENST00000409411;;;ENST00000409411		Myasthenic syndrome, congenital, 22	616224	AR	3	Prepl
2p21	2:44941702-44946071	SIX3, HPE2	SIX homeobox 3	603714	SIX3	6496	ENSG00000138083,ENST00000260653;;;ENST00000260653		Holoprosencephaly 2	157170	AD	3	Six3
2p21	2:44941702-44946071	SIX3, HPE2	SIX homeobox 3	603714	SIX3	6496	ENSG00000138083,ENST00000260653;;;ENST00000260653		Schizencephaly	269160		3	Six3
2p21	2:46297407-46386697	EPAS1, MOP2, HIF2A, ECYT4	Endothelial PAS domain protein 1	603349	EPAS1	2034	ENSG00000116016,ENST00000263734;;;ENST00000263734		Erythrocytosis, familial, 4	611783	AD	3	Epas1
2p21	2:46580937-46617041	PIGF, OORS	Phosphatidylinositol glycan, class F	600153	PIGF	5281	ENSG00000151665,ENST00000281382;;;ENST00000281382	pseudogene on 5	Onychodystrophy, osteodystrophy, impaired intellectual development, and seizures syndrome	619356	AR	3	Pigf
2p21	2:46617215-46630176	CRIPT, RTS3	Cystine-rich PDZ binding protein	604594	CRIPT	9419	ENSG00000119878,ENST00000238892;;;ENST00000238892		Rothmund-Thomson syndrome, type 3	615789	AR	3	Cript
2p21	2:46901870-46941855	MCFD2, F5F8D2	Multiple coagulation factor deficiency protein 2	607788	MCFD2	90411	ENSG00000180398,ENST00000319466;;;ENST00000319466		Factor V and factor VIII, combined deficiency of	613625		3	Mcfd2
2p21	2:46915866-47076123	TTC7A, TTC7, KIAA1140, MINAT, GIDID	Tetratricopeptide repeat domain 7A	609332	TTC7A	57217	ENSG00000068724,ENST00000319190;;;ENST00000319190		Gastrointestinal defects and immunodeficiency syndrome	243150	AR	3	Ttc7
2p21	2:47160082-47176936	CALM2, LQT15	Calmodulin-2	114182	CALM2	805	ENSG00000143933,ENST00000272298;;;ENST00000272298		Long QT syndrome 15	616249	AD	3	Calm2
