Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y, Autosomal)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
2q14.3	2:128091200-128195677	UGGT1, HUGT1, CDG2CC	UDP-glucose glycoprotein glucosyltransferase 1	605897	UGGT1	56886	ENSG00000136731,ENST00000259253;;;ENST00000259253		Congenital disorder of glycosylation, type IICC	621381	AR	3	Uggt1
2q14.3	2:128265480-128318868	HS6ST1, HS6ST, HH15	Heparan sulfate 6-O-sulfotransferase 1	604846	HS6ST1	9394	ENSG00000136720,ENST00000259241;;;ENST00000259241		{Hypogonadotropic hypogonadism 15 with or without anosmia}	614880	AD	3	Hs6st1
2q21.1	2:129100001-131700000	ADHD5	Attention deficit-hyperactivity disorder, susceptibility to, 5	612311		100190790		max lod at rs985162	{Attention deficit-hyperactivity disorder, susceptibility to, 5}	612311		2	
2q21.1-q22	2:129100001-147900000	CHDS2	Coronary heart disease, susceptibility to, 2	608316		387584			{Coronary heart disease, susceptibility to, 2}	608316		2	
2q21	2:129100001-136100000	NMTC3	Nonmedullary thyroid carcinoma 3	606240		114568			{Thyroid carcinoma, nonmedullary, 3}	606240	AD	2	
2q21.1	2:130151392-130181757	SMPD4, NSMASE3, KIAA1418, NEDMABA	Sphingomyelin phosphodiesterase 4, neutral membrane	610457	SMPD4	55627	ENSG00000136699,ENST00000680298;;;ENST00000680298		Neurodevelopmental disorder with microcephaly, arthrogryposis, and structural brain anomalies	618622	AR	3	Smpd4
2q21.1	2:130337933-130342681	CCDC115, CCP1, CDG2O	Coiled-coil domain-containing protein 115	613734	VMA22	84317	ENSG00000136710,ENST00000259229;;;ENST00000259229		Congenital disorder of glycosylation, type IIo	616828	AR	3	Ccdc115
2q21.1	2:130592165-130599575	CFC1, CRYPTIC, HTX2	Cryptic protein	605194	CFC1	55997	ENSG00000136698,ENST00000259216;;;ENST00000259216		Heterotaxy, visceral, 2, autosomal	605376	AD	3	Cfc1
2q21.1	2:131476119-131482934	TUBA3D, KTCN9	Tubulin, alpha-3D	617878	TUBA3D	113457	ENSG00000075886,ENST00000321253;;;ENST00000321253		Keratoconus 9	617928	AD	3	Tuba3a,Tuba3b
2q21.3	2:134455759-134719000	TMEM163, SV31, HLD25	Transmembrane protein 163	618978	TMEM163	81615	ENSG00000152128,ENST00000281924;;;ENST00000281924	REc	Leukodystrophy, hypomyelinating, 25	620243	AD	3	Tmem163
2q21.3	2:135052292-135176396	RAB3GAP1, WARBM1, P130, MARTS2	RAB3 GTPase-activating protein, catalytic subunit	602536	RAB3GAP1	22930	ENSG00000115839,ENST00000264158;;;ENST00000264158		Martsolf syndrome 2	619420	AR	3	Rab3gap1
2q21.3	2:135052292-135176396	RAB3GAP1, WARBM1, P130, MARTS2	RAB3 GTPase-activating protein, catalytic subunit	602536	RAB3GAP1	22930	ENSG00000115839,ENST00000264158;;;ENST00000264158		Warburg micro syndrome 1	600118	AR	3	Rab3gap1
2q21.3	2:135787850-135837184	LCT, LAC, LPH	Lactase (lactase-phlorizin hydrolase)	603202	LCT	3938	ENSG00000115850,ENST00000264162;;;ENST00000264162		Lactase deficiency, congenital	223000	AR	3	Lct
2q21.3	2:135839626-135876443	MCM6	Minichromosome maintenance complex component 6	601806	MCM6	4175	ENSG00000076003,ENST00000264156;;;ENST00000264156	mutations in introns 9 and 13	Lactase persistence/nonpersistence	223100	AD	3	Mcm6
2q21.3	2:135905881-135985684	DARS1, DARS, HBSL	Aspartyl tRNA synthetase 1	603084	DARS1	1615	ENSG00000115866,ENST00000264161;;;ENST00000264161		Hypomyelination with brainstem and spinal cord involvement and leg spasticity	615281	AR	3	Dars1
2q22-q24	2:136100001-168900000	MAFD5	Major affective disorder 5	611535		100188843			{Major affective disorder 5}	611535		2	
2q22.1	2:136114349-136118149	CXCR4, D2S201E, NPY3R, WHIMS1	Chemokine (C-X-C motif) receptor 4 (neuropeptide Y receptor Y3)	162643	CXCR4	7852	ENSG00000121966,ENST00000241393;;;ENST00000241393		Myelokathexis, isolated	193670	AD	3	Cxcr4
2q22.1	2:136114349-136118149	CXCR4, D2S201E, NPY3R, WHIMS1	Chemokine (C-X-C motif) receptor 4 (neuropeptide Y receptor Y3)	162643	CXCR4	7852	ENSG00000121966,ENST00000241393;;;ENST00000241393		WHIM syndrome 1	193670	AD	3	Cxcr4
2q22.1	2:137964473-138016364	HNMT, MRT51	Histamine N-methyltransferase	605238	HNMT	3176	ENSG00000150540,ENST00000280097;;;ENST00000280097		{Asthma, susceptibility to}	600807	AD	3	Hnmt
2q22.1	2:137964473-138016364	HNMT, MRT51	Histamine N-methyltransferase	605238	HNMT	3176	ENSG00000150540,ENST00000280097;;;ENST00000280097		Intellectual developmental disorder, autosomal recessive 51	616739	AR	3	Hnmt
2q22.2	2:142877664-143055833	KYNU, KYNUU, VCRL2	Kynureninase	605197	KYNU	8942	ENSG00000115919,ENST00000264170;;;ENST00000264170	mutation identified in 1 KYNUU family	?Hydroxykynureninuria	236800	AR	3	Kynu
2q22.2	2:142877664-143055833	KYNU, KYNUU, VCRL2	Kynureninase	605197	KYNU	8942	ENSG00000115919,ENST00000264170;;;ENST00000264170	mutation identified in 1 KYNUU family	Vertebral, cardiac, renal, and limb defects syndrome 2	617661	AR	3	Kynu
2q22.3	2:144384081-144520119	ZEB2, ZFHX1B, SMADIP1, SIP1	Zinc finger E box-binding homeobox 2	605802	ZEB2	9839	ENSG00000169554,ENST00000627532;;;ENST00000627532		Mowat-Wilson syndrome	235730	AD	3	Zeb2
2q23-q24.3	2:147900001-168900000	DFNA16	Deafness, autosomal dominant 16	603964		1694			Deafness, autosomal dominant 16	603964	AD	2	
2q23-q31	2:147900001-182100000	DFNB27	Deafness, autosomal recessive 27	605818		23713			Deafness, autosomal recessive 27	605818	AR	2	
2q23-q24	2:147900001-168900000	GEFSP7, FEB3B	Generalized epilepsy with febrile seizures plus, type 7	613863		120325367		max lod at D2S2330	Generalized epilepsy with febrile seizures plus, type 7	613863	AD	2	
2q23.1	2:147930396-148021551	ORC4, ORC4L	Origin recognition complex, subunit 4	603056	ORC4	5000	ENSG00000115947,ENST00000392857;;;ENST00000392857		Meier-Gorlin syndrome 2	613800	AR	3	Orc4
2q23.1	2:148020927-148516971	MBD5, KIAA1461, MRD1	Methyl-CpG-binding domain protein 5	611472	MBD5	55777	ENSG00000204406,ENST00000642680;;;ENST00000642680		Intellectual developmental disorder, autosomal dominant 1	156200	AD	3	Mbd5
2q23.1-q23.2	2:148875227-149026759	KIF5C, NKHC2, CDCBM2	Kinesin family member 5C	604593	KIF5C	3800	ENSG00000168280,ENST00000435030;;;ENST00000435030		Cortical dysplasia, complex, with other brain malformations 2	615282	AD	3	Kif5c
2q23.2	2:149569637-149587775	MMADHC, C2orf25, MAHCD, MACD, HMAD	Metabolism of cobalamin associated D	611935	MMADHC	27249	ENSG00000168288,ENST00000303319;;;ENST00000303319		Homocystinuria-megaloblastic anemia, cblD type	620952	AR	3	Mmadhc
2q23.2	2:149569637-149587775	MMADHC, C2orf25, MAHCD, MACD, HMAD	Metabolism of cobalamin associated D	611935	MMADHC	27249	ENSG00000168288,ENST00000303319;;;ENST00000303319		Methylmalonic aciduria and homocystinuria, cblD type	277410	AR	3	Mmadhc
2q23.2	2:149569637-149587775	MMADHC, C2orf25, MAHCD, MACD, HMAD	Metabolism of cobalamin associated D	611935	MMADHC	27249	ENSG00000168288,ENST00000303319;;;ENST00000303319		Methylmalonic aciduria, cblD type	620953	AR	3	Mmadhc
2q23.3	2:151485339-151734476	NEB, NEM2, AMC6	Nebulin	161650	NEB	4703	ENSG00000183091,ENST00000397345;;;ENST00000397345		Arthrogryposis multiplex congenita 6	619334	AR	3	Neb
2q23.3	2:151485339-151734476	NEB, NEM2, AMC6	Nebulin	161650	NEB	4703	ENSG00000183091,ENST00000397345;;;ENST00000397345		Nemaline myopathy 2, autosomal recessive	256030	AR	3	Neb
2q23.3	2:151832771-152099167	CACNB4, EJM6, EA5, EIG9	Calcium channel, voltage-dependent, beta 4 subunit	601949	CACNB4	785	ENSG00000182389,ENST00000539935;;;ENST00000539935	mutation identified in 1 EA5 family	?Episodic ataxia, type 5	613855	AD	3	Cacnb4
2q23.3	2:151832771-152099167	CACNB4, EJM6, EA5, EIG9	Calcium channel, voltage-dependent, beta 4 subunit	601949	CACNB4	785	ENSG00000182389,ENST00000539935;;;ENST00000539935	mutation identified in 1 EA5 family	{Epilepsy, idiopathic generalized, susceptibility to, 9}	607682	AD	3	Cacnb4
2q23.3	2:151832771-152099167	CACNB4, EJM6, EA5, EIG9	Calcium channel, voltage-dependent, beta 4 subunit	601949	CACNB4	785	ENSG00000182389,ENST00000539935;;;ENST00000539935	mutation identified in 1 EA5 family	{Epilepsy, juvenile myoclonic, susceptibility to, 6}	607682	AD	3	Cacnb4
2q24-q32	2:154000001-196600000	FGQTL1	Fasting plasma glucose level QTL 1	612108		100499165		associated with rs560887	[Fasting plasma glucose level QTL 1]	612108		2	
2q24.1-q31.1	2:154000001-177100000	INTLQ2	Intelligence quantitative trait locus 3	610295		100462723			{Intelligence QTL3}	610295		2	
2q24-q32	2:154000001-196600000	MMDK, MDK	Mesomelic dysplasia, Kantaputra type	156232				caused by disruption of the HOXD gene cluster	Mesomelic dysplasia, Kantaputra type	156232	AD	4	
2q24.1	2:154000001-158900000	SYNSTH	Synesthesia	612759		100301527		max lod at D2S142	Synesthesia	612759		2	
2q24.1	2:156324437-156332721	NR4A2, NURR1, NOT, TINUR, IDLDP	Nuclear receptor subfamily 4, group A, member 2	601828	NR4A2	4929	ENSG00000153234,ENST00000339562;;;ENST00000339562		Intellectual developmental disorder with language impairment and early-onset DOPA-responsive dystonia-parkinsonism	619911	AD	3	Nr4a2
2q24.1	2:156400281-156586403	GPD2	Glycerol-3-phosphate dehydrogenase 2 (mitochondrial)	138430	GPD2	2820	ENSG00000115159,ENST00000438166;;;ENST00000438166	pseudogene on 19	{Type 2 diabetes mellitus, susceptibility to}	125853	AD	3	Gpd2
2q24.1	2:157736446-157876330	ACVR1, ACVRLK2, ALK2, FOP	Activin A receptor, type I	102576	ACVR1	90	ENSG00000115170,ENST00000434821;;;ENST00000434821		Fibrodysplasia ossificans progressiva	135100	AD	3	Acvr1
2q24.2	2:160099671-160200272	ITGB6, AI1H	Integrin, beta-6	147558	ITGB6	3694	ENSG00000115221,ENST00000283249;;;ENST00000283249		Amelogenesis imperfecta, type IH	616221	AR	3	Itgb6
2q24.2	2:161416297-161425870	TBR1, IDDAS	T-box, brain, 1	604616	TBR1	10716	ENSG00000136535,ENST00000389554;;;ENST00000389554		Intellectual developmental disorder with autism and speech delay	606053	AD	3	Tbr1
2q24.2	2:161624416-161985270	SLC4A10, 620746	Solute carrier family 4 (sodium bicarbonate cotransporter-like), member 10	605556	SLC4A10	57282	ENSG00000144290,ENST00000446997;;;ENST00000446997		Neurodevelopmental disorder with hypotonia and characteristic brain abnormalities	620746	AR	3	Slc4a10
2q24.2	2:162267074-162318684	IFIH1, MDA5, AGS7, SGMRT1, IMD95	Interferon induced with helicase C domain 1	606951	IFIH1	64135	ENSG00000115267,ENST00000649979;;;ENST00000649979		Aicardi-Goutieres syndrome 7	615846	AD	3	Ifih1
2q24.2	2:162267074-162318684	IFIH1, MDA5, AGS7, SGMRT1, IMD95	Interferon induced with helicase C domain 1	606951	IFIH1	64135	ENSG00000115267,ENST00000649979;;;ENST00000649979		Immunodeficiency 95	619773	AR	3	Ifih1
2q24.2	2:162267074-162318684	IFIH1, MDA5, AGS7, SGMRT1, IMD95	Interferon induced with helicase C domain 1	606951	IFIH1	64135	ENSG00000115267,ENST00000649979;;;ENST00000649979		Singleton-Merten syndrome 1	182250	AD	3	Ifih1
2q24.3	2:162900001-168900000	IDDM19	Diabetes mellitus, insulin-dependent, 19	610155				associated with rs1990760	{Diabetes mellitus, insulin-dependent, 19}	610155		2	
2q24.3	2:165087526-165204050	SCN3A, FFEVF4, DEE62	Sodium voltage-gated channel, alpha subunit 3	182391	SCN3A	6328	ENSG00000153253,ENST00000283254;;;ENST00000283254		Developmental and epileptic encephalopathy 62	617938	AD	3	Scn3a
2q24.3	2:165087526-165204050	SCN3A, FFEVF4, DEE62	Sodium voltage-gated channel, alpha subunit 3	182391	SCN3A	6328	ENSG00000153253,ENST00000283254;;;ENST00000283254		Epilepsy, familial focal, with variable foci 4	617935	AD	3	Scn3a
2q24.3	2:165239414-165392304	SCN2A, SCN2A1, BFIC3, DEE11, BFIS3, BFNIS, EA9	Sodium voltage-gated channel, alpha subunit 2	182390	SCN2A	6326	ENSG00000136531,ENST00000375437;;;ENST00000375437	4 related genes on chr.2	Developmental and epileptic encephalopathy 11	613721	AD	3	Scn2a
2q24.3	2:165239414-165392304	SCN2A, SCN2A1, BFIC3, DEE11, BFIS3, BFNIS, EA9	Sodium voltage-gated channel, alpha subunit 2	182390	SCN2A	6326	ENSG00000136531,ENST00000375437;;;ENST00000375437	4 related genes on chr.2	Episodic ataxia, type 9	618924	AD	3	Scn2a
2q24.3	2:165239414-165392304	SCN2A, SCN2A1, BFIC3, DEE11, BFIS3, BFNIS, EA9	Sodium voltage-gated channel, alpha subunit 2	182390	SCN2A	6326	ENSG00000136531,ENST00000375437;;;ENST00000375437	4 related genes on chr.2	Seizures, benign familial infantile, 3	607745	AD	3	Scn2a
2q24.3	2:165747588-165794692	GALNT3, HHS, HFTC1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3	601756	GALNT3	2591	ENSG00000115339,ENST00000392701;;;ENST00000392701		Tumoral calcinosis, hyperphosphatemic, familial, 1	211900	AR	3	Galnt3
2q24.3	2:165873362-165953776	TTC21B, THM1, NPHP12, SRTD4, ATD4	Tetratricopeptide repeat domain 21B	612014	TTC21B	79809	ENSG00000123607,ENST00000243344;;;ENST00000243344		Nephronophthisis 12	613820	AD, AR	3	Ttc21b
2q24.3	2:165873362-165953776	TTC21B, THM1, NPHP12, SRTD4, ATD4	Tetratricopeptide repeat domain 21B	612014	TTC21B	79809	ENSG00000123607,ENST00000243344;;;ENST00000243344		Short-rib thoracic dysplasia 4 with or without polydactyly	613819	AR	3	Ttc21b
2q24.3	2:165984641-166149161	SCN1A, GEFSP2, SMEI, FEB3A, DEE6A, DRVT, FHM3, DEE6B	Sodium voltage-gated channel, alpha subunit 1	182389	SCN1A	6323	ENSG00000144285,ENST00000674923;;;ENST00000674923		Developmental and epileptic encephalopathy 6B, non-Dravet	619317	AD	3	Scn1a
2q24.3	2:165984641-166149161	SCN1A, GEFSP2, SMEI, FEB3A, DEE6A, DRVT, FHM3, DEE6B	Sodium voltage-gated channel, alpha subunit 1	182389	SCN1A	6323	ENSG00000144285,ENST00000674923;;;ENST00000674923		Dravet syndrome	607208	AD	3	Scn1a
2q24.3	2:165984641-166149161	SCN1A, GEFSP2, SMEI, FEB3A, DEE6A, DRVT, FHM3, DEE6B	Sodium voltage-gated channel, alpha subunit 1	182389	SCN1A	6323	ENSG00000144285,ENST00000674923;;;ENST00000674923		Febrile seizures, familial, 3A	604403	AD	3	Scn1a
2q24.3	2:165984641-166149161	SCN1A, GEFSP2, SMEI, FEB3A, DEE6A, DRVT, FHM3, DEE6B	Sodium voltage-gated channel, alpha subunit 1	182389	SCN1A	6323	ENSG00000144285,ENST00000674923;;;ENST00000674923		Generalized epilepsy with febrile seizures plus, type 2	604403	AD	3	Scn1a
2q24.3	2:165984641-166149161	SCN1A, GEFSP2, SMEI, FEB3A, DEE6A, DRVT, FHM3, DEE6B	Sodium voltage-gated channel, alpha subunit 1	182389	SCN1A	6323	ENSG00000144285,ENST00000674923;;;ENST00000674923		Migraine, familial hemiplegic, 3	609634	AD	3	Scn1a
2q24.3	2:166195185-166375987	SCN9A, NENA, PN1, SFNP, HSAN2D	Sodium voltage-gated channel, alpha subunit 9	603415	SCN9A	6335	ENSG00000169432,ENST00000642356;;;ENST00000642356		Erythermalgia, primary	133020	AD	3	Scn9a
2q24.3	2:166195185-166375987	SCN9A, NENA, PN1, SFNP, HSAN2D	Sodium voltage-gated channel, alpha subunit 9	603415	SCN9A	6335	ENSG00000169432,ENST00000642356;;;ENST00000642356		Insensitivity to pain, congenital	243000	AR	3	Scn9a
2q24.3	2:166195185-166375987	SCN9A, NENA, PN1, SFNP, HSAN2D	Sodium voltage-gated channel, alpha subunit 9	603415	SCN9A	6335	ENSG00000169432,ENST00000642356;;;ENST00000642356		Neuropathy, hereditary sensory and autonomic, type IID	243000	AR	3	Scn9a
2q24.3	2:166195185-166375987	SCN9A, NENA, PN1, SFNP, HSAN2D	Sodium voltage-gated channel, alpha subunit 9	603415	SCN9A	6335	ENSG00000169432,ENST00000642356;;;ENST00000642356		Paroxysmal extreme pain disorder	167400	AD	3	Scn9a
2q24.3	2:166195185-166375987	SCN9A, NENA, PN1, SFNP, HSAN2D	Sodium voltage-gated channel, alpha subunit 9	603415	SCN9A	6335	ENSG00000169432,ENST00000642356;;;ENST00000642356		Small fiber neuropathy	133020	AD	3	Scn9a
2q31.1	2:168900001-177100000	DUP2q31.1, C2DUPq31.1	Chromosome 2q31.1 duplication syndrome	613681				duplication of 9 HOXD genes and MTX2	Chromosome 2q31.1 duplication syndrome	613681	AD	4	
2q31	2:168900001-182100000	IDDM7	Insulin-dependent diabetes mellitus-7	600321		3406			{Diabetes mellitus, insulin-dependent, 7}	600321		2	
2q31	2:168900001-182100000	PNKD2	Paroxysmal nonkinesigenic dyskinesia 2	611147		100188328		between D2S2188 and D2S364	Paroxysmal nonkinesigenic dyskinesia 2	611147	AD	2	
2q31	2:168900001-182100000	SHFM5	Split-hand/foot malformation 5	606708		171157		between EVX2 and D2S294	Split-hand/foot malformation 5	606708		2	
2q31.1	2:168915390-169031324	ABCB11, BSEP, SPGP, PFIC2, BRIC2	ATP-binding cassette, subfamily B, member 11 (bile salt export pump)	603201	ABCB11	8647	ENSG00000073734,ENST00000650372;;;ENST00000650372		Cholestasis, benign recurrent intrahepatic, 2	605479	AR	3	Abcb11
2q31.1	2:168915390-169031324	ABCB11, BSEP, SPGP, PFIC2, BRIC2	ATP-binding cassette, subfamily B, member 11 (bile salt export pump)	603201	ABCB11	8647	ENSG00000073734,ENST00000650372;;;ENST00000650372		Cholestasis, progressive familial intrahepatic 2	601847	AR	3	Abcb11
2q31.1	2:169127109-169362534	LRP2, DBS	Low density lipoprotein-related protein 2	600073	LRP2	4036	ENSG00000081479,ENST00000649046;;;ENST00000649046		Donnai-Barrow syndrome	222448	AR	3	Lrp2
2q31.1	2:169479494-169506655	BBS5	BBS gene 5	603650	BBS5	129880	ENSG00000163093,ENST00000295240;;;ENST00000295240		Bardet-Biedl syndrome 5	615983	AR	3	Bbs5
2q31.1	2:169509702-169526258	KLHL41, KBTBD10, SARCOSIN, NEM9	Kelch-like family member 41	607701	KLHL41	10324	ENSG00000239474,ENST00000284669;;;ENST00000284669		Nemaline myopathy 9	615731	AR	3	Klhl41
2q31.1	2:169811757-169824905	METTL5, HSPC133, MRT72	Methyltransferase 5, N6-adenosine	618628	METTL5	29081	ENSG00000138382,ENST00000260953;;;ENST00000260953		Intellectual developmental disorder, autosomal recessive 72	618665	AR	3	Mettl5
2q31.1	2:170813210-170861151	GAD1, SCP, DEE89	Glutamate decarboxylase-1, brain, 67kD	605363	GAD1	2571	ENSG00000128683,ENST00000358196;;;ENST00000358196		Developmental and epileptic encephalopathy 89	619124	AR	3	Gad1
2q31.1	2:171434226-171485052	DCAF17, C20orf37	DDB1- and CUL4-associated factor 17	612515	DCAF17	80067	ENSG00000115827,ENST00000375255;;;ENST00000375255		Woodhouse-Sakati syndrome	241080	AR	3	Dcaf17
2q31.1	2:171687469-171750158	DYNC1I2, DNCI2, IC2, NEDMIBA	Dynein, cytoplasmic-1, intermediate chain-2	603331	DYNC1I2	1781	ENSG00000077380,ENST00000397119;;;ENST00000397119		Neurodevelopmental disorder with microcephaly and structural brain anomalies	618492	AR	3	Dync1i2
2q31.1	2:171783405-171894244	SLC25A12, ARALAR, DEE39	Solute carrier family 25 (mitochondrial carrier, Aralar), member 12	603667	SLC25A12	8604	ENSG00000115840,ENST00000422440;;;ENST00000422440		Developmental and epileptic encephalopathy 39	612949	AR	3	Slc25a12
2q31.1	2:172427336-172506459	ITGA6, JEB6	Integrin, alpha-6	147556	ITGA6	3655	ENSG00000091409,ENST00000684293;;;ENST00000684293		Epidermolysis bullosa, junctional 6, with pyloric atresia	619817	AR	3	Itga6
2q31.1	2:173075517-173268015	MAP3K20, ZAK, MLTK, MRK, SFMMP, CNM6	Mitogen-activated protein kinase kinase kinase 20	609479	MAP3K20	51776	ENSG00000091436,ENST00000375213;;;ENST00000375213		Centronuclear myopathy 6 with fiber-type disproportion	617760	AR	3	Map3k20
2q31.1	2:173075517-173268015	MAP3K20, ZAK, MLTK, MRK, SFMMP, CNM6	Mitogen-activated protein kinase kinase kinase 20	609479	MAP3K20	51776	ENSG00000091436,ENST00000375213;;;ENST00000375213		Split-foot malformation with mesoaxial polydactyly	616890	AR	3	Map3k20
2q31.1	2:173354872-173368997	CDCA7, JPO1, ICF3	Cell division cycle-associated 7	609937	CDCA7	83879	ENSG00000144354,ENST00000306721;;;ENST00000306721		Immunodeficiency-centromeric instability-facial anomalies syndrome 3	616910	AR	3	Cdca7
2q31.1	2:174559574-174682913	WIPF1, WASPIP, WIP, WAS2	WAS/WASL-interacting protein family, member 1	602357	WIPF1	7456	ENSG00000115935,ENST00000679041;;;ENST00000679041		Wiskott-Aldrich syndrome 2	614493	AR	3	Wipf1
2q31.1	2:174747592-174764472	CHRNA1, ACHRD, CMS1B, CMS1A	Cholinergic receptor, nicotinic, alpha polypeptide-1, muscle	100690	CHRNA1	1134	ENSG00000138435,ENST00000348749;;;ENST00000348749		Multiple pterygium syndrome, lethal type	253290	AR	3	Chrna1
2q31.1	2:174747592-174764472	CHRNA1, ACHRD, CMS1B, CMS1A	Cholinergic receptor, nicotinic, alpha polypeptide-1, muscle	100690	CHRNA1	1134	ENSG00000138435,ENST00000348749;;;ENST00000348749		Myasthenic syndrome, congenital, 1A, slow-channel	601462	AD	3	Chrna1
2q31.1	2:174747592-174764472	CHRNA1, ACHRD, CMS1B, CMS1A	Cholinergic receptor, nicotinic, alpha polypeptide-1, muscle	100690	CHRNA1	1134	ENSG00000138435,ENST00000348749;;;ENST00000348749		Myasthenic syndrome, congenital, 1B, fast-channel	608930	AD, AR	3	Chrna1
2q31.1	2:174798809-175005381	CHN1, CHN, ARHGAP2, RHOGAP2, DURS2	Chimerin 1 (GTPase-activating protein, rho, 2)	118423	CHN1	1123	ENSG00000128656,ENST00000409900;;;ENST00000409900		Duane retraction syndrome 2	604356	AD	3	Chn1
2q31.1	2:175176258-175181710	ATP5MC3, ATP5G3, DYTSPG	ATP synthase membrane subunit c locus 3	602736	ATP5MC3	518	ENSG00000154518,ENST00000284727;;;ENST00000284727		Dystonia, early-onset, and/or spastic paraplegia	619681	AD	3	Atp5mc3
