Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y, Autosomal)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
7q21.2	7:93130056-93148385	SAMD9L, ATXPC, M7MLS1, SCA49	Sterile alpha motif domain-containing 9-like	611170	SAMD9L	219285	ENSG00000177409,ENST00000318238;;;ENST00000318238	mutation identified in 1 SCA49 family	Monosomy 7 myelodysplasia and leukemia syndrome 1	252270	AD	3	Samd9l
7q21.2-q21.3	7:93232366-93361123	VPS50, CCDC132, KIAA1861, NEDMSC	VPS50, EARP/GARPII complex subunit	616465	VPS50	55610	ENSG00000004766,ENST00000305866;;;ENST00000305866		Neurodevelopmental disorder with microcephaly, seizures, and neonatal cholestasis	619685	AR	3	Vps50
7q21.3	7:93300001-98400000	MVCD5	Microvascular complications of diabetes 5	612633				see PON1 polymorphism	{Microvascular complications of diabetes 5}	612633		2	
7q21.3	7:93424486-93574724	CALCR, CRT	Calcitonin receptor	114131	CALCR	799	ENSG00000004948,ENST00000426151;;;ENST00000426151	not deleted in Williams syndrome	{Osteoporosis, postmenopausal, susceptibility}	166710	AD	3	Calcr
7q21.3	7:93962762-94004355	BET1, MDRP	Bet1 golgi vesicular membrane-trafficking protein	605456	BET1	10282	ENSG00000105829,ENST00000222547;;;ENST00000222547		Muscular dystrophy, congenital, with rapid progression	254100	AR	3	Bet1
7q21.3	7:94394895-94431227	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268;;;ENST00000297268	~17cM from CF	{Osteoporosis, postmenopausal}	166710	AD	3	Col1a2
7q21.3	7:94394895-94431227	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268;;;ENST00000297268	~17cM from CF	Combined osteogenesis imperfecta and Ehlers-Danlos syndrome 2	619120	AD	3	Col1a2
7q21.3	7:94394895-94431227	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268;;;ENST00000297268	~17cM from CF	Ehlers-Danlos syndrome, arthrochalasia type, 2	617821	AD	3	Col1a2
7q21.3	7:94394895-94431227	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268;;;ENST00000297268	~17cM from CF	Ehlers-Danlos syndrome, cardiac valvular type	225320	AR	3	Col1a2
7q21.3	7:94394895-94431227	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268;;;ENST00000297268	~17cM from CF	Osteogenesis imperfecta, type II	166210	AD	3	Col1a2
7q21.3	7:94394895-94431227	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268;;;ENST00000297268	~17cM from CF	Osteogenesis imperfecta, type III	259420	AD	3	Col1a2
7q21.3	7:94394895-94431227	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268;;;ENST00000297268	~17cM from CF	Osteogenesis imperfecta, type IV	166220	AD	3	Col1a2
7q21.3	7:94584980-94656133	SGCE, DYT11	Sarcoglycan, epsilon	604149	SGCE	8910	ENSG00000127990,ENST00000648936;;;ENST00000648936	pseudogene on 2q21; maternally imprinted	Dystonia-11, myoclonic	159900	AD	3	Sgce
7q21.3	7:95404862-95435028	PON2	Paraoxonase-2	602447	PON2	5445	ENSG00000105854,ENST00000222572;;;ENST00000222572		{Coronary artery disease, susceptibility to}			3	Pon2
7q21.3	7:96120220-96322098	SLC25A13, CTLN2, NICCD	Solute carrier family 25 (mitochondrial carrier, citrin), member 13	603859	SLC25A13	10165	ENSG00000004864,ENST00000265631;;;ENST00000265631		Citrullinemia, adult-onset type II	603471	AR	3	Slc25a13
7q21.3	7:96120220-96322098	SLC25A13, CTLN2, NICCD	Solute carrier family 25 (mitochondrial carrier, citrin), member 13	603859	SLC25A13	10165	ENSG00000004864,ENST00000265631;;;ENST00000265631		Citrullinemia, type II, neonatal-onset	605814	AR	3	Slc25a13
7q21.3	7:97020396-97024831	DLX5, SHFM1D, SHFM1	Distal-less homeobox 5	600028	DLX5	1749	ENSG00000105880,ENST00000648378;;;ENST00000648378	mutation identified in 1 SHFM1D family	?Split-hand/foot malformation 1 with sensorineural hearing loss	220600	AR	3	Dlx5
7q21.3	7:97020396-97024831	DLX5, SHFM1D, SHFM1	Distal-less homeobox 5	600028	DLX5	1749	ENSG00000105880,ENST00000648378;;;ENST00000648378	mutation identified in 1 SHFM1D family	Split-hand/foot malformation 1	183600	AD	3	Dlx5
7q21.3	7:97851677-97928441	ASNS, ASNSD	Asparagine synthetase	108370	ASNS	440	ENSG00000070669,ENST00000394308;;;ENST00000394308	temperature sensitive G1 mutant	Asparagine synthetase deficiency	615574	AR	3	Asns
7q22	7:98400001-107800000	AUTS1	Autism, susceptibility to, 1	209850		100188832			{Autism susceptibility 1}	209850	IC, Mu	2	
7q22	7:98400001-107800000	IBD11	Inflammatory bowel disease 11	191390		100529151		associated with MUC3A	{Inflammatory bowel disease 11}	191390	Mu	2	
7q22	7:98400001-107800000	PAPA4	Polydactyly, postaxial, type A4	608562		450096		highest lod with D7S1799	Polydactyly, postaxial, type A4	608562		2	
7q22-q32	7:98400001-132900000	SCA18, SMNA	Spinal cerebellar ataxia 18	607458		94008		between D7S2418 and D7S1804	Spinocerebellar ataxia 18	607458	AD	2	
7q22.1	7:98878532-99013241	TRRAP, DEDDFA, DFNA75	Transformation/transcription domain-associated protein	603015	TRRAP	8295	ENSG00000196367,ENST00000456197;;;ENST00000456197	?mutation identified in 1 DFNA75 family	?Deafness, autosomal dominant 75	618778	AD	3	Trrap
7q22.1	7:98878532-99013241	TRRAP, DEDDFA, DFNA75	Transformation/transcription domain-associated protein	603015	TRRAP	8295	ENSG00000196367,ENST00000456197;;;ENST00000456197	?mutation identified in 1 DFNA75 family	Developmental delay with or without dysmorphic facies and autism	618454	AD	3	Trrap
7q22.1	7:99145804-99219419	KPNA7, OZEMA17	Karyopherin alpha 7	614107	KPNA7	402569	ENSG00000185467,ENST00000327442;;;ENST00000327442		Oocyte/zygote/embryo maturation arrest 17	620319	AR	3	Kpna7
7q22.1	7:99374259-99394816	ARPC1B, ARC41, IMD71	Actin-related protein 2/3 complex, subunit 1B	604223	ARPC1B	10095	ENSG00000130429,ENST00000646101;;;ENST00000646101		Immunodeficiency 71 with inflammatory disease and congenital thrombocytopenia	617718	AR	3	Arpc1b
7q22.1	7:99648194-99679996	CYP3A5, P450PCN3	Cytochrome P450, subfamily IIIA, polypeptide 5	605325	CYP3A5	1577	ENSG00000106258,ENST00000222982;;;ENST00000222982		{Hypertension, salt-sensitive essential, susceptibility to}	145500	Mu	3	Cyp3a11,Cyp3a13,Cyp3a16,Cyp3a25,Cyp3a41a,Cyp3a41b,Cyp3a44,Cyp3a59
7q22.1	7:99756967-99784184	CYP3A4, VDDR3	Cytochrome P450, subfamily IIIA (nifedipine oxidase) polypeptide 4	124010	CYP3A4	1576	ENSG00000160868,ENST00000651514;;;ENST00000651514		Vitamin D-dependent rickets, type 3	619073	AD	3	Cyp3a13
7q22.1	7:100100794-100109039	AP4M1, SPG50, CPSQ3	Adaptor-related protein complex 4, mu-1 subunit	602296	AP4M1	9179	ENSG00000221838,ENST00000359593;;;ENST00000359593		Spastic paraplegia 50, autosomal recessive	612936	AR	3	Ap4m1
7q22.1	7:100107070-100127171	TAF6, TAF2E, TAFII80, ALYUS	TAF6 RNA polymerase II, TATA box-binding protein-associated factor, 80kD	602955	TAF6	6878	ENSG00000106290,ENST00000453269;;;ENST00000453269		Alazami-Yuan syndrome	617126	AR	3	Taf6
7q22.1	7:100154423-100158723	TRAPPC14, MAP11, C7orf43, MCPH25	Trafficking protein particle complex subunit 14	618350	TRAPPC14	55262	ENSG00000146826,ENST00000316937;;;ENST00000316937	mutation identified in 1 MCHP25 family	?Microcephaly 25, primary, autosomal recessive	618351	AR	3	Trappc14
7q22.1	7:100177724-100219334	STAG3, POF8, SPGF61	Stromalin 3	608489	STAG3	10734	ENSG00000066923,ENST00000615138;;;ENST00000615138		Premature ovarian failure 8	615723	AR	3	Stag3
7q22.1	7:100177724-100219334	STAG3, POF8, SPGF61	Stromalin 3	608489	STAG3	10734	ENSG00000066923,ENST00000615138;;;ENST00000615138		Spermatogenic failure 61	619672	AR	3	Stag3
7q22.1	7:100620420-100641552	TFR2, HFE3	Transferrin receptor 2	604720	TFR2	7036	ENSG00000106327,ENST00000223051;;;ENST00000223051		Hemochromatosis, type 3	604250	AR	3	Tfr2
7q22.1	7:100643097-100656448	ACTL6B, BAF53B, IDDSSAD, DEE76	Actin-like 6B	612458	ACTL6B	51412	ENSG00000077080,ENST00000160382;;;ENST00000160382		Developmental and epileptic encephalopathy 76	618468	AR	3	Actl6b
7q22.1	7:100643097-100656448	ACTL6B, BAF53B, IDDSSAD, DEE76	Actin-like 6B	612458	ACTL6B	51412	ENSG00000077080,ENST00000160382;;;ENST00000160382		Intellectual developmental disorder with severe speech and ambulation defects	618470	AD	3	Actl6b
7q22.1	7:100673740-100679169	GNB2, SSS4, NEDHYDF	Guanine nucleotide-binding protein, beta polypeptide-2	139390	GNB2	2783	ENSG00000172354,ENST00000303210;;;ENST00000303210	mutation identified in 1 SSS4 family	?Sick sinus syndrome 4	619464	AD	3	Gnb2
7q22.1	7:100673740-100679169	GNB2, SSS4, NEDHYDF	Guanine nucleotide-binding protein, beta polypeptide-2	139390	GNB2	2783	ENSG00000172354,ENST00000303210;;;ENST00000303210	mutation identified in 1 SSS4 family	Neurodevelopmental disorder with hypotonia and dysmorphic facies	619503	AD	3	Gnb2
7q22.1	7:100720468-100723700	EPO, MVCD2, ECYT5, DBAL	Erythropoietin	133170	EPO	2056	ENSG00000130427,ENST00000252723;;;ENST00000252723	mutation identified in 1 DBAL family	?Diamond-Blackfan anemia-like	617911	AR	3	Epo
7q22.1	7:100720468-100723700	EPO, MVCD2, ECYT5, DBAL	Erythropoietin	133170	EPO	2056	ENSG00000130427,ENST00000252723;;;ENST00000252723	mutation identified in 1 DBAL family	{Microvascular complications of diabetes 2}	612623		3	Epo
7q22.1	7:100720468-100723700	EPO, MVCD2, ECYT5, DBAL	Erythropoietin	133170	EPO	2056	ENSG00000130427,ENST00000252723;;;ENST00000252723	mutation identified in 1 DBAL family	Erythrocytosis, familial, 5	617907	AD	3	Epo
7q22.1	7:100802565-100827523	EPHB4, HTK, MYK1, HFASD, CMAVM2, LMPHM7	Ephrin receptor EphB4 (hepatoma transmembrane kinase)	600011	EPHB4	2050	ENSG00000196411,ENST00000358173;;;ENST00000358173		Capillary malformation-arteriovenous malformation 2	618196	AD	3	Ephb4
7q22.1	7:100802565-100827523	EPHB4, HTK, MYK1, HFASD, CMAVM2, LMPHM7	Ephrin receptor EphB4 (hepatoma transmembrane kinase)	600011	EPHB4	2050	ENSG00000196411,ENST00000358173;;;ENST00000358173		Lymphatic malformation 7	617300	AD	3	Ephb4
7q22.1	7:100889994-100896994	ACHE, YT	Acetylcholinesterase (YT blood group)	100740	ACHE	43	ENSG00000087085,ENST00000241069;;;ENST00000241069	blood group YT (112100) = epitope of ACHE	[Blood group, Yt system]	112100		3	Ache
7q22.1	7:101127104-101139247	PAI1, PLANH1, SERPINE1	Plasminogen activator inhibitor, type I	173360	SERPINE1	5054	ENSG00000106366,ENST00000223095;;;ENST00000223095		{Transcription of plasminogen activator inhibitor, modulator of}			3	Serpine1
7q22.1	7:101127104-101139247	PAI1, PLANH1, SERPINE1	Plasminogen activator inhibitor, type I	173360	SERPINE1	5054	ENSG00000106366,ENST00000223095;;;ENST00000223095		Plasminogen activator inhibitor-1 deficiency	613329	AD, AR	3	Serpine1
7q22.1	7:101154476-101161276	AP1S1, CLAPS1, AP19, MEDNIK	Adaptor-related protein complex 1, sigma 1 subunit	603531	AP1S1	1174	ENSG00000106367,ENST00000337619;;;ENST00000337619		MEDNIK syndrome	609313	AR	3	Ap1s1
7q22.1	7:101205984-101217581	PLOD3, LH3, BCARD	Procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 (lysyl hydroxylase 3)	603066	PLOD3	8985	ENSG00000106397,ENST00000223127;;;ENST00000223127		BCARD syndrome (lysyl hydroxylase 3 deficiency)	612394	AR	3	Plod3
7q22.1	7:101816007-102283958	CUX1, CUTL1, CDP, NEDDMS	Cut-like homeobox 1	116896	CUX1	1523	ENSG00000257923,ENST00000292535;;;ENST00000292535		Neurodevelopmental disorder with developmental delay and with or without motor or speech delay	618330	AD	3	Cux1
7q22.1	7:103297435-103347542	PMPCB, MPPB	Peptidase, mitochondrial processing, beta	603131	PMPCB	9512	ENSG00000105819,ENST00000249269;;;ENST00000249269		Multiple mitochondrial dysfunctions syndrome 6	617954	AR	3	Pmpcb
7q22.1	7:103352730-103446207	SLC26A5, PRES, DFNB61	Solute carrier family 26, member 5	604943	SLC26A5	375611	ENSG00000170615,ENST00000306312;;;ENST00000306312	mutation identified in 1 DFNB61 family	?Deafness, autosomal recessive 61	613865	AR	3	Slc26a5
7q22.1	7:103471789-103989658	RELN, RL, LIS2, ETL7	Reelin	600514	RELN	5649	ENSG00000189056,ENST00000428762;;;ENST00000428762		{Epilepsy, familial temporal lobe, 7}	616436	AD	3	Reln
7q22.1	7:103471789-103989658	RELN, RL, LIS2, ETL7	Reelin	600514	RELN	5649	ENSG00000189056,ENST00000428762;;;ENST00000428762		Lissencephaly 2 (Norman-Roberts type)	257320	AR	3	Reln
7q22.3-q31.1	7:104900001-115000000	CMD1Q	Cardiomyopathy, dilated, 1Q	609915		664728		between D7S2545 and D7S2554	Cardiomyopathy, dilated, 1Q	609915		2	
7q22.3	7:104900001-107800000	MPVQTL6	Mean platelet volume quantitative trait locus 6	614646		100887751		associated with rs342293	Mean platelet volume QTL6	614646		2	
7q22.3	7:105014205-105115019	KMT2E, MLL5, ODLURO	Lysine (K)-specific methyltransferase 2E	608444	KMT2E	55904	ENSG00000005483,ENST00000311117;;;ENST00000311117		O'Donnell-Luria-Rodan syndrome	618512	AD	3	Kmt2e
7q22.3	7:105456501-105522271	PUS7, KIAA1897, IDDABS	Pseudouridylate synthase 7, putative	616261	PUS7	54517	ENSG00000091127,ENST00000469408;;;ENST00000469408		Intellectual developmental disorder with abnormal behavior, microcephaly, and short stature	618342	AR	3	Pus7
7q22.3	7:105532201-105567677	RINT1, ILFS3	RAD50-interacting protein 1	610089	RINT1	60561	ENSG00000135249,ENST00000257700;;;ENST00000257700		Infantile liver failure syndrome 3	618641	AR	3	Rint1
7q22.3	7:106865282-106908980	PIK3CG, IMD97	Phosphatidylinositol 3-kinase, catalytic, gamma	601232	PIK3CG	5294	ENSG00000105851,ENST00000496166;;;ENST00000496166		Immunodeficiency 97 with autoinflammation	619802	AR	3	Pik3cg
7q22.3	7:107201372-107563920	COG5, GOLTC1, GTC90, CDG2I	Component of oligomeric golgi complex 5	606821	COG5	10466	ENSG00000164597,ENST00000297135;;;ENST00000297135		Congenital disorder of glycosylation, type IIi	613612	AR	3	Cog5
7q22.3	7:107660828-107717809	SLC26A4, PDS, DFNB4, EVA, TDH2B	Solute carrier family 26 (sulfate transporter), member 4	605646	SLC26A4	5172	ENSG00000091137,ENST00000644269;;;ENST00000644269	some patients have digenic mutations with FOXI1	Deafness, autosomal recessive 4, with enlarged vestibular aqueduct	600791	AR	3	Slc26a4
7q22.3	7:107660828-107717809	SLC26A4, PDS, DFNB4, EVA, TDH2B	Solute carrier family 26 (sulfate transporter), member 4	605646	SLC26A4	5172	ENSG00000091137,ENST00000644269;;;ENST00000644269	some patients have digenic mutations with FOXI1	Pendred syndrome	274600	AR	3	Slc26a4
7q22.3-q31.1	7:107765469-107803223	SLC26A3, DRA, CLD	Solute carrier family 26 (sulfate transporter), member 3	126650	SLC26A3	1811	ENSG00000091138,ENST00000340010;;;ENST00000340010	5' and close to PDS	Diarrhea 1, secretory chloride, congenital	214700	AR	3	Slc26a3
7q31	7:107800001-127500000	AUTS9	Autism, susceptibility to, 9	611015				max lod near D7S530	{Autism, susceptibility to, 9}	611015		2	
7q31	7:107800001-127500000	DFNB14	Deafness, autosomal recessive 14	603678		1706		?same as DFNB17	Deafness, autosomal recessive 14	603678	AR	2	
7q31	7:107800001-127500000	DFNB17	Deafness, autosomal recessive 17	603010		1709			Deafness, autosomal recessive 17	603010	AR	2	
7q31.1	7:107891107-107921198	DLD, LAD, PHE3, DLDD	Dihydrolipoamide dehydrogenase (E3 component of pyruvate dehydrogenase complex, 2-oxo-glutarate complex)	238331	DLD	1738	ENSG00000091140,ENST00000205402;;;ENST00000205402		Dihydrolipoamide dehydrogenase deficiency	246900	AR	3	Dld
7q31.1	7:107923799-108003161	LAMB1, LIS5	Laminin, beta-1	150240	LAMB1	3912	ENSG00000091136,ENST00000222399;;;ENST00000222399		Lissencephaly 5	615191	AR	3	Lamb1
7q31.1	7:108147649-108456720	NRCAM, NEDNMS	Neuronal cell adhesion molecule	601581	NRCAM	4897	ENSG00000091129,ENST00000379028;;;ENST00000379028		Neurodevelopmental disorder with neuromuscular and skeletal abnormalities	619833	AR	3	Nrcam
7q31.1	7:108470417-108528178	PNPLA8, MMLA	Patatin-like phospholipase domain-containing protein 8	612123	PNPLA8	50640	ENSG00000135241,ENST00000257694;;;ENST00000257694		Mitochondrial myopathy with lactic acidosis	251950	AR	3	Pnpla8
7q31.1	7:113876777-113919009	PPP1R3A, PPP1R3	Protein phosphatase 1, regulatory subunit 3A	600917	PPP1R3A	5506	ENSG00000154415,ENST00000284601;;;ENST00000284601		Insulin resistance, severe, digenic	125853	AD	3	Ppp1r3a
7q31.1	7:114086327-114693765	FOXP2, SPCH1, TNRC10, CAGH44	Forkhead box P2	605317	FOXP2	93986	ENSG00000128573,ENST00000350908;;;ENST00000350908		Speech-language disorder-1	602081	AD	3	Foxp2
7q31.1-q31.2	7:114922094-115019917	MDFIC, HIC, LMPHM12	MYOD family inhibitor domain-containing protein	614511	MDFIC	29969	ENSG00000135272,ENST00000393486;;;ENST00000393486		Lymphatic malformation 12	620014	AR	3	Mdfic
7q31.2	7:116525009-116561185	CAV1, BSCL3, CGL3, PPH3, LCCNS	Caveolin-1	601047	CAV1	857	ENSG00000105974,ENST00000341049;;;ENST00000341049		Lipodystrophy, congenital generalized, type 3	612526	AR	3	Cav1
7q31.2	7:116525009-116561185	CAV1, BSCL3, CGL3, PPH3, LCCNS	Caveolin-1	601047	CAV1	857	ENSG00000105974,ENST00000341049;;;ENST00000341049		Lipodystrophy, familial partial, type 7	606721	AD	3	Cav1
7q31.2	7:116525009-116561185	CAV1, BSCL3, CGL3, PPH3, LCCNS	Caveolin-1	601047	CAV1	857	ENSG00000105974,ENST00000341049;;;ENST00000341049		Pulmonary hypertension, primary, 3	615343	AD	3	Cav1
7q31.2	7:116672196-116798377	MET, DFNB97, OSFD, DA11	MET protooncogene, receptor tyrosine kinase	164860	MET	4233	ENSG00000105976,ENST00000397752;;;ENST00000397752	mutation identified in 1 DFNB97 family and 1 DA11 family	?Arthrogryposis, distal, type 11	620019	AD	3	Met
7q31.2	7:116672196-116798377	MET, DFNB97, OSFD, DA11	MET protooncogene, receptor tyrosine kinase	164860	MET	4233	ENSG00000105976,ENST00000397752;;;ENST00000397752	mutation identified in 1 DFNB97 family and 1 DA11 family	?Deafness, autosomal recessive 97	616705	AR	3	Met
7q31.2	7:116672196-116798377	MET, DFNB97, OSFD, DA11	MET protooncogene, receptor tyrosine kinase	164860	MET	4233	ENSG00000105976,ENST00000397752;;;ENST00000397752	mutation identified in 1 DFNB97 family and 1 DA11 family	{Osteofibrous dysplasia, susceptibility to}	607278	AD	3	Met
7q31.2	7:116672196-116798377	MET, DFNB97, OSFD, DA11	MET protooncogene, receptor tyrosine kinase	164860	MET	4233	ENSG00000105976,ENST00000397752;;;ENST00000397752	mutation identified in 1 DFNB97 family and 1 DA11 family	Hepatocellular carcinoma, childhood type, somatic	114550		3	Met
7q31.2	7:116672196-116798377	MET, DFNB97, OSFD, DA11	MET protooncogene, receptor tyrosine kinase	164860	MET	4233	ENSG00000105976,ENST00000397752;;;ENST00000397752	mutation identified in 1 DFNB97 family and 1 DA11 family	Renal cell carcinoma, papillary, 1, familial and somatic	605074		3	Met
7q31.2	7:117480025-117668665	CFTR, ABCC7, CF, MRP7	Cystic fibrosis transmembrane conductance regulator (ATP-binding cassette, subfamily C, member 7)	602421	CFTR	1080	ENSG00000001626,ENST00000003084;;;ENST00000003084	distal and 5' to MET	{Bronchiectasis with or without elevated sweat chloride 1, modifier of}	211400	AD	3	Cftr
7q31.2	7:117480025-117668665	CFTR, ABCC7, CF, MRP7	Cystic fibrosis transmembrane conductance regulator (ATP-binding cassette, subfamily C, member 7)	602421	CFTR	1080	ENSG00000001626,ENST00000003084;;;ENST00000003084	distal and 5' to MET	{Hypertrypsinemia, neonatal}			3	Cftr
7q31.2	7:117480025-117668665	CFTR, ABCC7, CF, MRP7	Cystic fibrosis transmembrane conductance regulator (ATP-binding cassette, subfamily C, member 7)	602421	CFTR	1080	ENSG00000001626,ENST00000003084;;;ENST00000003084	distal and 5' to MET	{Pancreatitis, hereditary}	167800	AD	3	Cftr
7q31.2	7:117480025-117668665	CFTR, ABCC7, CF, MRP7	Cystic fibrosis transmembrane conductance regulator (ATP-binding cassette, subfamily C, member 7)	602421	CFTR	1080	ENSG00000001626,ENST00000003084;;;ENST00000003084	distal and 5' to MET	Congenital bilateral absence of vas deferens	277180	AR	3	Cftr
7q31.2	7:117480025-117668665	CFTR, ABCC7, CF, MRP7	Cystic fibrosis transmembrane conductance regulator (ATP-binding cassette, subfamily C, member 7)	602421	CFTR	1080	ENSG00000001626,ENST00000003084;;;ENST00000003084	distal and 5' to MET	Cystic fibrosis	219700	AR	3	Cftr
7q31.2	7:117480025-117668665	CFTR, ABCC7, CF, MRP7	Cystic fibrosis transmembrane conductance regulator (ATP-binding cassette, subfamily C, member 7)	602421	CFTR	1080	ENSG00000001626,ENST00000003084;;;ENST00000003084	distal and 5' to MET	Sweat chloride elevation without CF			3	Cftr
7q31.3	7:117700001-127500000	STQTL2	Stature quantitative trait locus 2	606256		192143		max lod at D7S195	{Stature QTL 2}	606256		2	
7q31.31	7:120787320-120858335	TSPAN12, NET2, EVR5	Tetraspanin 12	613138	TSPAN12	23554	ENSG00000106025,ENST00000222747;;;ENST00000222747		Exudative vitreoretinopathy 5	613310	AD	3	Tspan12
