Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y, Autosomal)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
8p11.21	8:41929479-42051987	KAT6A, MYST3, MOZ, ZNF220, ARTHS	K(lysine) acetyltransferase 6A	601408	KAT6A	7994	ENSG00000083168,ENST00000265713;;;ENST00000265713		Arboleda-Tham syndrome	616268	AD	3	Kat6a
8p11.21	8:42271302-42332460	IKBKB, NFKBIKB, IMD15B, IMD15A	Inhibitor of nuclear factor kappa-B kinase, subunit beta	603258	IKBKB	3551	ENSG00000104365,ENST00000520810;;;ENST00000520810		Immunodeficiency 15A	618204	AD	3	Ikbkb
8p11.21	8:42271302-42332460	IKBKB, NFKBIKB, IMD15B, IMD15A	Inhibitor of nuclear factor kappa-B kinase, subunit beta	603258	IKBKB	3551	ENSG00000104365,ENST00000520810;;;ENST00000520810		Immunodeficiency 15B	615592	AR	3	Ikbkb
8p11.21	8:42416475-42541954	SLC20A2, MLVAR, GLVR2, IBGC1, IBGC2	Solute carrier family 20, phosphate transporter, member 2	158378	SLC20A2	6575	ENSG00000168575,ENST00000520262;;;ENST00000520262		Basal ganglia calcification, idiopathic, 1	213600	AD	3	Slc20a2
8p11.21	8:42836674-42843325	THAP1, DYT6	THAP domain-containing protein 1	609520	THAP1	55145	ENSG00000131931,ENST00000254250;;;ENST00000254250		Dystonia 6, torsion	602629	AD	3	Thap1
8p11.21	8:42849637-42897299	RNF170, SNAX1, SPG85	RING finger protein 170	614649	RNF170	81790	ENSG00000120925,ENST00000527424;;;ENST00000527424		Ataxia, sensory, 1, autosomal dominant	608984	AD	3	Rnf170
8p11.21	8:42849637-42897299	RNF170, SNAX1, SPG85	RING finger protein 170	614649	RNF170	81790	ENSG00000120925,ENST00000527424;;;ENST00000527424		Spastic paraplegia 85, autosomal recessive	619686	AR	3	Rnf170
8p11.21	8:43093515-43123434	POMK, SGK196, MDDGA12, MDDGC12	Protein-O-mannose kinase	615247	POMK	84197	ENSG00000185900,ENST00000331373;;;ENST00000331373	mutation in 1 MDDGC12 family has been reported	?Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12	616094	AR	3	Pomk
8p11.21	8:43093515-43123434	POMK, SGK196, MDDGA12, MDDGC12	Protein-O-mannose kinase	615247	POMK	84197	ENSG00000185900,ENST00000331373;;;ENST00000331373	mutation in 1 MDDGC12 family has been reported	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 12	615249	AR	3	Pomk
8p11.21-p11.1	8:43140464-43202855	HGSNAT, TMEM76, MPS3C, RP73	Heparan-alpha-glucosaminide N-acetyltransferase	610453	HGSNAT	138050	ENSG00000165102,ENST00000379644;;;ENST00000379644		Mucopolysaccharidosis type IIIC (Sanfilippo C)	252930	AR	3	Hgsnat
8p11.21-p11.1	8:43140464-43202855	HGSNAT, TMEM76, MPS3C, RP73	Heparan-alpha-glucosaminide N-acetyltransferase	610453	HGSNAT	138050	ENSG00000165102,ENST00000379644;;;ENST00000379644		Retinitis pigmentosa 73	616544	AR	3	Hgsnat
8q	8:45200001-145138636	CCAL1	Chondrocalcinosis 1	600668		882			Chondrocalcinosis with early-onset osteoarthritis	600668	AD	2	
8q	8:45200001-145138636	HBFQTL4	Fetal hemoglobin quantitative trait locus 4	606789		171515			Fetal hemoglobin quantitative trait locus 4	606789		2	
8q11.1-q13.3	8:45200001-72000000	PAFC	Preauricular fistulae, congenital	128700		404715		between D8S532 and D8S279	?Preauricular fistulae, congenital	128700	AD	2	
8q11.2-q13.2	8:47200001-69600000	GCCD3, FGD3, GCCD2	Glucocorticoid deficiency 3	609197		619477		between D8S285 and D8S1718	Glucocorticoid deficiency 3	609197	AR	2	
8q11.21	8:47260878-47736306	SPIDR, KIAA0146, ODG9	Scaffolding protein involved in DNA repair	615384	SPIDR	23514	ENSG00000164808,ENST00000297423;;;ENST00000297423		Ovarian dysgenesis 9	619665	AR	3	Spidr
8q11.21	8:47773111-47960136	PRKDC, HYRC1, DNPK1, IMD26	Protein kinase, DNA-activated, catalytic polypeptide (hyperradiosensitivity of murine SCID mutation, complementing-1)	600899	PRKDC	5591	ENSG00000253729,ENST00000314191;;;ENST00000314191		Immunodeficiency 26, with or without neurologic abnormalities	615966	AR	3	Prkdc
8q11.21	8:47960941-47978160	MCM4, NKGCD, NKCD, IMD54	Minichromosome maintenance complex component 4	602638	MCM4	4173	ENSG00000104738,ENST00000649973;;;ENST00000649973		Immunodeficiency 54	609981	AR	3	Mcm4
8q11.21	8:48710789-48735311	CLXN, EFCAB1, CILD53	Calaxin	619564	CLXN	79645	ENSG00000034239,ENST00000262103;;;ENST00000262103		Ciliary dyskinesia, primary, 53	620642	AR	3	Clxn
8q11.23	8:52622458-52714435	RB1CC1, CC1, KIAA0203	RB1-inducible coiled-coil 1	606837	RB1CC1	9821	ENSG00000023287,ENST00000025008;;;ENST00000025008		Breast cancer, somatic	114480		3	Rb1cc1
8q11.23	8:54457935-54460892	SOX17, VUR3, PPH7	SRY-box 17	610928	SOX17	64321	ENSG00000164736,ENST00000297316;;;ENST00000297316		Pulmonary hypertension, primary, 7	621248	AD	3	Sox17
8q11.23	8:54457935-54460892	SOX17, VUR3, PPH7	SRY-box 17	610928	SOX17	64321	ENSG00000164736,ENST00000297316;;;ENST00000297316		Vesicoureteral reflux 3	613674	AD	3	Sox17
8q11.23-q12.1	8:54559185-54871234	RP1, ORP1	RP1 axonemal microtubule-associated protein	603937	RP1	6101	ENSG00000104237,ENST00000220676;;;ENST00000220676		Retinitis pigmentosa 1	180100	AD, AR	3	Rp1
8q12.1	8:54600001-60600000	ANIB10	Aneurysm, intracranial berry, 10	612587		100271689		associated with rs10958409	{Aneurysm, intracranial berry, 10}	612587		2	
8q12	8:54600001-65100000	IS3	Scoliosis, isolated, susceptibility to, 3	608765					{Scoliosis, isolated, susceptibility to, 3}	608765		2	
8q12-q13	8:54600001-72000000	MTBS2	Mycobacterium tuberculosis, susceptibility to, 2	611046		100188829		max lod at D8S1723	{Mycobacterium tuberculosis, susceptibility to, 2}	611046		2	
8q12.1	8:55879835-56014169	LYN, SAIDV	LYN protooncogene, SRC family tyrosine kinase	165120	LYN	4067	ENSG00000254087,ENST00000519728;;;ENST00000519728		Autoinflammatory disease, systemic, with vasculitis	620376	AD	3	Lyn
8q12.1	8:56112942-56113982	MOS, MSV, OZEMA20	MOS protooncogene, serine/threonine kinase	190060	MOS	4342	ENSG00000172680,ENST00000311923;;;ENST00000311923		Oocyte/zygote/embryo maturation arrest 20	620383	AR	3	Mos
8q12.1	8:56160909-56211273	PLAG1, SGPA, PSA, SRS4	PLAG1 zinc finger protein	603026	PLAG1	5324	ENSG00000181690,ENST00000316981;;;ENST00000316981	fused with CTNNB1 in SGPA	Adenomas, salivary gland pleomorphic, somatic	181030		3	Plag1
8q12.1	8:56160909-56211273	PLAG1, SGPA, PSA, SRS4	PLAG1 zinc finger protein	603026	PLAG1	5324	ENSG00000181690,ENST00000316981;;;ENST00000316981	fused with CTNNB1 in SGPA	Silver-Russell syndrome 4	618907	AD	3	Plag1
8q12.1	8:56957931-56993867	IMPAD1, GPAPP, IMPA3	Inositol monophosphatase domain-containing protein 1	614010	BPNT2	54928	ENSG00000104331,ENST00000262644;;;ENST00000262644		Chondrodysplasia with joint dislocations, GPAPP type	614078	AR	3	Bpnt2
8q12.1	8:60185412-60281400	CA8, CALS, CARP, SCAR34	Carbonic anhydrase VIII	114815	CA8	767	ENSG00000178538,ENST00000317995;;;ENST00000317995		Spinocerebellar ataxia, autosomal recessive 34	613227	AR	3	Car8
8q12.2-q21.2	8:60600001-85900000	DEL8q12q21, C8DELq12q21	Bor-Duane hydrocephalus contiguous gene syndrome (chromosome 8q12.1-q21.2 deletion syndrome)	600257					Bor-Duane hydrocephalus contiguous gene syndrome	600257	AD	4	
8q12.2-q21.2	8:60600001-85900000	HDCPH1	Hydrocephalus, autosomal dominant	123155		137299210			?Hydrocephalus, autosomal dominant	123155	AD	2	
8q12.2	8:60678740-60868028	CHD7, HH5	Chromodomain helicase DNA binding protein 7	608892	CHD7	55636	ENSG00000171316,ENST00000423902;;;ENST00000423902		CHARGE syndrome	214800	AD	3	Chd7
8q12.2	8:60678740-60868028	CHD7, HH5	Chromodomain helicase DNA binding protein 7	608892	CHD7	55636	ENSG00000171316,ENST00000423902;;;ENST00000423902		Hypogonadotropic hypogonadism 5 with or without anosmia	612370	AD	3	Chd7
8q12.3	8:61500556-61714592	ASPH, HAAH, FDLAB	Aspartate beta-hydroxylase (junctin; junctate)	600582	ASPH	444	ENSG00000198363,ENST00000379454;;;ENST00000379454		Traboulsi syndrome	601552	AR	3	Asph
8q12.3	8:63058409-63086053	TTPA, TTP1, AVED	Tocopherol, alpha, transfer protein	600415	TTPA	7274	ENSG00000137561,ENST00000260116;;;ENST00000260116		Ataxia with isolated vitamin E deficiency	277460	AR	3	Ttpa
8q12.3	8:64586575-64798737	CYP7B1, CBAS3, SPG5A	Cytochrome P450, subfamily VIIB (oxysterol 7-alpha-hydroxylase), polypeptide 1	603711	CYP7B1	9420	ENSG00000172817,ENST00000310193;;;ENST00000310193		Bile acid synthesis defect, congenital, 3	613812	AR	3	Cyp7b1
8q12.3	8:64586575-64798737	CYP7B1, CBAS3, SPG5A	Cytochrome P450, subfamily VIIB (oxysterol 7-alpha-hydroxylase), polypeptide 1	603711	CYP7B1	9420	ENSG00000172817,ENST00000310193;;;ENST00000310193		Spastic paraplegia 5A, autosomal recessive	270800	AR	3	Cyp7b1
8q13-q23	8:65100001-116700000	CMT2H	Charcot-Marie-Tooth disease, axonal, type 2H	607731		619496		between D8S1807 and D8S548	Charcot-Marie-Tooth disease, axonal, type 2H	607731	AR	2	
8q13	8:65100001-72000000	DEL8q13, C8DELq13	Mesomelia-synostoses syndrome (Chromosome 8q13 deletion syndrome)	600383				contiguous gene deletion of SULF1 and SLCO5A1	Mesomelia-synostoses syndrome	600383	AD	4	
8q13	8:65100001-72000000	DURS1, DUS	Duane retraction syndrome 1	126800		10674			Duane retraction syndrome 1	126800	AD	2	
8q13-q21	8:65100001-92300000	FEB1	Febrile seizures, familial, 1	121210		2233			Febrile seizures, familial, 1	121210	AD	2	
8q13.1-q13.2	8:67064368-67196614	CSPP1, CSPP, JBTS21	Centrosome spindle pole-associated protein 1	611654	CSPP1	79848	ENSG00000104218,ENST00000678616;;;ENST00000678616		Joubert syndrome 21	615636	AR	3	Cspp1
8q13.2	8:67173511-67343781	ARFGEF1, ARFGEP1, BIG1, P200, DEDISB	ADP-ribosylation factor guanine nucleotide exchange factor 1	604141	ARFGEF1	10565	ENSG00000066777,ENST00000262215;;;ENST00000262215		Developmental delay, impaired speech, and behavioral abnormalities, with or without seizures	619964	AD	3	Arfgef1
8q13.2	8:67422038-67746360	CPA6, CPAH, ETL5, FEB11	Carboxypeptidase A6	609562	CPA6	57094	ENSG00000165078,ENST00000297770;;;ENST00000297770		Epilepsy, familial temporal lobe, 5	614417	AD, AR	3	Cpa6
8q13.2	8:67422038-67746360	CPA6, CPAH, ETL5, FEB11	Carboxypeptidase A6	609562	CPA6	57094	ENSG00000165078,ENST00000297770;;;ENST00000297770		Febrile seizures, familial, 11	614418	AR	3	Cpa6
8q13.3	8:71197433-71548094	EYA1, BOR, BOS1, OTFCS	EYA transcriptional coactivator and phosphatase 1	601653	EYA1	2138	ENSG00000104313,ENST00000340726;;;ENST00000340726	mutation identified in 1 OTFCS family	?Otofaciocervical syndrome	166780	AD	3	Eya1
8q13.3	8:71197433-71548094	EYA1, BOR, BOS1, OTFCS	EYA transcriptional coactivator and phosphatase 1	601653	EYA1	2138	ENSG00000104313,ENST00000340726;;;ENST00000340726	mutation identified in 1 OTFCS family	Anterior segment anomalies with or without cataract	602588	AD	3	Eya1
8q13.3	8:71197433-71548094	EYA1, BOR, BOS1, OTFCS	EYA transcriptional coactivator and phosphatase 1	601653	EYA1	2138	ENSG00000104313,ENST00000340726;;;ENST00000340726	mutation identified in 1 OTFCS family	Branchiootic syndrome 1	602588	AD	3	Eya1
8q13.3	8:71197433-71548094	EYA1, BOR, BOS1, OTFCS	EYA transcriptional coactivator and phosphatase 1	601653	EYA1	2138	ENSG00000104313,ENST00000340726;;;ENST00000340726	mutation identified in 1 OTFCS family	Branchiootorenal syndrome 1, with or without cataracts	113650	AD	3	Eya1
8q21.11	8:72000001-74600000	DEL8q21.11, C8DELq21.11	Chromosome 8q21.11 deletion syndrome	614230				contiguous gene deletion; minimal region (GRCh37, 8:77226464-77766239)	Chromosome 8q21.11 deletion syndrome	614230	AD, IC	4	
8q21-q22	8:72000001-105100000	OPA6	Optic atrophy 6	258500		777778		between D8S1702 and D8S1794	Optic atrophy 6	258500	AR	2	
8q21.11	8:72021250-72090010	TRPA1, ANKTM1, FEPS1	Transient receptor potential cation channel, subfamily A, member 1	604775	TRPA1	8989	ENSG00000104321,ENST00000262209;;;ENST00000262209	mutation identified in 1 FEPS1 family	?Episodic pain syndrome, familial, 1	615040	AD	3	Trpa1
8q21.11	8:73976195-73982783	TMEM70, MC5DN2	Transmembrane protein 70	612418	TMEM70	54968	ENSG00000175606,ENST00000312184;;;ENST00000312184		Mitochondrial complex V (ATP synthase) deficiency, nuclear type 2	614052	AR	3	Tmem70
8q21.11	8:74234700-74321540	JPH1, JP1, CMT2K, CMYO25	Junctophilin 1	605266	JPH1	56704	ENSG00000104369,ENST00000342232;;;ENST00000342232	mutation identified in 1 CMT2Km family	{?Charcot-Marie-Tooth disease, axonal, autosomal dominant, type 2K, modifier of}	607831	AD, AR	3	Jph1
8q21.11	8:74234700-74321540	JPH1, JP1, CMT2K, CMYO25	Junctophilin 1	605266	JPH1	56704	ENSG00000104369,ENST00000342232;;;ENST00000342232	mutation identified in 1 CMT2Km family	Congenital myopathy 25	620964	AR	3	Jph1
8q21.11	8:74350403-74488872	GDAP1, CMT4A, CMT2K, CMTRIA	Ganglioside-induced differentiation-associated protein 1	606598	GDAP1	54332	ENSG00000104381,ENST00000220822;;;ENST00000220822		Charcot-Marie-Tooth disease, axonal, type 2K	607831	AD, AR	3	Gdap1
8q21.11	8:74350403-74488872	GDAP1, CMT4A, CMT2K, CMTRIA	Ganglioside-induced differentiation-associated protein 1	606598	GDAP1	54332	ENSG00000104381,ENST00000220822;;;ENST00000220822		Charcot-Marie-Tooth disease, axonal, with vocal cord paresis	607706	AR	3	Gdap1
8q21.11	8:74350403-74488872	GDAP1, CMT4A, CMT2K, CMTRIA	Ganglioside-induced differentiation-associated protein 1	606598	GDAP1	54332	ENSG00000104381,ENST00000220822;;;ENST00000220822		Charcot-Marie-Tooth disease, recessive intermediate, A	608340	AR	3	Gdap1
8q21.11	8:74350403-74488872	GDAP1, CMT4A, CMT2K, CMTRIA	Ganglioside-induced differentiation-associated protein 1	606598	GDAP1	54332	ENSG00000104381,ENST00000220822;;;ENST00000220822		Charcot-Marie-Tooth disease, type 4A	214400	AR	3	Gdap1
8q21.13	8:74700001-83500000	STQTL15	Stature quantitative trait locus 15	612578		100270801		associated with rs2220456	{Stature QTL 15}	612578		2	
8q21.13	8:76980258-77001044	PEX2, PAF1, PMP35, PBD5A, PBD5B, PXMP3	Peroxisome biogenesis factor 2	170993	PEX2	5828	ENSG00000164751,ENST00000357039;;;ENST00000357039		Peroxisome biogenesis disorder 5A (Zellweger)	614866	AR	3	Pex2
8q21.13	8:76980258-77001044	PEX2, PAF1, PMP35, PBD5A, PBD5B, PXMP3	Peroxisome biogenesis factor 2	170993	PEX2	5828	ENSG00000164751,ENST00000357039;;;ENST00000357039		Peroxisome biogenesis disorder 5B	614867	AR	3	Pex2
8q21.13	8:78675044-78805463	IL7, IMD130	Interleukin-7	146660	IL7	3574	ENSG00000104432,ENST00000263851;;;ENST00000263851		Immunodeficiency 130 with HPV-related verrucosis	618309	AR	3	Il7
8q21.13	8:79918717-80030259	MRPS28, MRPS35, COXPD47	Mitochondrial ribosomal protein S28	611990	MRPS28	28957	ENSG00000147586,ENST00000276585;;;ENST00000276585	mutation identified in 1 COXPD47 patient	?Combined oxidative phosphorylation deficiency 47	618958	AR	3	Mrps28
8q21.13	8:81440326-81447439	PMP2, CMT1G	Peripheral myelin protein-2	170715	PMP2	5375	ENSG00000147588,ENST00000256103;;;ENST00000256103		Charcot-Marie-Tooth disease, demyelinating, type 1G	618279	AD	3	Pmp2
8q21.13	8:81656914-81686325	IMPA1, MRT59	Inositol(myo)-1(or 4)-monophosphatase-1	602064	IMPA1	3612	ENSG00000133731,ENST00000256108;;;ENST00000256108		Intellectual developmental disorder, autosomal recessive 59	617323	AR	3	Impa1
8q21.2	8:85464007-85481493	CA2	Carbonic anhydrase II	611492	CA2	760	ENSG00000104267,ENST00000285379;;;ENST00000285379	CA1, CA2 linked in monkey and mouse	Osteopetrosis, autosomal recessive 3, with renal tubular acidosis	259730	AR	3	Car2
8q21.3	8:86574179-86743634	CNGB3, ACHM3, ACHM1	Cyclic nucleotide-gated channel, beta-3	605080	CNGB3	54714	ENSG00000170289,ENST00000320005;;;ENST00000320005		Achromatopsia 3	262300	AR	3	Cngb3
8q21.3	8:89933331-89984667	NBN, NBS1	Nibrin	602667	NBN	4683	ENSG00000104320,ENST00000265433;;;ENST00000265433		Aplastic anemia	609135		3	Nbn
8q21.3	8:89933331-89984667	NBN, NBS1	Nibrin	602667	NBN	4683	ENSG00000104320,ENST00000265433;;;ENST00000265433		Leukemia, acute lymphoblastic	613065		3	Nbn
8q21.3	8:89933331-89984667	NBN, NBS1	Nibrin	602667	NBN	4683	ENSG00000104320,ENST00000265433;;;ENST00000265433		Nijmegen breakage syndrome	251260	AR	3	Nbn
8q21.3	8:91070344-91087093	OTUD6B, DUBA5, IDDFSDA	OTU domain-containing protein 6B	612021	OTUD6B	51633	ENSG00000155100,ENST00000404789;;;ENST00000404789		Intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies	617452	AR	3	Otud6b
8q22	8:92300001-105100000	DFNB118	Deafness, autosomal recessive 118, with cochlear aplasia	619553				deletion of 200kb downstream of GDF6	Deafness, autosomal recessive 118, with cochlear aplasia	619553	AR	4	
8q22.1	8:92300001-97900000	DUP8q22.1, C8DUPq22.1	Chromosome 8q22.1 duplication syndrome (Leri pleonosteosis)	151200				duplication of 0.9-1.2 Mb on 8q22.1	Leri pleonosteosis chromosome duplication syndrome	151200	AD	4	
8q22	8:92300001-105100000	HTC1	Hypertrichosis universalis congenita, Ambras type	145701		3341			?Hypertrichosis universalis congenita, Ambras type	145701	AD	2	
8q22.1	8:92300001-97900000	NMLFS, DEL8q22.1, C8DELq22.1	Nablus mask-like facial syndrome (chromosome 8q22.1 deletion syndrome)	608156					Nablus mask-like facial syndrome	608156	AD	4	
8q22.1	8:93700550-93731527	CIBAR1, FAM92A, FAM92A1, PAPA9	CBY1 interacting BAR domain contain 1	617273	CIBAR1	137392	ENSG00000188343,ENST00000518322;;;ENST00000518322	mutation identified in 1 PAPA9 family	?Polydactyly, postaxial, type A9	618219	AR	3	Cibar1
8q22.1	8:93754844-93832653	TMEM67, MKS3, JBTS6, NPHP11	Transmembrane protein 67 (meckelin)	609884	TMEM67	91147	ENSG00000164953,ENST00000453321;;;ENST00000453321	mutation identified in 1 RHYNS patient	?RHYNS syndrome	602152	AR	3	Tmem67
8q22.1	8:93754844-93832653	TMEM67, MKS3, JBTS6, NPHP11	Transmembrane protein 67 (meckelin)	609884	TMEM67	91147	ENSG00000164953,ENST00000453321;;;ENST00000453321	mutation identified in 1 RHYNS patient	{Bardet-Biedl syndrome 14, modifier of}	615991	AR	3	Tmem67
8q22.1	8:93754844-93832653	TMEM67, MKS3, JBTS6, NPHP11	Transmembrane protein 67 (meckelin)	609884	TMEM67	91147	ENSG00000164953,ENST00000453321;;;ENST00000453321	mutation identified in 1 RHYNS patient	COACH syndrome 1	216360	AR	3	Tmem67
8q22.1	8:93754844-93832653	TMEM67, MKS3, JBTS6, NPHP11	Transmembrane protein 67 (meckelin)	609884	TMEM67	91147	ENSG00000164953,ENST00000453321;;;ENST00000453321	mutation identified in 1 RHYNS patient	Joubert syndrome 6	610688	AR	3	Tmem67
8q22.1	8:93754844-93832653	TMEM67, MKS3, JBTS6, NPHP11	Transmembrane protein 67 (meckelin)	609884	TMEM67	91147	ENSG00000164953,ENST00000453321;;;ENST00000453321	mutation identified in 1 RHYNS patient	Meckel syndrome 3	607361	AR	3	Tmem67
8q22.1	8:93754844-93832653	TMEM67, MKS3, JBTS6, NPHP11	Transmembrane protein 67 (meckelin)	609884	TMEM67	91147	ENSG00000164953,ENST00000453321;;;ENST00000453321	mutation identified in 1 RHYNS patient	Nephronophthisis 11	613550	AR	3	Tmem67
8q22.1	8:93916923-93926068	PDP1, PPM2C, PDPC	Pyruvate dehydrogenase phosphatase catalytic subunit 1	605993	PDP1	54704	ENSG00000164951,ENST00000297598;;;ENST00000297598		Pyruvate dehydrogenase phosphatase deficiency	608782	AR	3	Pdp1
8q22.1	8:94371960-94475115	RAD54B	RAD54 homolog B	604289	RAD54B	25788	ENSG00000197275,ENST00000336148;;;ENST00000336148		Colon cancer, somatic	114500		3	Rad54b
