Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: Autosomal, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
6q23.2	6:131808020-131895155	ENPP1, PDNP1, NPPS, M6S1, PCA1, ARHR2, COLED	Ectonucleotide pyrophosphatase/phosphodiesterase 1 (Ly-41 antigen, mouse, homolog of)	173335	ENPP1	5167	ENSG00000197594,ENST00000647893;;;ENST00000647893		Hypophosphatemic rickets, autosomal recessive, 2	613312	AR	3	Enpp1
6q23.2	6:131948176-131951372	CCN2, CTGF, NOV2, SEMDLSL, KMD	Cellular communication network factor 2	121009	CCN2	1490	ENSG00000118523,ENST00000367976;;;ENST00000367976	mutation identified in 1 SEMDLSL family	?Spondyloepimetaphyseal dysplasia, Li-Shao-Li type	621099	AD	3	Ccn2
6q23.2	6:131948176-131951372	CCN2, CTGF, NOV2, SEMDLSL, KMD	Cellular communication network factor 2	121009	CCN2	1490	ENSG00000118523,ENST00000367976;;;ENST00000367976	mutation identified in 1 SEMDLSL family	Kyphomelic dysplasia	211350	AR	3	Ccn2
6q23.2	6:133240593-133532128	EYA4, DFNA10, CMD1J	EYA transcriptional coactivator and phosphatase 4	603550	EYA4	2070	ENSG00000112319,ENST00000355286;;;ENST00000355286	mutation identified in 1 CMD1J family	?Cardiomyopathy, dilated, 1J	605362	AD	3	Eya4
6q23.2	6:133240593-133532128	EYA4, DFNA10, CMD1J	EYA transcriptional coactivator and phosphatase 4	603550	EYA4	2070	ENSG00000112319,ENST00000355286;;;ENST00000355286	mutation identified in 1 CMD1J family	Deafness, autosomal dominant 10	601316	AD	3	Eya4
6q23.3	6:134700001-138300000	MPVQTL5	Mean platelet volume quantitative trait locus 5	614645		100887752		associated with rs9399137	Mean platelet volume QTL5	614645		2	
6q23.3	6:135181308-135219172	MYB	Avian myeloblastosis viral (v-myb) oncogene homolog	189990	MYB	4602	ENSG00000118513,ENST00000341911;;;ENST00000341911		{T-cell acute lymphoblastic leukemia}			3	Myb
6q23.3	6:135283532-135497740	AHI1	Abelson helper integration site 1	608894	AHI1	54806	ENSG00000135541,ENST00000265602;;;ENST00000265602		Joubert syndrome 3	608629	AR	3	Ahi1
6q23.3	6:136822592-136913934	PEX7, RCDP1, PBD9B	Peroxisomal biogenesis factor-7	601757	PEX7	5191	ENSG00000112357,ENST00000318471;;;ENST00000318471		Peroxisome biogenesis disorder 9B	614879	AR	3	Pex7
6q23.3	6:136822592-136913934	PEX7, RCDP1, PBD9B	Peroxisomal biogenesis factor-7	601757	PEX7	5191	ENSG00000112357,ENST00000318471;;;ENST00000318471		Rhizomelic chondrodysplasia punctata, type 1	215100	AR	3	Pex7
6q23.3	6:137197484-137219385	IFNGR1, IMD27A, IMD27B	Immune interferon, receptor for	107470	IFNGR1	3459	ENSG00000027697,ENST00000367739;;;ENST00000367739		{H. pylori infection, susceptibility to}	600263		3	Ifngr1
6q23.3	6:137197484-137219385	IFNGR1, IMD27A, IMD27B	Immune interferon, receptor for	107470	IFNGR1	3459	ENSG00000027697,ENST00000367739;;;ENST00000367739		{Hepatitis B virus infection, susceptibility to}	610424		3	Ifngr1
6q23.3	6:137197484-137219385	IFNGR1, IMD27A, IMD27B	Immune interferon, receptor for	107470	IFNGR1	3459	ENSG00000027697,ENST00000367739;;;ENST00000367739		{Tuberculosis infection, protection against}	607948		3	Ifngr1
6q23.3	6:137197484-137219385	IFNGR1, IMD27A, IMD27B	Immune interferon, receptor for	107470	IFNGR1	3459	ENSG00000027697,ENST00000367739;;;ENST00000367739		{Tuberculosis, susceptibility to}	607948		3	Ifngr1
6q23.3	6:137197484-137219385	IFNGR1, IMD27A, IMD27B	Immune interferon, receptor for	107470	IFNGR1	3459	ENSG00000027697,ENST00000367739;;;ENST00000367739		Immunodeficiency 27A, mycobacteriosis, AR	209950	AR	3	Ifngr1
6q23.3	6:137197484-137219385	IFNGR1, IMD27A, IMD27B	Immune interferon, receptor for	107470	IFNGR1	3459	ENSG00000027697,ENST00000367739;;;ENST00000367739		Immunodeficiency 27B, mycobacteriosis, AD	615978	AD	3	Ifngr1
6q23.3	6:137866349-137883312	TNFAIP3, A20, OTUD7C, AIFBL1	Tumor necrosis factor-alpha-induced protein 3	191163	TNFAIP3	7128	ENSG00000118503,ENST00000612899;;;ENST00000612899		Autoinflammatory syndrome, familial, Behcet-like 1	616744	AD	3	Tnfaip3
6q23.3	6:138088505-138107419	PERP, OLMS2, EKVP7	p53 effector related to PMP22	609301	PERP	64065	ENSG00000112378,ENST00000421351;;;ENST00000421351		Erythrokeratodermia variabilis et progressiva 7	619209	AR	3	Perp
6q23.3	6:138088505-138107419	PERP, OLMS2, EKVP7	p53 effector related to PMP22	609301	PERP	64065	ENSG00000112378,ENST00000421351;;;ENST00000421351		Olmsted syndrome 2	619208	AD	3	Perp
6q24-q25	6:138300001-160600000	DEL6q24q25, C6DELq25q25	Chromosome 6q24-q25 deletion syndrome	612863					Chromosome 6q25-q25 deletion syndrome	612863	AD	4	
6q24-q25	6:138300001-160600000	STQTL1	Stature quantitative trait locus 1	606255				associated with rs4896582 and rs3748069	{Stature QTL 1}	606255		2	
6q24	6:138300001-148500000	TNDM1	Transient neonatal diabetes mellitus 1	601410				disordered imprinting of PLAGL1 and HYMAI	{Diabetes mellitus, transient neonatal 1}	601410	AD, AR	4	
6q24.1	6:138903493-138988253	REPS1, NBIA7	RALBP1-associated EPS domain-containing protein 1	614825	REPS1	85021	ENSG00000135597,ENST00000450536;;;ENST00000450536	mutation identified in 1 NBIA7 family	?Neurodegeneration with brain iron accumulation 7	617916	AR	3	Reps1
6q24.1	6:139371807-139374648	CITED2, MRG1, P35SRJ, VSD2, ASD8	CBP/p300-interacting transactivator, with glu/asp-rich C-terminal domain, 2	602937	CITED2	10370	ENSG00000164442,ENST00000367651;;;ENST00000367651	?pseudogene on 1q22	Atrial septal defect 8	614433	AD	3	Cited2
6q24.1	6:139371807-139374648	CITED2, MRG1, P35SRJ, VSD2, ASD8	CBP/p300-interacting transactivator, with glu/asp-rich C-terminal domain, 2	602937	CITED2	10370	ENSG00000164442,ENST00000367651;;;ENST00000367651	?pseudogene on 1q22	Ventricular septal defect 2	614431	AD	3	Cited2
6q24.2	6:142302007-142446261	ADGRG6, PR126, VIGR, LCCS9	Adhesion G protein-coupled receptor G6	612243	ADGRG6	57211	ENSG00000112414,ENST00000367609;;;ENST00000367609		Lethal congenital contracture syndrome 9	616503	AR	3	Adgrg6
6q24.2	6:142751469-142945733	HIVEP2, MRD43	Human immunodeficiency virus type I enhancer-binding protein-2	143054	HIVEP2	3097	ENSG00000010818,ENST00000367603;;;ENST00000367603		Intellectual developmental disorder, autosomal dominant 43	616977	AD	3	Hivep2
6q24.2	6:143450805-143490616	PEX3, PBD10A, PBD10B	Peroxisomal biogenesis factor-3	603164	PEX3	8504	ENSG00000034693,ENST00000367591;;;ENST00000367591	mutation identified in 1 PBD10B patient	?Peroxisome biogenesis disorder 10B	617370	AR	3	Pex3
6q24.2	6:143450805-143490616	PEX3, PBD10A, PBD10B	Peroxisomal biogenesis factor-3	603164	PEX3	8504	ENSG00000034693,ENST00000367591;;;ENST00000367591	mutation identified in 1 PBD10B patient	Peroxisome biogenesis disorder 10A (Zellweger)	614882	AR	3	Pex3
6q24.2	6:143843338-143863812	LTV1, IPHAK	LTV1 ribosome biogenesis factor	620074	LTV1	84946	ENSG00000135521,ENST00000367576;;;ENST00000367576		Inflammatory poikiloderma with hair abnormalities and acral keratoses	620199	AR	3	Ltv1
6q24.2	6:144139963-144191939	STX11, FHL4, HPLH4, HLH4	Syntaxin-11	605014	STX11	8676	ENSG00000135604,ENST00000367568;;;ENST00000367568		Hemophagocytic lymphohistiocytosis, familial, 4	603552	AR	3	Stx11
6q24.3	6:145383353-145736023	EPM2A, MELF2	EPM2A glucan phosphatase, laforin	607566	EPM2A	7957	ENSG00000112425,ENST00000367519;;;ENST00000367519		Myoclonic epilepsy of Lafora 1	254780	AR	3	Epm2a
6q24.3	6:146027707-146437601	GRM1, MGLUR1, GRM1A, SCAR13, SCA44	Glutamate receptor, metabotropic, 1	604473	GRM1	2911	ENSG00000152822,ENST00000282753;;;ENST00000282753		Spinocerebellar ataxia 44	617691	AD	3	Grm1
6q24.3	6:146027707-146437601	GRM1, MGLUR1, GRM1A, SCAR13, SCA44	Glutamate receptor, metabotropic, 1	604473	GRM1	2911	ENSG00000152822,ENST00000282753;;;ENST00000282753		Spinocerebellar ataxia, autosomal recessive 13	614831	AR	3	Grm1
6q24.3	6:146543833-146554953	RAB32, PARK26	Ras-associated protein RAB32	612906	RAB32	10981	ENSG00000118508,ENST00000367495;;;ENST00000367495		{Parkinson disease 26, autosomal dominant, susceptibility to}	620923	AD	3	Rab32
6q24.3-q25.1	6:148193468-148552044	SASH1, KIAA0790, CAPOK, DUH1	Sterile alpha motifs- and SH3 domain-containing protein 1	607955	SASH1	23328	ENSG00000111961,ENST00000367467;;;ENST00000367467	mutation identified in 1 CAPOK family	?Cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma	618373	AR	3	Sash1
6q24.3-q25.1	6:148193468-148552044	SASH1, KIAA0790, CAPOK, DUH1	Sterile alpha motifs- and SH3 domain-containing protein 1	607955	SASH1	23328	ENSG00000111961,ENST00000367467;;;ENST00000367467	mutation identified in 1 CAPOK family	Dyschromatosis universalis hereditaria 1	127500	AD	3	Sash1
6q25	6:148500001-160600000	BMND11	Bone mineral density quantitative trait locus 11	612114		100188884		associated with rs4870044, rs1038304, and rs1999805	[Bone mineral density QTL 11]	612114		2	
6q25	6:148500001-160600000	IDDM21	Diabetes mellitus, insulin-dependent, 21	612521				associated with rs1738074	{Diabetes mellitus, insulin-dependent, 21}	612521		2	
6q25-q27	6:148500001-170805979	IDDM8	Insulin-dependent diabetes mellitus-8	600883		3407			{Diabetes mellitus, insulin-dependent, 8}	600883		2	
6q25	6:148500001-160600000	LPRS2	Leprosy, susceptibility to, 2	607572				association with PARK2	{Leprosy, susceptibility to, 2}	607572		2	
6q25-q26	6:148500001-164100000	RCD1	Retinal cone dystrophy-1	180020		5953			?Retinal cone dystrophy-1	180020	AD	2	
6q25.1	6:149217926-149411607	TAB2, MAP3K7IP2, KIAA0733, CHTD2	Tak1 (MAP3K7) binding protein 2	605101	TAB2	23118	ENSG00000055208,ENST00000637181;;;ENST00000637181		Congenital heart defects, nonsyndromic, 2	614980	AD	3	Tab2
6q25.1	6:149400262-149401278	SUMO4, IDDM5	Small ubiquitin-like modifier 4	608829	SUMO4	387082	ENSG00000177688,ENST00000326669;;;ENST00000326669		{Diabetes mellitus, insulin-dependent, 5}	600320		3	
6q25.1	6:150369012-150405969	IYD, DEHAL1, TDH4	Iodotyrosine deiodinase	612025	IYD	389434	ENSG00000009765,ENST00000344419;;;ENST00000344419		Thyroid dyshormonogenesis 4	274800	AR	3	Iyd
6q25.1	6:151404762-151452126	RMND1, COXPD11	Required for meiotic nuclear division 1 homolog	614917	RMND1	55005	ENSG00000155906,ENST00000444024;;;ENST00000444024		Combined oxidative phosphorylation deficiency 11	614922	AR	3	Rmnd1
6q25.1-q25.2	6:151656672-152129619	ESR1, ESR, ESTRR	Estrogen receptor 1	133430	ESR1	2099	ENSG00000091831,ENST00000206249;;;ENST00000206249		{Migraine, susceptibility to}	157300	AD	3	Esr1
6q25.1-q25.2	6:151656672-152129619	ESR1, ESR, ESTRR	Estrogen receptor 1	133430	ESR1	2099	ENSG00000091831,ENST00000206249;;;ENST00000206249		{Myocardial infarction, susceptibility to}	608446		3	Esr1
6q25.1-q25.2	6:151656672-152129619	ESR1, ESR, ESTRR	Estrogen receptor 1	133430	ESR1	2099	ENSG00000091831,ENST00000206249;;;ENST00000206249		Breast cancer, somatic	114480		3	Esr1
6q25.1-q25.2	6:151656672-152129619	ESR1, ESR, ESTRR	Estrogen receptor 1	133430	ESR1	2099	ENSG00000091831,ENST00000206249;;;ENST00000206249		Estrogen resistance	615363	AR	3	Esr1
6q25.2	6:152121687-152637362	SYNE1, KIAA0796, KIAA1756, KIAA1262, SCAR8, EDMD4, AMC3	Spectrin repeat-containing nuclear envelope protein 1 (nesprin 1)	608441	SYNE1	23345	ENSG00000131018,ENST00000367255;;;ENST00000367255		Arthrogryposis multiplex congenita 3, myogenic type	618484	AR	3	Syne1
6q25.2	6:152121687-152637362	SYNE1, KIAA0796, KIAA1756, KIAA1262, SCAR8, EDMD4, AMC3	Spectrin repeat-containing nuclear envelope protein 1 (nesprin 1)	608441	SYNE1	23345	ENSG00000131018,ENST00000367255;;;ENST00000367255		Emery-Dreifuss muscular dystrophy 4, autosomal dominant	612998	AD	3	Syne1
6q25.2	6:152121687-152637362	SYNE1, KIAA0796, KIAA1756, KIAA1262, SCAR8, EDMD4, AMC3	Spectrin repeat-containing nuclear envelope protein 1 (nesprin 1)	608441	SYNE1	23345	ENSG00000131018,ENST00000367255;;;ENST00000367255		Spinocerebellar ataxia, autosomal recessive 8	610743	AR	3	Syne1
6q25.3	6:155200001-160600000	CELIAC12	Celiac disease, susceptibility to, 12	612010		100188874		in LD block containing TAGAP	{Celiac disease, susceptibility to, 12}	612010		2	
6q25.3	6:156776026-157210779	ARID1B, BAF250B, KIAA1235, MRD12, CSS1	AT-rich interaction domain-containing protein 1B	614556	ARID1B	57492	ENSG00000049618,ENST00000636930;;;ENST00000636930		Coffin-Siris syndrome 1	135900	AD	3	Arid1b
6q25.3	6:158109519-158168262	SERAC1, MEGDEL	Serine active site-containing protein 1	614725	SERAC1	84947	ENSG00000122335,ENST00000647468;;;ENST00000647468		3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome	614739	AR	3	Serac1
6q25.3	6:158168350-158199344	GTF2H5, TTD3, TFB5, C6orf175, TTDA	General transcription factor IIH, polypeptide 5	608780	GTF2H5	404672	ENSG00000272047,ENST00000607778;;;ENST00000607778		Trichothiodystrophy 3, photosensitive	616395	AR	3	Gtf2h5
6q25.3	6:158962980-159000202	RSPH3, RSHL2, RSP3, CILD32	Radial spoke head 3	615876	RSPH3	83861	ENSG00000130363,ENST00000367069;;;ENST00000367069		Ciliary dyskinesia, primary, 32	616481	AR	3	Rsph3a,Rsph3b
6q25.3	6:159669069-159762281	SOD2, MNSOD, MVCD6	Superoxide dismutase-2, mitochondrial	147460	SOD2	6648	ENSG00000291237,ENST00000538183;;;ENST00000538183		{Microvascular complications of diabetes 6}	612634		3	Sod2
6q25.3	6:159762045-159779112	ACAT2	Acetyl-Coenzyme A acetyltransferase 2 (acetoacetyl Coenzyme A thiolase)	100678	ACAT2	39	ENSG00000120437,ENST00000367048;;;ENST00000367048	encoded on strand opposite TCP1	?ACAT2 deficiency	614055	IC	1	Acat2,Acat3
6q25.3	6:159778498-159789602	TCP1, CCT1, IDDPMGS	T-complex 1	186980	TCP1	6950	ENSG00000120438,ENST00000321394;;;ENST00000321394		Intellectual developmental disorder with polymicrogyria and seizures	621021	AD	3	Tcp1
6q25.3	6:159799455-159820704	PNLDC1, TRIMMER, SPGF57	PARN-like ribonuclease domain-containing exonuclease 1	619529	PNLDC1	154197	ENSG00000146453,ENST00000392167;;;ENST00000392167		Spermatogenic failure 57	619528	AR	3	Pnldc1
6q25.3	6:159969082-160111504	IGF2R, MPRI	Insulin-like growth factor-2 receptor (mannose-6-phosphate receptor, cation-independent)	147280	IGF2R	3482	ENSG00000197081,ENST00000356956;;;ENST00000356956	behaves as a tumor suppressor	Hepatocellular carcinoma, somatic	114550		3	Igf2r
6q25.3-q26	6:160531482-160664275	LPA	Apolipoprotein Lp(a)	152200	LPA	4018	ENSG00000198670,ENST00000316300;;;ENST00000316300	absent in mice	[LPA deficiency, congenital]	618807	AD	3	
6q25.3-q26	6:160531482-160664275	LPA	Apolipoprotein Lp(a)	152200	LPA	4018	ENSG00000198670,ENST00000316300;;;ENST00000316300	absent in mice	{Coronary artery disease, susceptibility to}	618807	AD	3	
6q26-q27	6:160600001-170805979	DFNB38	Deafness, autosomal recessive 38	608219		337991			Deafness, autosomal recessive 38	608219	AR	2	
6q26-q27	6:160600001-170805979	MRT28	Intellectual developmental disorder, autosomal recessive 28	614347		100852396		between rs6935718 and rs3886091	Intellectual developmental disorder, autosomal recessive 28	614347	AR	2	
6q26	6:160702193-160754097	PLG, HAE4	Plasminogen	173350	PLG	5340	ENSG00000122194,ENST00000308192;;;ENST00000308192	20cM from TCP10A	Angioedema, hereditary, 4	619360	AD	3	Plg
6q26	6:160702193-160754097	PLG, HAE4	Plasminogen	173350	PLG	5340	ENSG00000122194,ENST00000308192;;;ENST00000308192	20cM from TCP10A	Dysplasminogenemia	217090	AR	3	Plg
6q26	6:160702193-160754097	PLG, HAE4	Plasminogen	173350	PLG	5340	ENSG00000122194,ENST00000308192;;;ENST00000308192	20cM from TCP10A	Plasminogen deficiency, type I	217090	AR	3	Plg
6q26	6:161347417-162727766	PRKN, PARK2, PDJ	Parkin RBR E3 ubiquitin protein ligase	602544	PRKN	5071	ENSG00000185345,ENST00000366898;;;ENST00000366898	shares 5' regulatory region and both 3' UTRs with PACRG	Adenocarcinoma of lung, somatic	211980		3	Prkn
6q26	6:161347417-162727766	PRKN, PARK2, PDJ	Parkin RBR E3 ubiquitin protein ligase	602544	PRKN	5071	ENSG00000185345,ENST00000366898;;;ENST00000366898	shares 5' regulatory region and both 3' UTRs with PACRG	Ovarian cancer, somatic	167000		3	Prkn
6q26	6:161347417-162727766	PRKN, PARK2, PDJ	Parkin RBR E3 ubiquitin protein ligase	602544	PRKN	5071	ENSG00000185345,ENST00000366898;;;ENST00000366898	shares 5' regulatory region and both 3' UTRs with PACRG	Parkinson disease, juvenile, type 2	600116	AR	3	Prkn
6q27	6:164100001-170805979	CHDM	Chordoma	215400				associated with duplication of the T gene	{Chordoma, susceptibility to}	215400	AD	4	
6q27	6:164100001-170805979	KAZA3	Kala-azar, susceptibility to, 3	611382		101241899			{Kala-azar, susceptibility to, 3}	611382		2	
6q27	6:165327289-165988052	PDE10A, IOLOD, ADSD2	Phosphodiesterase 10A	610652	PDE10A	10846	ENSG00000112541,ENST00000539869;;;ENST00000539869		Dyskinesia, limb and orofacial, infantile-onset	616921	AR	3	Pde10a
6q27	6:165327289-165988052	PDE10A, IOLOD, ADSD2	Phosphodiesterase 10A	610652	PDE10A	10846	ENSG00000112541,ENST00000539869;;;ENST00000539869		Striatal degeneration, autosomal dominant	616922	AD	3	Pde10a
6q27	6:166157656-166168655	TBXT, T, TFT, SAVA	T-box transcription factor T	601397	TBXT	6862	ENSG00000164458,ENST00000366876;;;ENST00000366876		{Neural tube defects, susceptibility to}	182940	AD	3	T
6q27	6:166157656-166168655	TBXT, T, TFT, SAVA	T-box transcription factor T	601397	TBXT	6862	ENSG00000164458,ENST00000366876;;;ENST00000366876		Sacral agenesis with vertebral anomalies	615709	AR	3	T
6q27	6:166364919-166382940	MPC1, BRP44L, MPYCD	Mitochondrial pyruvate carrier 1	614738	MPC1	51660	ENSG00000060762,ENST00000360961;;;ENST00000360961		Mitochondrial pyruvate carrier deficiency	614741	AR	3	Mpc1
6q27	6:166922113-166956550	RNASET2, RNASE6PL	Ribonuclease T2	612944	RNASET2	8635	ENSG00000026297,ENST00000508775;;;ENST00000508775		Leukoencephalopathy, cystic, without megalencephaly	612951	AR	3	Rnaset2a,Rnaset2b
6q27	6:166999397-167052718	FGFR1OP, FOP	Fibroblast growth factor receptor-1 oncogene partner	605392	CEP43	11116	ENSG00000213066,ENST00000366847;;;ENST00000366847	fusion gene with ZNF198, CEP1, and FGFR1	Myeloproliferative disorder	605392		2	Cep43
6q27	6:168441184-168667992	SMOC2, SMAP2, DTDP1	Secreted modular calcium-binding protein 2	607223	SMOC2	64094	ENSG00000112562,ENST00000356284;;;ENST00000356284		Dentin dysplasia, type I, with microdontia and misshapen teeth	125400	AR	3	Smoc2
6q27	6:169215785-169253846	THBS2, EDSCLL3	Thrombospondin 2	188061	THBS2	7058	ENSG00000186340,ENST00000617924;;;ENST00000617924	mutation identifed in 1 EDSCL3 family	?Ehlers-Danlos syndrome, classic-like, 3	620865	AD	3	Thbs2
6q27	6:169215785-169253846	THBS2, EDSCLL3	Thrombospondin 2	188061	THBS2	7058	ENSG00000186340,ENST00000617924;;;ENST00000617924	mutation identifed in 1 EDSCL3 family	{Lumbar disc herniation, susceptibility to}	603932		3	Thbs2
6q27	6:169751306-169781600	ERMARD, C6orf70, PVNH6	Endoplasmic reticulum membrane-associated RNA degradation protein	615532	ERMARD	55780	ENSG00000130023,ENST00000366773;;;ENST00000366773		?Periventricular nodular heterotopia 6	615544	AD	3	Ermard,Ermardl1,Ermardl2
6q27	6:170282206-170291078	DLL1, DELTA1, NEDBAS	Delta-like canonical Notch ligand 1	606582	DLL1	28514	ENSG00000198719,ENST00000366756;;;ENST00000366756		Neurodevelopmental disorder with nonspecific brain abnormalities and with or without seizures	618709	AD	3	Dll1
6q27	6:170535120-170553307	PSMB1, NEDMHAL	Proteasome subunit, beta type, 1	602017	PSMB1	5689	ENSG00000008018,ENST00000262193;;;ENST00000262193	mutation identified in 1 NEDNHAL family	?Neurodevelopmental disorder with microcephaly, hypotonia, and absent language	620038	AR	3	Psmb1
6q27	6:170554369-170572859	TBP, SCA17, HDL4	TATA box binding protein	600075	TBP	6908	ENSG00000112592,ENST00000392092;;;ENST00000392092		{Parkinson disease, susceptibility to}	168600	AD, Mu	3	Tbp
6q27	6:170554369-170572859	TBP, SCA17, HDL4	TATA box binding protein	600075	TBP	6908	ENSG00000112592,ENST00000392092;;;ENST00000392092		Spinocerebellar ataxia 17	607136	AD	3	Tbp
7p22.3-p21.3	7:1-13700000	HYPT10	Hypotrichosis 10	614238		100736251		between D7S1532 and D7S3047	Hypotrichosis 10	614238	AR	2	
7p22.3	7:192571-260772	FAM20C, DMP4	Family with sequence similarity 20, member C	611061	FAM20C	56975	ENSG00000177706,ENST00000313766;;;ENST00000313766		Raine syndrome	259775	AR	3	Fam20c
7p22.3	7:549197-728934	PRKAR1B, MASNS	Protein kinase, cAMP-dependent, regulatory, type I, beta	176911	PRKAR1B	5575	ENSG00000188191,ENST00000537384;;;ENST00000537384		Marbach-Schaaf neurodevelopmental syndrome	619680	AD	3	Prkar1b
7p22.3	7:726699-786475	DNAAF5, HEATR2, CILD18	Dynein axonemal assembly factor 5	614864	DNAAF5	54919	ENSG00000164818,ENST00000297440;;;ENST00000297440		Ciliary dyskinesia, primary, 18	614874	AR	3	Dnaaf5
7p22.3	7:876554-896436	GET4, C7orf20, CEE, CDG2Y	Guided entry of tail-anchored proteins factor 4	612056	GET4	51608	ENSG00000239857,ENST00000265857;;;ENST00000265857	mutation identified in 1 CDG2Y patient	?Congenital disorder of glycosylation, type IIy	620200	AR	3	Get4
7p22.3	7:1470277-1504389	INTS1, INT1, KIAA1440, NDCAGF	Integrator complex subunit 1	611345	INTS1	26173	ENSG00000164880,ENST00000404767;;;ENST00000404767		Neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies	618571	AR	3	Ints1
7p22.3	7:1666064-1747946	ELFN1, PPP1R28, DONDS	Extracellular leucine-rich repeat and fibronectin type III domain-containing protein 1	614964	ELFN1	392617	ENSG00000225968,ENST00000424383;;;ENST00000424383		Dursun-Ozgul neurodevelopmental syndrome	621344	AR	3	Elfn1
7p22.3	7:1815795-2232945	MAD1L1, TXBP181, MVA7	Mitotic arrest-deficient 1, yeast, homolog-like 1	602686	MAD1L1	8379	ENSG00000002822,ENST00000265854;;;ENST00000265854		Lymphoma, B-cell, somatic			3	Mad1l1
7p22.3	7:1815795-2232945	MAD1L1, TXBP181, MVA7	Mitotic arrest-deficient 1, yeast, homolog-like 1	602686	MAD1L1	8379	ENSG00000002822,ENST00000265854;;;ENST00000265854		Mosaic variegated aneuploidy syndrome 7 with inflammation and tumor predisposition	620189	AR	3	Mad1l1
7p22.3	7:1815795-2232945	MAD1L1, TXBP181, MVA7	Mitotic arrest-deficient 1, yeast, homolog-like 1	602686	MAD1L1	8379	ENSG00000002822,ENST00000265854;;;ENST00000265854		Prostate cancer, somatic	176807		3	Mad1l1
