Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: Autosomal, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
5q31.1	5:132481609-132490773	IRF1, MAR, IMD117	Interferon regulatory factor-1	147575	IRF1	3659	ENSG00000125347,ENST00000245414;;;ENST00000245414		Gastric cancer, somatic	613659		3	Irf1
5q31.1	5:132481609-132490773	IRF1, MAR, IMD117	Interferon regulatory factor-1	147575	IRF1	3659	ENSG00000125347,ENST00000245414;;;ENST00000245414		Immunodeficiency 117, mycobacteriosis, autosomal recessive	620668	AR	3	Irf1
5q31.1	5:132481609-132490773	IRF1, MAR, IMD117	Interferon regulatory factor-1	147575	IRF1	3659	ENSG00000125347,ENST00000245414;;;ENST00000245414		Nonsmall cell lung cancer, somatic	211980		3	Irf1
5q31.1	5:132556977-132646349	RAD50, NBSLD	RAD50 double strand break repair protein	604040	RAD50	10111	ENSG00000113522,ENST00000378823;;;ENST00000378823		Nijmegen breakage syndrome-like disorder	613078	AR	3	Rad50
5q31.1	5:132656522-132661110	IL13, ALRH, BHR1	Interleukin-13	147683	IL13	3596	ENSG00000169194,ENST00000304506;;;ENST00000304506		{Allergic rhinitis, susceptibility to}	607154		3	Il13
5q31.1	5:132656522-132661110	IL13, ALRH, BHR1	Interleukin-13	147683	IL13	3596	ENSG00000169194,ENST00000304506;;;ENST00000304506		{Asthma, susceptibility to}	600807	AD	3	Il13
5q31.1	5:132861185-132866651	GDF9, POF14	Growth/differentiation factor 9	601918	GDF9	2661	ENSG00000164404,ENST00000687138;;;ENST00000687138		Premature ovarian failure 14	618014	AR	3	Gdf9
5q31.1	5:132866642-132868847	UQCRQ, QPC, MC3DN4	Ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kD	612080	UQCRQ	27089	ENSG00000164405,ENST00000378670;;;ENST00000378670		Mitochondrial complex III deficiency, nuclear type 4	615159	AR	3	Uqcrq
5q31.1	5:132875395-132963634	AFF4, AF5Q31, CHOPS	AF4/FMR2 family, member 4	604417	AFF4	27125	ENSG00000072364,ENST00000265343;;;ENST00000265343		CHOPS syndrome	616368	AD	3	Aff4
5q31.1	5:134194332-134226073	PPP2CA, NEDLBA, HJS3	Protein phosphatase-2 (formerly 2A), catalytic subunit, alpha isoform	176915	PPP2CA	5515	ENSG00000113575,ENST00000481195;;;ENST00000481195		Houge-Janssens syndrome 3	618354	AD	3	Ppp2ca
5q31.1	5:134601149-134632828	SAR1B, CMRD, SARA2, ANDD	Secretion-associated Ras-related GTPase 1B	607690	SAR1B	51128	ENSG00000152700,ENST00000402673;;;ENST00000402673		Chylomicron retention disease	246700	AR	3	Sar1b
5q31.1	5:134738548-134752157	CAMLG, CDG2Z	Calcium-modulating cyclophilin ligand	601118	CAMLG	819	ENSG00000164615,ENST00000297156;;;ENST00000297156	mutation identified in 1 CDG2Z patient	?Congenital disorder of glycosylation, type IIz	620201	AR	3	Caml
5q31.1	5:134873770-134901635	TXNDC15, C5orf14, BUG, MKS14	Thioredoxin domain-containing protein 15	617778	TXNDC15	79770	ENSG00000113621,ENST00000358387;;;ENST00000358387		Meckel syndrome 14	619879	AR	3	Txndc15
5q31.1	5:135027734-135034789	PITX1, PTX1, BFT, POTX, CCF	Paired-like homeodomain transcription factor-1	602149	PITX1	5307	ENSG00000069011,ENST00000265340;;;ENST00000265340		Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly	119800	AD	3	Pitx1
5q31.1	5:135534282-135535964	NEUROG1, NEUROD3, CCDDRD	Neurogenin 1	601726	NEUROG1	4762	ENSG00000181965,ENST00000314744;;;ENST00000314744		Cranial dysinnervation disorder, congenital, with absent corneal reflex and developmental delay	620469	AR	3	Neurog1
5q31.1	5:136028988-136063818	TGFBI, CSD2, CDGG1, CSD, BIGH3, CDG2, EBMD	Transforming growth factor, beta-induced, 68kD	601692	TGFBI	7045	ENSG00000120708,ENST00000442011;;;ENST00000442011		Corneal dystrophy, Avellino type	607541	AD	3	Tgfbi
5q31.1	5:136028988-136063818	TGFBI, CSD2, CDGG1, CSD, BIGH3, CDG2, EBMD	Transforming growth factor, beta-induced, 68kD	601692	TGFBI	7045	ENSG00000120708,ENST00000442011;;;ENST00000442011		Corneal dystrophy, epithelial basement membrane	121820	AD	3	Tgfbi
5q31.1	5:136028988-136063818	TGFBI, CSD2, CDGG1, CSD, BIGH3, CDG2, EBMD	Transforming growth factor, beta-induced, 68kD	601692	TGFBI	7045	ENSG00000120708,ENST00000442011;;;ENST00000442011		Corneal dystrophy, Groenouw type I	121900	AD	3	Tgfbi
5q31.1	5:136028988-136063818	TGFBI, CSD2, CDGG1, CSD, BIGH3, CDG2, EBMD	Transforming growth factor, beta-induced, 68kD	601692	TGFBI	7045	ENSG00000120708,ENST00000442011;;;ENST00000442011		Corneal dystrophy, lattice type I	122200	AD	3	Tgfbi
5q31.1	5:136028988-136063818	TGFBI, CSD2, CDGG1, CSD, BIGH3, CDG2, EBMD	Transforming growth factor, beta-induced, 68kD	601692	TGFBI	7045	ENSG00000120708,ENST00000442011;;;ENST00000442011		Corneal dystrophy, lattice type IIIA	608471	AD	3	Tgfbi
5q31.1	5:136028988-136063818	TGFBI, CSD2, CDGG1, CSD, BIGH3, CDG2, EBMD	Transforming growth factor, beta-induced, 68kD	601692	TGFBI	7045	ENSG00000120708,ENST00000442011;;;ENST00000442011		Corneal dystrophy, Reis-Bucklers type	608470	AD	3	Tgfbi
5q31.1	5:136028988-136063818	TGFBI, CSD2, CDGG1, CSD, BIGH3, CDG2, EBMD	Transforming growth factor, beta-induced, 68kD	601692	TGFBI	7045	ENSG00000120708,ENST00000442011;;;ENST00000442011		Corneal dystrophy, Thiel-Behnke type	602082	AD	3	Tgfbi
5q31.2	5:137617500-137736089	KLHL3, PHA2D	Kelch-like 3	605775	KLHL3	26249	ENSG00000146021,ENST00000309755;;;ENST00000309755		Pseudohypoaldosteronism, type IID	614495	AD, AR	3	Klhl3
5q31.2	5:137867860-137887851	MYOT, TTOD, MFM3	Myotilin (titin immunoglobulin domain protein)	604103	MYOT	9499	ENSG00000120729,ENST00000239926;;;ENST00000239926		Myopathy, myofibrillar, 3	609200	AD	3	Myot
5q31.2	5:138115175-138139428	NME5, NM23H5, CILD48	NME/NM23 family, member 5	603575	NME5	8382	ENSG00000112981,ENST00000265191;;;ENST00000265191		Ciliary dyskinesia, primary, 48, without situs inversus	620032	AR	3	Nme5
5q31.2	5:138179112-138187723	KIF20A, RAB6KIFL, RCM6	Kinesin family member 20A	605664	KIF20A	10112	ENSG00000112984,ENST00000394894;;;ENST00000394894	mutation identified in 1 RCM6 family	?Cardiomyopathy, familial restrictive, 6	619433	AR	3	Kif20a
5q31.2	5:138352685-138437027	KDM3B, C5orf7, KIAA1082, JMJD1B, DIJOS	Lysine demethylase 3B	609373	KDM3B	51780	ENSG00000120733,ENST00000314358;;;ENST00000314358		Diets-Jongmans syndrome	618846	AD	3	Kdm3b
5q31.2	5:138439057-138446965	REEP2, C5orf19, SPG72A, SPG72B	Receptor expression-enhancing protein 2	609347	REEP2	51308	ENSG00000132563,ENST00000378339;;;ENST00000378339	mutation identified in 1 SPG72B family	?Spastic paraplegia 72B, autosomal recessive	620606	AR	3	Reep2
5q31.2	5:138439057-138446965	REEP2, C5orf19, SPG72A, SPG72B	Receptor expression-enhancing protein 2	609347	REEP2	51308	ENSG00000132563,ENST00000378339;;;ENST00000378339	mutation identified in 1 SPG72B family	Spastic paraplegia 72A, autosomal dominant	615625	AD	3	Reep2
5q31.2	5:138553756-138575401	HSPA9, HSPA9B, MOT2, GRP75, EVPLS, SIDBA4	Heat-shock 70kD protein-9 (mortalin)	600548	HSPA9	3313	ENSG00000113013,ENST00000297185;;;ENST00000297185		Anemia, sideroblastic, 4	182170	AD	3	Hspa9
5q31.2	5:138553756-138575401	HSPA9, HSPA9B, MOT2, GRP75, EVPLS, SIDBA4	Heat-shock 70kD protein-9 (mortalin)	600548	HSPA9	3313	ENSG00000113013,ENST00000297185;;;ENST00000297185		Even-plus syndrome	616854	AR	3	Hspa9
5q31.2	5:138753425-138935034	CTNNA1, MDPT2	Catenin (cadherin-associated protein), alpha 1, 102kD	116805	CTNNA1	1495	ENSG00000044115,ENST00000302763;;;ENST00000302763		Macular dystrophy, patterned, 2	608970	AD	3	Ctnna1
5q31.2	5:138946724-139198368	SIL1, BAP, MSS	SIL1 nucleotide exchange factor	608005	SIL1	64374	ENSG00000120725,ENST00000394817;;;ENST00000394817		Marinesco-Sjogren syndrome	248800	AR	3	Sil1
5q31.2	5:139274101-139331677	MATR3, MPD2, ALS21	Matrin 3	164015	MATR3	9782	ENSG00000015479,ENST00000394805;;;ENST00000394805		Amyotrophic lateral sclerosis 21	606070	AD	3	Matr3
5q31.2	5:139475533-139482758	STING1, TMEM173, MPYS, SAVI	Stimulator of interferon response cGAMP interactor 1	612374	STING1	340061	ENSG00000184584,ENST00000330794;;;ENST00000330794		STING-associated vasculopathy, infantile-onset	615934	AD	3	Sting1
5q31.3	5:140114109-140125619	PURA, PUR1, NEDRIHF	Purine-rich element binding protein A	600473	PURA	5813	ENSG00000185129,ENST00000331327;;;ENST00000331327		Neurodevelopmental disorder with neonatal respiratory insufficiency, hypotonia, and feeding difficulties	616158	AD	3	Pura
5q31.3	5:140332843-140346603	HBEGF, DTR, DTSF, HEGFL	Heparin-binding EGF-like growth factor (diphtheria toxin receptor)	126150	HBEGF	1839	ENSG00000113070,ENST00000230990;;;ENST00000230990		{Diphtheria, susceptibility to}			1	Hbegf
5q31.3	5:140645285-140647630	NDUFA2, MC1DN13	NADH-ubiquinone oxidoreductase subunit A2	602137	NDUFA2	4695	ENSG00000131495,ENST00000252102;;;ENST00000252102		Mitochondrial complex I deficiency, nuclear type 13	618235	AR	3	Ndufa2
5q31.3	5:140673905-140691370	HARS1, HARS, USH3B, CMT2W	Histidyl-tRNA synthetase 1	142810	HARS1	3035	ENSG00000170445,ENST00000504156;;;ENST00000504156		Charcot-Marie-Tooth disease, axonal, type 2W	616625	AD	3	Hars1
5q31.3	5:140673905-140691370	HARS1, HARS, USH3B, CMT2W	Histidyl-tRNA synthetase 1	142810	HARS1	3035	ENSG00000170445,ENST00000504156;;;ENST00000504156		Usher syndrome type 3B	614504	AR	3	Hars1
5q31.3	5:140691455-140699305	HARS2, HARSL, HARSR, HO3, PRLTS2	Histidyl-tRNA synthetase 2	600783	HARS2	23438	ENSG00000112855,ENST00000230771;;;ENST00000230771		Perrault syndrome 2	614926	AR	3	Hars2
5q31.3	5:141485030-141512975	PCDHGC4, NEDGS	Protocadherin-gamma, subfamily C, member 4	606305	PCDHGC4	56098	ENSG00000242419,ENST00000306593;;;ENST00000306593		Neurodevelopmental disorder with poor growth and skeletal anomalies	619880	AR	3	Pcdhgc4
5q31.3	5:141515021-141619000	DIAPH1, DFNA1, LFHL1, SCBMS	Diaphanous-related formin 1	602121	DIAPH1	1729	ENSG00000131504,ENST00000389054;;;ENST00000389054		Deafness, autosomal dominant 1, with or without thrombocytopenia	124900	AD	3	Diaph1
5q31.3	5:141515021-141619000	DIAPH1, DFNA1, LFHL1, SCBMS	Diaphanous-related formin 1	602121	DIAPH1	1729	ENSG00000131504,ENST00000389054;;;ENST00000389054		Seizures, cortical blindness, microcephaly syndrome	616632	AR	3	Diaph1
5q31.3	5:141943581-141958202	PCDH12, VECAD2, DMJDS1	Protocadherin 12 (cadherin, vascular endothelial, 2)	605622	PCDH12	51294	ENSG00000113555,ENST00000231484;;;ENST00000231484		Diencephalic-mesencephalic junction dysplasia syndrome 1	251280	AR	3	Pcdh12
5q31.3	5:142310430-142325021	SPRY4, HH17	SPRY domain containing 4	607984	SPRY4	81848	ENSG00000187678,ENST00000434127;;;ENST00000434127		Hypogonadotropic hypogonadism 17 with or without anosmia	615266	AD	3	Spry4
5q31.3	5:142770377-143229011	ARHGAP26, GRAF	RHO GTPase-activating protein 26	605370	ARHGAP26	23092	ENSG00000145819,ENST00000645722;;;ENST00000645722		Leukemia, juvenile myelomonocytic, somatic	607785		3	Arhgap26
5q31.3	5:143277931-143435512	NR3C1, GCR, GRL, GCRST	Nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	138040	NR3C1	2908	ENSG00000113580,ENST00000394464;;;ENST00000394464		Glucocorticoid resistance	615962	AD	3	Nr3c1
5q31.3	5:144158162-144170659	YIPF5, SMAP5, YIP1A, MEDS2	Yip1 domain family, member 5	611483	YIPF5	81555	ENSG00000145817,ENST00000274496;;;ENST00000274496		Microcephaly, epilepsy, and diabetes syndrome 2	619278	AR	3	Yipf5
5q32	5:145100001-150400000	EMP	Myeloproliferative disorder, chronic, with eosinophilia	131440				ETV6-PDGFRB fusion gene	Myeloproliferative disorder, chronic, with eosinophilia	131440	AD	4	
5q32	5:145857670-145931673	GRXCR2, DFNB101	Glutaredoxin, cysteine-rich, 2	615762	GRXCR2	643226	ENSG00000204928,ENST00000377976;;;ENST00000377976	mutation identified in 1 DFNB101 family	?Deafness, autosomal recessive 101	615837	AR	3	Grxcr2
5q32	5:146113034-146182650	LARS1, LARS, LFIS, ILFS1	Leucyl-tRNA synthetase 1	151350	LARS1	51520	ENSG00000133706,ENST00000394434;;;ENST00000394434	mutation identified in 1 family	?Infantile liver failure syndrome 1	615438	AR	3	Lars1
5q32	5:146338839-146341728	POU4F3, BRN3C, DFNA15, DFNA52	POU domain, class 4, transcription factor-3	602460	POU4F3	5459	ENSG00000091010,ENST00000646991;;;ENST00000646991		Deafness, autosomal dominant 15/52	602459	AD	3	Pou4f3
5q32	5:146580742-147081520	PPP2R2B	Protein phosphatase 2, regulatory subunit B, beta	604325	PPP2R2B	5521	ENSG00000156475,ENST00000394411;;;ENST00000394411		Spinocerebellar ataxia 12	604326	AD	3	Ppp2r2b
5q32	5:147824582-147839196	SPINK1, PSTI, PCTT, TATI, TCP	Serine protease inhibitor, Kazal type I (pancreatic secretory trypsin inhibitor)	167790	SPINK1	6690	ENSG00000164266,ENST00000296695;;;ENST00000296695		{Fibrocalculous pancreatic diabetes, susceptibility to}	608189	AD, AR	3	Spink1
5q32	5:147824582-147839196	SPINK1, PSTI, PCTT, TATI, TCP	Serine protease inhibitor, Kazal type I (pancreatic secretory trypsin inhibitor)	167790	SPINK1	6690	ENSG00000164266,ENST00000296695;;;ENST00000296695		Pancreatitis, hereditary	167800	AD	3	Spink1
5q32	5:147824582-147839196	SPINK1, PSTI, PCTT, TATI, TCP	Serine protease inhibitor, Kazal type I (pancreatic secretory trypsin inhibitor)	167790	SPINK1	6690	ENSG00000164266,ENST00000296695;;;ENST00000296695		Tropical calcific pancreatitis	608189	AD, AR	3	Spink1
5q32	5:147878711-147882191	SCGB3A2, UGRP1	Secretoglobin, family 3A, member 2 (uteroglobin-related protein 1)	606531	SCGB3A2	117156	ENSG00000164265,ENST00000296694;;;ENST00000296694		{Asthma, susceptibility to}	600807	AD	3	Scgb3a2
5q32	5:148063980-148137382	SPINK5, LEKTI	Serine protease inhibitor, Kazal type, 5	605010	SPINK5	11005	ENSG00000133710,ENST00000256084;;;ENST00000256084		Netherton syndrome	256500	AR	3	Spink5
5q32	5:148383958-148442836	FBXO38, FBX38, MOKA, HMND6	F-box only protein 38	608533	FBXO38	81545	ENSG00000145868,ENST00000340253;;;ENST00000340253		Neuronopathy, distal hereditary motor, autosomal dominant 6	615575	AD	3	Fbxo38
5q32	5:148826611-148828623	ADRB2	Adrenergic, beta-2-, receptor, surface	109690	ADRB2	154	ENSG00000169252,ENST00000305988;;;ENST00000305988		Beta-2-adrenoreceptor agonist, reduced response to			3	Adrb2
5q32	5:148982150-149063062	SH3TC2, KIAA1985, MNMN	SH3 domain and tetratricopeptide repeat domain 2	608206	SH3TC2	79628	ENSG00000169247,ENST00000515425;;;ENST00000515425		Charcot-Marie-Tooth disease, type 4C	601596	AR	3	Sh3tc2
5q32	5:148982150-149063062	SH3TC2, KIAA1985, MNMN	SH3 domain and tetratricopeptide repeat domain 2	608206	SH3TC2	79628	ENSG00000169247,ENST00000515425;;;ENST00000515425		Mononeuropathy of the median nerve, mild	613353	AD	3	Sh3tc2
5q32	5:149857953-149944793	PDE6A, PDEA, RP43	Phosphodiesterase 6A	180071	PDE6A	5145	ENSG00000132915,ENST00000255266;;;ENST00000255266		Retinitis pigmentosa 43	613810	AR	3	Pde6a
5q32	5:149960758-149987400	SLC26A2, DTD, DTDST, D5S1708, EDM4	Solute carrier family 26 (sulfate transporter), member 2 (diastrophic dysplasia sulfate transporter)	606718	SLC26A2	1836	ENSG00000155850,ENST00000286298;;;ENST00000286298	distal to APC	Achondrogenesis Ib	600972	AR	3	Slc26a2
5q32	5:149960758-149987400	SLC26A2, DTD, DTDST, D5S1708, EDM4	Solute carrier family 26 (sulfate transporter), member 2 (diastrophic dysplasia sulfate transporter)	606718	SLC26A2	1836	ENSG00000155850,ENST00000286298;;;ENST00000286298	distal to APC	Atelosteogenesis, type II	256050	AR	3	Slc26a2
5q32	5:149960758-149987400	SLC26A2, DTD, DTDST, D5S1708, EDM4	Solute carrier family 26 (sulfate transporter), member 2 (diastrophic dysplasia sulfate transporter)	606718	SLC26A2	1836	ENSG00000155850,ENST00000286298;;;ENST00000286298	distal to APC	De la Chapelle dysplasia	256050	AR	3	Slc26a2
5q32	5:149960758-149987400	SLC26A2, DTD, DTDST, D5S1708, EDM4	Solute carrier family 26 (sulfate transporter), member 2 (diastrophic dysplasia sulfate transporter)	606718	SLC26A2	1836	ENSG00000155850,ENST00000286298;;;ENST00000286298	distal to APC	Diastrophic dysplasia	222600	AR	3	Slc26a2
5q32	5:149960758-149987400	SLC26A2, DTD, DTDST, D5S1708, EDM4	Solute carrier family 26 (sulfate transporter), member 2 (diastrophic dysplasia sulfate transporter)	606718	SLC26A2	1836	ENSG00000155850,ENST00000286298;;;ENST00000286298	distal to APC	Diastrophic dysplasia, broad bone-platyspondylic variant	222600	AR	3	Slc26a2
5q32	5:149960758-149987400	SLC26A2, DTD, DTDST, D5S1708, EDM4	Solute carrier family 26 (sulfate transporter), member 2 (diastrophic dysplasia sulfate transporter)	606718	SLC26A2	1836	ENSG00000155850,ENST00000286298;;;ENST00000286298	distal to APC	Epiphyseal dysplasia, multiple, 4	226900	AR	3	Slc26a2
5q32	5:150053295-150113365	CSF1R, FMS, HDLS1, BANDDOS	Colony-stimulating factor-1 receptor; oncogene FMS (McDonough feline sarcoma)	164770	CSF1R	1436	ENSG00000182578,ENST00000675795;;;ENST00000675795	FMS2 is 5' end	Brain abnormalities, neurodegeneration, and dysosteosclerosis	618476	AR	3	Csf1r
5q32	5:150053295-150113365	CSF1R, FMS, HDLS1, BANDDOS	Colony-stimulating factor-1 receptor; oncogene FMS (McDonough feline sarcoma)	164770	CSF1R	1436	ENSG00000182578,ENST00000675795;;;ENST00000675795	FMS2 is 5' end	Leukoencephalopathy, diffuse hereditary, with spheroids 1	221820	AD	3	Csf1r
5q32	5:150113839-150155845	PDGFRB, PDGFR, IBGC4, IMF1, PENTT, KOGS, OPDKD	Platelet-derived growth factor receptor, beta polypeptide	173410	PDGFRB	5159	ENSG00000113721,ENST00000261799;;;ENST00000261799	mutation identified in 1 OPDKD family	?Ocular pterygium-digital keloid dysplasia syndrome	621091	AD	3	Pdgfrb
5q32	5:150113839-150155845	PDGFRB, PDGFR, IBGC4, IMF1, PENTT, KOGS, OPDKD	Platelet-derived growth factor receptor, beta polypeptide	173410	PDGFRB	5159	ENSG00000113721,ENST00000261799;;;ENST00000261799	mutation identified in 1 OPDKD family	Basal ganglia calcification, idiopathic, 4	615007	AD	3	Pdgfrb
5q32	5:150113839-150155845	PDGFRB, PDGFR, IBGC4, IMF1, PENTT, KOGS, OPDKD	Platelet-derived growth factor receptor, beta polypeptide	173410	PDGFRB	5159	ENSG00000113721,ENST00000261799;;;ENST00000261799	mutation identified in 1 OPDKD family	Kosaki overgrowth syndrome	616592	AD	3	Pdgfrb
5q32	5:150113839-150155845	PDGFRB, PDGFR, IBGC4, IMF1, PENTT, KOGS, OPDKD	Platelet-derived growth factor receptor, beta polypeptide	173410	PDGFRB	5159	ENSG00000113721,ENST00000261799;;;ENST00000261799	mutation identified in 1 OPDKD family	Myofibromatosis, infantile, 1	228550	AD	3	Pdgfrb
5q32	5:150113839-150155845	PDGFRB, PDGFR, IBGC4, IMF1, PENTT, KOGS, OPDKD	Platelet-derived growth factor receptor, beta polypeptide	173410	PDGFRB	5159	ENSG00000113721,ENST00000261799;;;ENST00000261799	mutation identified in 1 OPDKD family	Premature aging syndrome, Penttinen type	601812	AD	3	Pdgfrb
5q32	5:150219491-150290130	CAMK2A, KIAA0968, CAMKA, MRD53, MRT63	Calcium/calmodulin-dependent protein kinase II-alpha	114078	CAMK2A	815	ENSG00000070808,ENST00000671881;;;ENST00000671881	mutation identified in 1 MRT63 family	?Intellectual developmental disorder, autosomal recessive 63	618095	AR	3	Camk2a
5q32	5:150219491-150290130	CAMK2A, KIAA0968, CAMKA, MRD53, MRT63	Calcium/calmodulin-dependent protein kinase II-alpha	114078	CAMK2A	815	ENSG00000070808,ENST00000671881;;;ENST00000671881	mutation identified in 1 MRT63 family	Intellectual developmental disorder, autosomal dominant 53	617798	AD	3	Camk2a
5q32-q33.1	5:150357697-150400293	TCOF1, MFD1, TCS1	Treacle	606847	TCOF1	6949	ENSG00000070814,ENST00000643257;;;ENST00000643257	prox. to SPARC	Treacher Collins syndrome 1	154500	AD	3	Tcof1
5q33.1-q35.2	5:150400001-177100000	FECD5, FCD3	Corneal dystrophy, Fuchs endothelial, 5	613269		100380874		flanked by D5S470 and D5S2108	Corneal dystrophy, Fuchs endothelial, 5	613269		2	
5q33.1	5:150442635-150449739	RPS14, EMTB	Ribosomal protein S14	130620	RPS14	6208	ENSG00000164587,ENST00000407193;;;ENST00000407193		Macrocytic anemia, refractory, due to 5q deletion, somatic	153550		3	Rps14
5q33.1	5:150497779-150558211	NDST1, HSST, MRT46	N-deacetylase/N-sulfotransferase (heparan sulfate-N-deacetylase/N-sulfotransferase)	600853	NDST1	3340	ENSG00000070614,ENST00000261797;;;ENST00000261797		Intellectual developmental disorder, autosomal recessive 46	616116	AR	3	Ndst1
5q33.1	5:150846521-150902402	IRGM, LRG47, IFI1, IBD19	Immunity-related GTPase family, M	608212	IRGM	345611	ENSG00000237693,ENST00000522154;;;ENST00000522154		{Inflammatory bowel disease (Crohn disease) 19}	612278		3	Igtp,Irgm1,Irgm2
5q33.1	5:150846521-150902402	IRGM, LRG47, IFI1, IBD19	Immunity-related GTPase family, M	608212	IRGM	345611	ENSG00000237693,ENST00000522154;;;ENST00000522154		{Mycobacterium tuberculosis, protection against}	607948		3	Igtp,Irgm1,Irgm2
5q33.1	5:151253185-151270440	GM2A	GM2 ganglioside activator protein	613109	GM2A	2760	ENSG00000196743,ENST00000357164;;;ENST00000357164	pseudogene on chr.3	GM2-gangliosidosis, AB variant	272750	AR	3	Gm2a
5q33.1	5:151314972-151347559	SLC36A2, PAT2	Solute carrier family 36 (proton/amino acid symporter), member 2	608331	SLC36A2	153201	ENSG00000186335,ENST00000335244;;;ENST00000335244		[Hyperglycinuria]	138500	AD	3	Slc36a2
5q33.1	5:151314972-151347559	SLC36A2, PAT2	Solute carrier family 36 (proton/amino acid symporter), member 2	608331	SLC36A2	153201	ENSG00000186335,ENST00000335244;;;ENST00000335244		[Iminoglycinuria]	242600	AR, DR	3	Slc36a2
5q33.1	5:151504092-151594819	FAT2, MEGF1, SCA45	FAT atypical cadherin 2	604269	FAT2	2196	ENSG00000086570,ENST00000261800;;;ENST00000261800		Spinocerebellar ataxia 45	617769	AD	3	Fat2
5q33.1	5:151661096-151686915	SPARC, ON, OI17	Osteonectin (secreted protein, acidic, cysteine-rich)	182120	SPARC	6678	ENSG00000113140,ENST00000231061;;;ENST00000231061		Osteogenesis imperfecta, type XVII	616507	AR	3	Sparc
5q33.1	5:151822513-151924851	GLRA1, STHE, HKPX1	Glycine receptor, alpha-1 polypeptide	138491	GLRA1	2741	ENSG00000145888,ENST00000274576;;;ENST00000274576		Hyperekplexia 1	149400	AD, AR	3	Glra1
5q33.2	5:153489615-153813869	GRIA1, GLUR1, MRD67, MRT76	Glutamate receptor, ionotropic, AMPA 1	138248	GRIA1	2890	ENSG00000155511,ENST00000285900;;;ENST00000285900	mutation identified in 1 MRT76 patient	?Intellectual developmental disorder, autosomal recessive 76	619931	AR	3	Gria1
5q33.2	5:153489615-153813869	GRIA1, GLUR1, MRD67, MRT76	Glutamate receptor, ionotropic, AMPA 1	138248	GRIA1	2890	ENSG00000155511,ENST00000285900;;;ENST00000285900	mutation identified in 1 MRT76 patient	Intellectual developmental disorder, autosomal dominant 67	619927	AD	3	Gria1
