Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y, Autosomal)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
6p21.33	6:31946095-31952084	CFB, BF, GBG, AHUS4, ARMD14, CFBD	Complement factor B	138470	CFB	629	ENSG00000243649,ENST00000425368;;;ENST00000425368		{Hemolytic uremic syndrome, atypical, susceptibility to, 4}	612924	AD	3	Cfb
6p21.33	6:31946095-31952084	CFB, BF, GBG, AHUS4, ARMD14, CFBD	Complement factor B	138470	CFB	629	ENSG00000243649,ENST00000425368;;;ENST00000425368		{Macular degeneration, age-related, 14, reduced risk of}	615489	DD	3	Cfb
6p21.33	6:31946095-31952084	CFB, BF, GBG, AHUS4, ARMD14, CFBD	Complement factor B	138470	CFB	629	ENSG00000243649,ENST00000425368;;;ENST00000425368		Complement factor B deficiency	615561	AR	3	Cfb
6p21.33	6:31959175-31969751	SKIC2, SKIV2L, SKI2, SKI2W, THES2	SKI2 subunit of superkiller complex	600478	SKIC2	6499	ENSG00000204351,ENST00000375394;;;ENST00000375394		Trichohepatoenteric syndrome 2	614602	AR	3	Skic2
6p21.33	6:31982057-32002681	C4A, C4S, C4AD	Complement component-4A	120810	C4A	720	ENSG00000244731,ENST00000428956;;;ENST00000428956	order:  HLA-B, C2, BF, C4A, C4B, CYP21, DR	[Blood group, Rodgers]	614374		3	C4a,C4b
6p21.33	6:31982057-32002681	C4A, C4S, C4AD	Complement component-4A	120810	C4A	720	ENSG00000244731,ENST00000428956;;;ENST00000428956	order:  HLA-B, C2, BF, C4A, C4B, CYP21, DR	C4a deficiency	614380	AR	3	C4a,C4b
6p21.33	6:32014795-32035418	C4B, C4F, C4BD	Complement component-4B	120820	C4B	721	ENSG00000224389,ENST00000435363;;;ENST00000435363	10kb from C4S	C4B deficiency	614379		3	C4a,C4b
6p21.33	6:32038415-32041644	CYP21A2, CYP21, CA21H	Cytochrome P450, subfamily XXIA, polypeptide 2 (steroid 21-hydroxylase)	613815	CYP21A2	1589	ENSG00000231852,ENST00000644719;;;ENST00000644719	linked to C2, C4, BF; 2 loci, A and B; only B active; pseudogene CYP21P contiguous on 6p	Adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency	201910	AR	3	Cyp21a1
6p21.33	6:32038415-32041644	CYP21A2, CYP21, CA21H	Cytochrome P450, subfamily XXIA, polypeptide 2 (steroid 21-hydroxylase)	613815	CYP21A2	1589	ENSG00000231852,ENST00000644719;;;ENST00000644719	linked to C2, C4, BF; 2 loci, A and B; only B active; pseudogene CYP21P contiguous on 6p	Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency	201910	AR	3	Cyp21a1
6p21.33-p21.32	6:32041153-32109338	TNXB, TNX, TNXB1, TNXBS, TNXB2, EDSCLL1, VUR8	Tenascin XB	600985	TNXB	7148	ENSG00000168477,ENST00000644971;;;ENST00000644971		Ehlers-Danlos syndrome, classic-like, 1	606408	AR	3	Tnxb
6p21.33-p21.32	6:32041153-32109338	TNXB, TNX, TNXB1, TNXBS, TNXB2, EDSCLL1, VUR8	Tenascin XB	600985	TNXB	7148	ENSG00000168477,ENST00000644971;;;ENST00000644971		Vesicoureteral reflux 8	615963	AD	3	Tnxb
6p21.32	6:32393339-32407181	BTNL2, SS2	Butyrophilin-like protein 2	606000	BTNL2	56244	ENSG00000204290,ENST00000454136;;;ENST00000454136		{Sarcoidosis, susceptibility to, 2}	612387	AD	3	Btnl2
6p21.32	6:32578775-32589848	HLA-DRB1, SS1	Major histocompatibility complex, class II, DR beta-1	142857	HLA-DRB1	3123	ENSG00000196126,ENST00000360004;;;ENST00000360004		{Multiple sclerosis, susceptibility to, 1}	126200	Mu	3	H2-Eb1,H2-Eb2
6p21.32	6:32578775-32589848	HLA-DRB1, SS1	Major histocompatibility complex, class II, DR beta-1	142857	HLA-DRB1	3123	ENSG00000196126,ENST00000360004;;;ENST00000360004		{Sarcoidosis, susceptibility to, 1}	181000	AD	3	H2-Eb1,H2-Eb2
6p21.32	6:32637406-32655272	HLA-DQA1, CELIAC1	Major histocompatibility complex, class II, DQ alpha-1	146880	HLA-DQA1	3117	ENSG00000196735,ENST00000343139;;;ENST00000343139		{Celiac disease, susceptibility to}	212750	AR, Mu	3	H2-Aa
6p21.32	6:32659467-32666657	HLA-DQB1, CELIAC1	Major histocompatibility complex, class II, DQ beta-1	604305	HLA-DQB1	3119	ENSG00000179344,ENST00000434651;;;ENST00000434651		{Celiac disease, susceptibility to}	212750	AR, Mu	3	H2-Ab1
6p21.32	6:32659467-32666657	HLA-DQB1, CELIAC1	Major histocompatibility complex, class II, DQ beta-1	604305	HLA-DQB1	3119	ENSG00000179344,ENST00000434651;;;ENST00000434651		{Creutzfeldt-Jakob disease, variant, resistance to}	123400	AD	3	H2-Ab1
6p21.32	6:32659467-32666657	HLA-DQB1, CELIAC1	Major histocompatibility complex, class II, DQ beta-1	604305	HLA-DQB1	3119	ENSG00000179344,ENST00000434651;;;ENST00000434651		{Multiple sclerosis, susceptibility to, 1}	126200	Mu	3	H2-Ab1
6p21.32	6:32821831-32838739	TAP2, ABCB3, PSF2, RING11, MHC1D2	Transporter 2, ATP-binding cassette, subfamily B	170261	TAP2	6891	ENSG00000204267,ENST00000374897;;;ENST00000374897	tel-TAP1-LMP2-LMP1-TAP2-cen	MHC class I deficiency 2	620813	AR	3	Tap2
6p21.32	6:32840717-32844679	PSMB8, LMP7, RING10, JMP, NKJO, ALDD, PRAAS1	Proteasome subunit, beta type, 8 (large multifunctional protease-7)	177046	PSMB8	5696	ENSG00000204264,ENST00000374882;;;ENST00000374882	between TAP1 and TAP2	Proteasome-associated autoinflammatory syndrome 1 and digenic forms	256040	AR	3	Psmb8
6p21.32	6:32845209-32853704	TAP1, ABCB2, RING4, PSF1, MHC1D1	Transporter 1, ATP-binding cassette, subfamily B	170260	TAP1	6890	ENSG00000168394,ENST00000354258;;;ENST00000354258	~7kb telomeric to TAP2	MHC class I deficiency 1	604571	AR	3	Tap1
6p21.32	6:32854192-32859851	PSMB9, LMP2, RING12, PRAAS6	Proteasome subunit, beta type, 9	177045	PSMB9	5698	ENSG00000240065,ENST00000374859;;;ENST00000374859		Proteasome-associated autoinflammatory syndrome 6	620796	AD	3	Psmb9
6p21.32	6:33075990-33089696	HLA-DPB1	Major histocompatibility complex, class II, DP beta-1	142858	HLA-DPB1	3115	ENSG00000223865,ENST00000418931;;;ENST00000418931		{Beryllium disease, chronic, susceptibility to}			3	
6p21.32	6:33162694-33193519	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000341947;;;ENST00000341947	45kb centromeric of HLA-DPB2; 3'--5'-cen	Deafness, autosomal dominant 13	601868	AD	3	Col11a2
6p21.32	6:33162694-33193519	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000341947;;;ENST00000341947	45kb centromeric of HLA-DPB2; 3'--5'-cen	Deafness, autosomal recessive 53	609706	AR	3	Col11a2
6p21.32	6:33162694-33193519	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000341947;;;ENST00000341947	45kb centromeric of HLA-DPB2; 3'--5'-cen	Fibrochondrogenesis 2	614524	AD, AR	3	Col11a2
6p21.32	6:33162694-33193519	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000341947;;;ENST00000341947	45kb centromeric of HLA-DPB2; 3'--5'-cen	Otospondylomegaepiphyseal dysplasia, autosomal dominant	184840	AD	3	Col11a2
6p21.32	6:33162694-33193519	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000341947;;;ENST00000341947	45kb centromeric of HLA-DPB2; 3'--5'-cen	Otospondylomegaepiphyseal dysplasia, autosomal recessive	215150	AR	3	Col11a2
6p21.32	6:33200867-33204437	SLC39A7, D6S2244E, HKE4, AGM9	Solute carrier family 39 (zinc transporter), member 7 (Ke4 gene, mouse, homolog of)	601416	SLC39A7	7922	ENSG00000112473,ENST00000374677;;;ENST00000374677		Agammaglobulinemia 9, autosomal recessive	619693	AR	3	Slc39a7
6p21.32	6:33299694-33314078	TAPBP, TPSN, MHC1D3	TAP-binding protein (tapasin)	601962	TAPBP	6892	ENSG00000231925,ENST00000434618;;;ENST00000434618	mutation identified in 1 MCH1D3 patient	?MHC class I deficiency 3	620814	AR	3	Tapbp
6p21.32	6:33418167-33453689	SYNGAP1, MRD5	Synaptic Ras GTPase activating protein 1	603384	SYNGAP1	8831	ENSG00000197283,ENST00000646630;;;ENST00000646630		Intellectual developmental disorder, autosomal dominant 5	612621	AD	3	Syngap1
6p21.31	6:33500001-36600000	STQTL19	Stature quantitative trait locus 19	612893		100302684		associated with rs1776897	{Stature QTL 19}	612893		2	
6p21.31	6:33621322-33696562	ITPR3, CMT1J, IMD133	Inositol 1,4,5-triphosphate receptor, type 3	147267	ITPR3	3710	ENSG00000096433,ENST00000605930;;;ENST00000605930		Charcot-Marie-Tooth disease, demyelinating, type 1J	620111	AD	3	Itpr3
6p21.31	6:33621322-33696562	ITPR3, CMT1J, IMD133	Inositol 1,4,5-triphosphate receptor, type 3	147267	ITPR3	3710	ENSG00000096433,ENST00000605930;;;ENST00000605930		Immunodeficiency 133 with ectodermal dysplasia with or without peripheral neuropathy	621254	AD	3	Itpr3
6p21.31	6:33696764-33711700	UQCC2, C6orf126, M19, MC3DN7	Ubiquinol-cytochrome c reductase complex assembly factor 2	614461	UQCC2	84300	ENSG00000137288,ENST00000607484;;;ENST00000607484		Mitochondrial complex III deficiency, nuclear type 7	615824	AR	3	Uqcc2
6p21.31	6:33771213-33789130	LEMD2, NET25, CTRCT42, MARUPS	LEM domain-containing protein 2	616312	LEMD2	221496	ENSG00000161904,ENST00000293760;;;ENST00000293760		Cataract 46, juvenile-onset	212500	AR	3	Lemd2
6p21.31	6:33771213-33789130	LEMD2, NET25, CTRCT42, MARUPS	LEM domain-containing protein 2	616312	LEMD2	221496	ENSG00000161904,ENST00000293760;;;ENST00000293760		Marbach-Rustad progeroid syndrome	619322	AD	3	Lemd2
6p21.31	6:34236873-34246231	HMGA1, HMGIY	High-mobility group AT-hook 1	600701	HMGA1	3159	ENSG00000137309,ENST00000311487;;;ENST00000311487		{Type 2 diabetes mellitus, susceptibility to}	125853	AD	3	Hmga1,Hmga1b
6p21.31	6:34417454-34426069	RPS10, DBA9	Ribosomal protein S10	603632	RPS10	6204	ENSG00000124614,ENST00000648437;;;ENST00000648437		Diamond-Blackfan anemia 9	613308	AD	3	Rps10
6p21.31	6:35213956-35253079	SCUBE3, SSFSC2	Signal peptide-, CUB domain-,  and EGF-like domains-containing protein 3	614708	SCUBE3	222663	ENSG00000146197,ENST00000274938;;;ENST00000274938		Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	619184	AR	3	Scube3
6p21.31	6:35297818-35321771	DEF6, IBP, SLAT, IMD87	DEF6 guanine nucleotide exchange factor	610094	DEF6	50619	ENSG00000023892,ENST00000316637;;;ENST00000316637		Immunodeficiency 87 and autoimmunity	619573	AR	3	Def6
6p21.31	6:35452338-35467102	FANCE, FACE	Fanconi anemia, complementation group E gene	613976	FANCE	2178	ENSG00000112039,ENST00000229769;;;ENST00000229769		Fanconi anemia, complementation group E	600901	AR	3	Fance
6p21.31	6:35497874-35512896	TULP1, RP14, LCA15	TUB-like protein 1	602280	TULP1	7287	ENSG00000112041,ENST00000229771;;;ENST00000229771		Leber congenital amaurosis 15	613843	AR	3	Tulp1
6p21.31	6:35497874-35512896	TULP1, RP14, LCA15	TUB-like protein 1	602280	TULP1	7287	ENSG00000112041,ENST00000229771;;;ENST00000229771		Retinitis pigmentosa 14	600132	AR	3	Tulp1
6p21.31	6:35573590-35728583	FKBP5, FKBP51	FK506-binding protein 5	602623	FKBP5	2289	ENSG00000096060,ENST00000357266;;;ENST00000357266		{Major depressive disorder and accelerated response to antidepressant drug treatment}	608516		3	Fkbp5
6p21.31	6:35731524-35749079	ARMC12, SPGF90	Armadillo repeat-containing protein 12	620377	ARMC12	221481	ENSG00000157343,ENST00000373866;;;ENST00000373866		Spermatogenic failure 90	620744	AR	3	Armc12
6p21.31	6:35805352-35824070	LHFPL5, TMHS, DFNB67	LHFPL tetraspan subfamily, member 5	609427	LHFPL5	222662	ENSG00000197753,ENST00000360215;;;ENST00000360215		Deafness, autosomal recessive 67	610265	AR	3	Lhfpl5
6p21.31	6:35943516-36024641	SLC26A8, TAT1, SPGF3	Solute carrier family 26 (sulfate transporter), member 8	608480	SLC26A8	116369	ENSG00000112053,ENST00000490799;;;ENST00000490799		Spermatogenic failure 3	606766	AD, AR	3	Slc26a8
6p21.31	6:36243168-36313955	PNPLA1, ARCI10	Patatin-like phospholipase domain-containing protein 1	612121	PNPLA1	285848	ENSG00000180316,ENST00000636260;;;ENST00000636260		Ichthyosis, congenital, autosomal recessive 10	615024	AR	3	Pnpla1
6p21.2	6:36854829-36874803	PPIL1, CYPL1, PCH14	Peptidylprolyl isomerase (cyclophilin)-like 1	601301	PPIL1	51645	ENSG00000137168,ENST00000373699;;;ENST00000373699	previously assigned to chr.2	Pontocerebellar hypoplasia, type 14	619301	AR	3	Ppil1
6p21.2	6:38715311-39030792	DNAH8, HDHC9, SPGF46	Dynein, axonemal, heavy chain 8	603337	DNAH8	1769	ENSG00000124721,ENST00000327475;;;ENST00000327475		Spermatogenic failure 46	619095	AR	3	Dnah8
6p21.2	6:39792376-39904869	DAAM2, KIAA0381, NPHS24	Dishevelled-associated activator of morphogenesis 2	606627	DAAM2	23500	ENSG00000146122,ENST00000274867;;;ENST00000274867		Nephrotic syndrome, type 24	619263	AR	3	Daam2
6p21.2	6:39904170-39934462	MOCS1, MOCODA	Molybdenum cofactor synthesis-1	603707	MOCS1	4337	ENSG00000124615,ENST00000340692;;;ENST00000340692		Molybdenum cofactor deficiency A	252150	AR	3	Mocs1
6p21.1-p12.2	6:40500001-53000000	MGR3	Migraine with or without aura, susceptibility to, 3	607498		337892		lod 5.78 at D6S452	{Migraine with or without aura, susceptibility to, 3}	607498	AD	2	
6p21.1	6:40500001-46200000	PPR1	Photoparoxysmal response 1	132100		100528023		max lod at D6S2427	Photoparoxysmal response 1	132100	AD	2	
6p21.1	6:41158508-41163116	TREM2, PLOSL2, AD17	Triggering receptor expressed on myeloid cells 2	605086	TREM2	54209	ENSG00000095970,ENST00000373113;;;ENST00000373113		{Alzheimer disease 17, susceptibility to}	615080	AR	3	Trem2
6p21.1	6:41158508-41163116	TREM2, PLOSL2, AD17	Triggering receptor expressed on myeloid cells 2	605086	TREM2	54209	ENSG00000095970,ENST00000373113;;;ENST00000373113		Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 2	618193	AR	3	Trem2
6p21.1	6:42050524-42087462	TAF8, TBN, NEDMLHB	TATA-box binding protein-associated factor 8	609514	TAF8	129685	ENSG00000137413,ENST00000372977;;;ENST00000372977		Neurodevelopmental disorder with severe motor impairment, absent language, cerebral hypomyelination, and brain atrophy	619972	AR	3	Taf8
6p21.1	6:42173364-42180056	GUCA1A, GCAP, COD3, CORD14	Guanylate cyclase activator 1A, retina	600364	GUCA1A	2978	ENSG00000048545,ENST00000372958;;;ENST00000372958		Cone dystrophy-3	602093	AD	3	Guca1a
6p21.1	6:42173364-42180056	GUCA1A, GCAP, COD3, CORD14	Guanylate cyclase activator 1A, retina	600364	GUCA1A	2978	ENSG00000048545,ENST00000372958;;;ENST00000372958		Cone-rod dystrophy 14	602093	AD	3	Guca1a
6p21.1	6:42183284-42194956	GUCA1B, GCAP2, GUCA2, RP48	Guanylate cyclase activator 1B, retina	602275	GUCA1B	2979	ENSG00000112599,ENST00000230361;;;ENST00000230361		Retinitis pigmentosa 48	613827	AD	3	Guca1b
