Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: Autosomal, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
17q24.2	17:68413623-68551316	PRKAR1A, TSE1, CNC1, CAR, PPNAD1, ACRDYS1	Protein kinase, cAMP-dependent, regulatory, type I, alpha	188830	PRKAR1A	5573	ENSG00000108946,ENST00000589228;;;ENST00000589228	fused with RET to form PTC2	Adrenocortical tumor, somatic			3	Prkar1a
17q24.2	17:68413623-68551316	PRKAR1A, TSE1, CNC1, CAR, PPNAD1, ACRDYS1	Protein kinase, cAMP-dependent, regulatory, type I, alpha	188830	PRKAR1A	5573	ENSG00000108946,ENST00000589228;;;ENST00000589228	fused with RET to form PTC2	Carney complex, type 1	160980	AD	3	Prkar1a
17q24.2	17:68413623-68551316	PRKAR1A, TSE1, CNC1, CAR, PPNAD1, ACRDYS1	Protein kinase, cAMP-dependent, regulatory, type I, alpha	188830	PRKAR1A	5573	ENSG00000108946,ENST00000589228;;;ENST00000589228	fused with RET to form PTC2	Myxoma, intracardiac	255960	AD	3	Prkar1a
17q24.2	17:68413623-68551316	PRKAR1A, TSE1, CNC1, CAR, PPNAD1, ACRDYS1	Protein kinase, cAMP-dependent, regulatory, type I, alpha	188830	PRKAR1A	5573	ENSG00000108946,ENST00000589228;;;ENST00000589228	fused with RET to form PTC2	Pigmented nodular adrenocortical disease, primary, 1	610489	AD	3	Prkar1a
17q24.2	17:68535116-68601367	FAM20A, AIGFS, AI1G	Family with sequence similarity 20, member A	611062	FAM20A	54757	ENSG00000108950,ENST00000592554;;;ENST00000592554		Amelogenesis imperfecta, type IG (enamel-renal syndrome)	204690	AR	3	Fam20a
17q24.3-q25.1	17:69100001-76800000	PRBNS	Pierre Robin syndrome	261800		100301572		between D17S795 and D17S929	Pierre Robin syndrome	261800	AR	2	
17q24.3	17:69100001-72900000	TTPP3	Thyrotoxic periodic paralysis, susceptibility to, 3	614834		112272595		associated with rs312691	{Thyrotoxic periodic paralysis, susceptibility to, 3}	614834		2	
17q24.3	17:69244311-69327133	ABCA5, KIAA1888, HTC3	ATP-binding cassette, subfamily A, member 5	612503	ABCA5	23461	ENSG00000154265,ENST00000392676;;;ENST00000392676	mutation identified in 1 HTC3 patient	?Hypertrichosis, congenital generalized, with gingival hyperplasia	135400	AR	3	Abca5
17q24.3	17:70075225-70135608	KCNJ16, KIR5.1, HKTD	Potassium channel, inwardly rectifying, subfamily J, member 16	605722	KCNJ16	3773	ENSG00000153822,ENST00000392671;;;ENST00000392671		Hypokalemic tubulopathy and deafness	619406	AR	3	Kcnj16
17q24.3	17:70169532-70180044	KCNJ2, HHIRK1, KIR2.1, IRK1, LQT7, SQT3, ATFB9	Potassium channel, inwardly rectifying, subfamily J, member 2	600681	KCNJ2	3759	ENSG00000123700,ENST00000243457;;;ENST00000243457		Andersen syndrome	170390	AD	3	Kcnj2
17q24.3	17:70169532-70180044	KCNJ2, HHIRK1, KIR2.1, IRK1, LQT7, SQT3, ATFB9	Potassium channel, inwardly rectifying, subfamily J, member 2	600681	KCNJ2	3759	ENSG00000123700,ENST00000243457;;;ENST00000243457		Atrial fibrillation, familial, 9	613980	AD	3	Kcnj2
17q24.3	17:70169532-70180044	KCNJ2, HHIRK1, KIR2.1, IRK1, LQT7, SQT3, ATFB9	Potassium channel, inwardly rectifying, subfamily J, member 2	600681	KCNJ2	3759	ENSG00000123700,ENST00000243457;;;ENST00000243457		Short QT syndrome 3	609622	AD	3	Kcnj2
17q24.3	17:72121020-72126416	SOX9, CMD1, SRA1, TES, TESCO, ENH13	SRY (sex-determining region Y)-box 9	608160	SOX9	6662	ENSG00000125398,ENST00000245479;;;ENST00000245479	SRXY10 due to deletion of upstream regulatory region; SRXX2 due to duplication of upstream regulatory region	46XX sex reversal 2	278850	AD	3	Sox9
17q24.3	17:72121020-72126416	SOX9, CMD1, SRA1, TES, TESCO, ENH13	SRY (sex-determining region Y)-box 9	608160	SOX9	6662	ENSG00000125398,ENST00000245479;;;ENST00000245479	SRXY10 due to deletion of upstream regulatory region; SRXX2 due to duplication of upstream regulatory region	46XY sex reversal 10	616425	AD	3	Sox9
17q24.3	17:72121020-72126416	SOX9, CMD1, SRA1, TES, TESCO, ENH13	SRY (sex-determining region Y)-box 9	608160	SOX9	6662	ENSG00000125398,ENST00000245479;;;ENST00000245479	SRXY10 due to deletion of upstream regulatory region; SRXX2 due to duplication of upstream regulatory region	Acampomelic campomelic dysplasia	114290	AD	3	Sox9
17q24.3	17:72121020-72126416	SOX9, CMD1, SRA1, TES, TESCO, ENH13	SRY (sex-determining region Y)-box 9	608160	SOX9	6662	ENSG00000125398,ENST00000245479;;;ENST00000245479	SRXY10 due to deletion of upstream regulatory region; SRXX2 due to duplication of upstream regulatory region	Campomelic dysplasia	114290	AD	3	Sox9
17q24.3	17:72121020-72126416	SOX9, CMD1, SRA1, TES, TESCO, ENH13	SRY (sex-determining region Y)-box 9	608160	SOX9	6662	ENSG00000125398,ENST00000245479;;;ENST00000245479	SRXY10 due to deletion of upstream regulatory region; SRXX2 due to duplication of upstream regulatory region	Campomelic dysplasia with autosomal sex reversal	114290	AD	3	Sox9
17q25.1-q25.3	17:72900001-83257441	NDNC9	Nail disorder, nonsyndromic congenital, 9 (anonychia-onycholysis)	614149		100682325		max lod at D17S1301	Nail disorder, nonsyndromic congenital, 9	614149	AR	2	
17q25.1	17:73193055-73208507	COG1, LDLB, KIAA1381, CDG2G	Component of oligomeric golgi complex 1	606973	COG1	9382	ENSG00000166685,ENST00000299886;;;ENST00000299886		Congenital disorder of glycosylation, type IIg	611209	AR	3	Cog1
17q25.1	17:74274234-74314884	DNAI2, CILD9	Dynein, axonemal, intermediate chain 2	605483	DNAI2	64446	ENSG00000171595,ENST00000311014;;;ENST00000311014		Ciliary dyskinesia, primary, 9, with or without situs inversus	612444	AR	3	Dnai2
17q25.1	17:74748628-74769353	SLC9A3R1, EBP50, NHERF1, NPHLOP2	Solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulatory factor 1	604990	NHERF1	9368	ENSG00000109062,ENST00000262613;;;ENST00000262613		Nephrolithiasis/osteoporosis, hypophosphatemic, 2	612287	AD	3	Nherf1
17q25.1	17:74862497-74872994	FDXR, ADXR, ANOA, MMDS9B	Ferredoxin reductase (adrenodoxin reductase)	103270	FDXR	2232	ENSG00000161513,ENST00000293195;;;ENST00000293195		Auditory neuropathy and optic atrophy	617717	AR	3	Fdxr
17q25.1	17:74862497-74872994	FDXR, ADXR, ANOA, MMDS9B	Ferredoxin reductase (adrenodoxin reductase)	103270	FDXR	2232	ENSG00000161513,ENST00000293195;;;ENST00000293195		Multiple mitochondrial dysfunctions syndrome 9B	620887	AR	3	Fdxr
17q25.1	17:74916083-74923255	USH1G, SANS	USH1 protein network component SANS	607696	USH1G	124590	ENSG00000182040,ENST00000614341;;;ENST00000614341	?allelic to DFNA20	Usher syndrome, type 1G	606943	AR	3	Ush1g
17q25.1	17:74950742-74972759	HID1, 17orf28, DMC1, DEE105	HID1 domain-containing protein 1	605752	HID1	283987	ENSG00000167861,ENST00000425042;;;ENST00000425042		Developmental and epileptic encephalopathy 105 with hypopituitarism	619983	AR	3	Hid1
17q25.1	17:75205679-75235758	NUP85, PCNT1, PCNT, NPHS17	Nucleoporin 85kD	170285	NUP85	79902	ENSG00000125450,ENST00000245544;;;ENST00000245544		Nephrotic syndrome, type 17	618176	AR	3	Nup85
17q25.1	17:75261879-75266376	MRPS7, COXPD34	Mitochondrial ribosomal protein S7	611974	MRPS7	51081	ENSG00000125445,ENST00000245539;;;ENST00000245539	mutation identified in 1 COXPD34 family	?Combined oxidative phosphorylation deficiency 34	617872	AR	3	Mrps7
17q25.1	17:75272992-75289433	SLC25A19, DNC, MUP1, MCPHA, THMD3, THMD4	Solute carrier family 25 (mitochondrial deoxynucleotide carrier), member 19	606521	SLC25A19	60386	ENSG00000125454,ENST00000416858;;;ENST00000416858		Microcephaly, Amish type	607196	AR	3	Slc25a19
17q25.1	17:75272992-75289433	SLC25A19, DNC, MUP1, MCPHA, THMD3, THMD4	Solute carrier family 25 (mitochondrial deoxynucleotide carrier), member 19	606521	SLC25A19	60386	ENSG00000125454,ENST00000416858;;;ENST00000416858		Thiamine metabolism dysfunction syndrome 4 (progressive polyneuropathy type)	613710	AR	3	Slc25a19
17q25.1	17:75456635-75500452	TMEM94, KIAA0195, IDDCDF	Transmembrane protein 94	618163	TMEM94	9772	ENSG00000177728,ENST00000314256;;;ENST00000314256		Intellectual developmental disorder with cardiac defects and dysmorphic facies	618316	AR	3	Tmem94
17q25.1	17:75516528-75524735	TSEN54, SEN54, PCH2A, PCH4, PCH5	tRNA splicing endonuclease, subunit 54	608755	TSEN54	283989	ENSG00000182173,ENST00000333213;;;ENST00000333213	mutation identified in 1 PCH5 patient	?Pontocerebellar hypoplasia type 5	610204	AR	3	Tsen54
17q25.1	17:75516528-75524735	TSEN54, SEN54, PCH2A, PCH4, PCH5	tRNA splicing endonuclease, subunit 54	608755	TSEN54	283989	ENSG00000182173,ENST00000333213;;;ENST00000333213	mutation identified in 1 PCH5 patient	Pontocerebellar hypoplasia type 2A	277470	AR	3	Tsen54
17q25.1	17:75516528-75524735	TSEN54, SEN54, PCH2A, PCH4, PCH5	tRNA splicing endonuclease, subunit 54	608755	TSEN54	283989	ENSG00000182173,ENST00000333213;;;ENST00000333213	mutation identified in 1 PCH5 patient	Pontocerebellar hypoplasia type 4	225753	AR	3	Tsen54
17q25.1	17:75721459-75757818	ITGB4, JEB5B, JEB5A	Integrin, beta-4	147557	ITGB4	3691	ENSG00000132470,ENST00000200181;;;ENST00000200181		Epidermolysis bullosa, junctional 5A, intermediate	619816	AR	3	Itgb4
17q25.1	17:75721459-75757818	ITGB4, JEB5B, JEB5A	Integrin, beta-4	147557	ITGB4	3691	ENSG00000132470,ENST00000200181;;;ENST00000200181		Epidermolysis bullosa, junctional 5B, with pyloric atresia	226730	AR	3	Itgb4
17q25.1	17:75751469-75765192	GALK1	Galactokinase-1	604313	GALK1	2584	ENSG00000108479,ENST00000588479;;;ENST00000588479		Galactokinase deficiency with cataracts	230200	AR	3	Galk1
17q25.1	17:75776434-75779779	H3-3B, H3F3B, BRYLIB2	H3.3 histone B	601058	H3-3B	3021	ENSG00000132475,ENST00000254810;;;ENST00000254810		Bryant-Li-Bhoj neurodevelopmental syndrome 2	619721	AD	3	H3f3b
17q25.1	17:75827225-75844404	UNC13D, MUNC13-4, HPLH3, HLH3, FHL3	unc-13 homolog D	608897	UNC13D	201294	ENSG00000092929,ENST00000207549;;;ENST00000207549		Hemophagocytic lymphohistiocytosis, familial, 3	608898	AR	3	Unc13d
17q25.1	17:75845699-75856436	WBP2, DFNB107	WW domain-binding protein 2	606962	WBP2	23558	ENSG00000132471,ENST00000254806;;;ENST00000254806		Deafness, autosomal recessive 107	617639	AR	3	Wbp2
17q25.1	17:75941507-75979166	ACOX1, ACOX, SCOX, MITCH	Acyl-Coenzyme A oxidase 1, palmitoyl	609751	ACOX1	51	ENSG00000161533,ENST00000293217;;;ENST00000293217		Mitchell syndrome	618960	AD	3	Acox1
17q25.1	17:75941507-75979166	ACOX1, ACOX, SCOX, MITCH	Acyl-Coenzyme A oxidase 1, palmitoyl	609751	ACOX1	51	ENSG00000161533,ENST00000293217;;;ENST00000293217		Peroxisomal acyl-CoA oxidase deficiency	264470	AR	3	Acox1
17q25.1	17:76038785-76072517	SRP68, SCN10	Signal recognition particle, 68kD	604858	SRP68	6730	ENSG00000167881,ENST00000307877;;;ENST00000307877	mutation identified in 1 SCN10 patient	?Neutropenia, severe congenital, 10, autosomal recessive	620534	AR	3	Srp68
17q25.1	17:76081016-76103787	EXOC7, EX070, KIAA1067, NEDSEBA	Exocyst complex component 7	608163	EXOC7	23265	ENSG00000182473,ENST00000589210;;;ENST00000589210		Neurodevelopmental disorder with seizures and brain atrophy	619072	AR	3	Exoc7
17q25.1	17:76136333-76141245	FOXJ1, FKHL13, HFH4, CILD43	Forkhead box J1	602291	FOXJ1	2302	ENSG00000129654,ENST00000322957;;;ENST00000322957		Ciliary dyskinesia, primary, 43	618699	AD	3	Foxj1
17q25.1	17:76274049-76310964	QRICH2, SPGF35	Glutamine-rich protein 2	618304	QRICH2	84074	ENSG00000129646,ENST00000680821;;;ENST00000680821		Spermatogenic failure 35	618341	AR	3	Qrich2
17q25.1	17:76470893-76501427	RHBDF2, IRHOM2, TOC	Rhomboid 5, Drosophila, homolog of, 2	614404	RHBDF2	79651	ENSG00000129667,ENST00000675367;;;ENST00000675367		Tylosis with esophageal cancer	148500	AD	3	Rhbdf2
17q25.1	17:76527586-76553580	PRCD, RP36	Photoreceptor disc component	610598	PRCD	768206	ENSG00000214140,ENST00000592014;;;ENST00000592014		Retinitis pigmentosa 36	610599	AR	3	Prcd
17q25.1	17:76726041-76733881	METTL23, C17orf95, MRT44	Methyltransferase-like 23	615262	METTL23	124512	ENSG00000181038,ENST00000341249;;;ENST00000341249		Intellectual developmental disorder, autosomal recessive 44	615942	AR	3	Mettl23
17q25.3	17:77200001-83257441	ATOD4	Dermatitis, atopic, 4	605805				maximum lod at D17S1290	{Dermatitis, atopic, susceptibility to, 4}	605805		2	
17q25.3	17:77200001-83257441	IS5	Scoliosis, idiopathic, susceptibility to, 5	612239		100190985		between D17S1806 and 17qter	{Scoliosis, idiopathic, susceptibility to, 5}	612239		2	
17q25.3	17:77281499-77500596	SEPT9, MSF, MSF1, NAPB	Septin 9	604061	SEPTIN9	10801	ENSG00000184640,ENST00000427177;;;ENST00000427177		Amyotrophy, hereditary neuralgic	162100	AD	3	Septin9
17q25.3	17:78107397-78132427	TMC6, EVER1, EV1	Transmembrane channel-like 6	605828	TMC6	11322	ENSG00000141524,ENST00000590602;;;ENST00000590602		{Epidermodysplasia verruciformis, susceptibility to, 1}	226400	AR	3	Tmc6
17q25.3	17:78130771-78142968	TMC8, EVER2, EV2	Transmembrane channel-like 8	605829	TMC8	147138	ENSG00000167895,ENST00000318430;;;ENST00000318430		{Epidermodysplasia verruciformis, susceptibility to, 2}	618231	AR	3	Tmc8
17q25.3	17:78423697-78577396	DNAH17, DNEL2, SPGF39	Dynein, axonemal, heavy chain 17	610063	DNAH17	8632	ENSG00000187775,ENST00000389840;;;ENST00000389840		Spermatogenic failure 39	618643	AR	3	Dnah17
17q25.3	17:78991716-79009764	CANT1, SCAN1, DBQD1, EDM7	Calcium-activated nucleotidase 1	613165	CANT1	124583	ENSG00000171302,ENST00000392446;;;ENST00000392446		Desbuquois dysplasia 1	251450	AR	3	Cant1
17q25.3	17:78991716-79009764	CANT1, SCAN1, DBQD1, EDM7	Calcium-activated nucleotidase 1	613165	CANT1	124583	ENSG00000171302,ENST00000392446;;;ENST00000392446		Epiphyseal dysplasia, multiple, 7	617719	AR	3	Cant1
17q25.3	17:79777311-79787983	CBX2, M33, SRXY5	Chromobox 2	602770	CBX2	84733	ENSG00000173894,ENST00000310942;;;ENST00000310942	mutation identified in 1 SRXY5 patient	?46XY sex reversal 5	613080	AR	3	Cbx2
17q25.3	17:80036642-80100613	CCDC40, KIAA1640	Coiled-coil domain-containing protein 40	613799	CCDC40	55036	ENSG00000141519,ENST00000397545;;;ENST00000397545		Ciliary dyskinesia, primary, 15	613808	AR	3	Ccdc40
17q25.3	17:80101581-80119881	GAA, LOPD, IOPD	Glucosidase, acid alpha-	606800	GAA	2548	ENSG00000171298,ENST00000302262;;;ENST00000302262	distal to TK1	Pompe disease, infantile-onset	232300	AR	3	Gaa
17q25.3	17:80101581-80119881	GAA, LOPD, IOPD	Glucosidase, acid alpha-	606800	GAA	2548	ENSG00000171298,ENST00000302262;;;ENST00000302262	distal to TK1	Pompe disease, late-onset	621314	AR	3	Gaa
