Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y, Autosomal)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
2q37.1	2:232697331-232860605	GIGYF2, KIAA0642, PARK11	GRB10-interacting GYF protein 2	612003	GIGYF2	26058	ENSG00000204120,ENST00000373563;;;ENST00000373563		{Parkinson disease 11}	607688		3	Gigyf2
2q37.1	2:232765802-232776565	KCNJ13, SVD, LCA16	Potassium inwardly-rectifying channel, subfamily J, member 13	603208	KCNJ13	3769	ENSG00000115474,ENST00000233826;;;ENST00000233826		Leber congenital amaurosis 16	614186	AR	3	Kcnj13
2q37.1	2:232765802-232776565	KCNJ13, SVD, LCA16	Potassium inwardly-rectifying channel, subfamily J, member 13	603208	KCNJ13	3769	ENSG00000115474,ENST00000233826;;;ENST00000233826		Snowflake vitreoretinal degeneration	193230	AD	3	Kcnj13
2q37.1	2:233251673-233295669	ATG16L1, APG16L, IBD10	Autophagy related 16 like 1	610767	ATG16L1	55054	ENSG00000085978,ENST00000392017;;;ENST00000392017		{Inflammatory bowel disease (Crohn disease) 10}	611081		3	Atg16l1
2q37.1	2:233307816-233347055	SAG, RP47, RP96	S-antigen; retina and pineal gland (arrestin)	181031	SAG	6295	ENSG00000130561,ENST00000409110;;;ENST00000409110		Oguchi disease-1	258100	AR	3	Sag
2q37.1	2:233307816-233347055	SAG, RP47, RP96	S-antigen; retina and pineal gland (arrestin)	181031	SAG	6295	ENSG00000130561,ENST00000409110;;;ENST00000409110		Retinitis pigmentosa 47, autosomal recessive	613758	AR	3	Sag
2q37.1	2:233307816-233347055	SAG, RP47, RP96	S-antigen; retina and pineal gland (arrestin)	181031	SAG	6295	ENSG00000130561,ENST00000409110;;;ENST00000409110		Retinitis pigmentosa 96, autosomal dominant	620228	AD	3	Sag
2q37.1	2:233760270-233773300	UGT1A1, UGT1, GNT1, BILIQTL1	UDP glycosyltransferase 1 family, polypeptide A1	191740	UGT1A1	54658	ENSG00000241635,ENST00000305208;;;ENST00000305208		[Bilirubin, serum level of, QTL1]	601816		3	Ugt1a1
2q37.1	2:233760270-233773300	UGT1A1, UGT1, GNT1, BILIQTL1	UDP glycosyltransferase 1 family, polypeptide A1	191740	UGT1A1	54658	ENSG00000241635,ENST00000305208;;;ENST00000305208		[Gilbert syndrome]	143500	AR	3	Ugt1a1
2q37.1	2:233760270-233773300	UGT1A1, UGT1, GNT1, BILIQTL1	UDP glycosyltransferase 1 family, polypeptide A1	191740	UGT1A1	54658	ENSG00000241635,ENST00000305208;;;ENST00000305208		Crigler-Najjar syndrome, type I	218800	AR	3	Ugt1a1
2q37.1	2:233760270-233773300	UGT1A1, UGT1, GNT1, BILIQTL1	UDP glycosyltransferase 1 family, polypeptide A1	191740	UGT1A1	54658	ENSG00000241635,ENST00000305208;;;ENST00000305208		Crigler-Najjar syndrome, type II	606785	AR	3	Ugt1a1
2q37.1	2:233760270-233773300	UGT1A1, UGT1, GNT1, BILIQTL1	UDP glycosyltransferase 1 family, polypeptide A1	191740	UGT1A1	54658	ENSG00000241635,ENST00000305208;;;ENST00000305208		Hyperbilirubinemia, familial transient neonatal	237900	AD, AR	3	Ugt1a1
2q37.3	2:236400001-242193529	SLEB2	Systemic lupus erythematosus, susceptibility to, 2	605218					{Systemic lupus erythematosus, susceptibility to, 2}	605218	AD	2	
2q37.3	2:236537122-236582354	ACKR3, CXCR7, CMKOR1, GPR159, RDC1	Atypical chemokine receptor 3	610376	ACKR3	57007	ENSG00000144476,ENST00000272928;;;ENST00000272928	mutation identified in 1 OCABSN family	?Oculomotor-abducens synkinesis	619215	AR	3	Ackr3
2q37.3	2:237324018-237414164	COL6A3, DYT27, BTHLM1C, UCMD1C	Collagen VI, alpha-3 polypeptide	120250	COL6A3	1293	ENSG00000163359,ENST00000295550;;;ENST00000295550	close to CRBP1	Bethlem myopathy 1C	620726	AD, AR	3	Col6a3
2q37.3	2:237324018-237414164	COL6A3, DYT27, BTHLM1C, UCMD1C	Collagen VI, alpha-3 polypeptide	120250	COL6A3	1293	ENSG00000163359,ENST00000295550;;;ENST00000295550	close to CRBP1	Dystonia 27	616411	AR	3	Col6a3
2q37.3	2:237324018-237414164	COL6A3, DYT27, BTHLM1C, UCMD1C	Collagen VI, alpha-3 polypeptide	120250	COL6A3	1293	ENSG00000163359,ENST00000295550;;;ENST00000295550	close to CRBP1	Ullrich congenital muscular dystrophy 1C	620728	AD, AR	3	Col6a3
2q37.3	2:237486410-237555322	MLPH	Melanophilin	606526	MLPH	79083	ENSG00000115648,ENST00000264605;;;ENST00000264605		Griscelli syndrome, type 3	609227	AR	3	Mlph
2q37.3	2:238244044-238300065	PER2, FASPS1, KIAA0347	Period circadian regulator 2	603426	PER2	8864	ENSG00000132326,ENST00000254657;;;ENST00000254657	mutation identified in 1 FASPS1 family	?Advanced sleep phase syndrome, familial, 1	604348	AD	3	Per2
2q37.3	2:238320518-238400900	TRAF3IP1, MIPT3, SLSN9	TNF receptor-associated factor 3-interacting protein 1	607380	TRAF3IP1	26146	ENSG00000204104,ENST00000373327;;;ENST00000373327		Senior-Loken syndrome 9	616629	AR	3	Traf3ip1
2q37.3	2:238848085-238910534	TWIST2, DERMO1, SETLSS, FFDD3, BBRSAY, AMS	Twist family bHLH transcription factor 2	607556	TWIST2	117581	ENSG00000233608,ENST00000612363;;;ENST00000612363		Ablepharon-macrostomia syndrome	200110	AD	3	Twist2
2q37.3	2:238848085-238910534	TWIST2, DERMO1, SETLSS, FFDD3, BBRSAY, AMS	Twist family bHLH transcription factor 2	607556	TWIST2	117581	ENSG00000233608,ENST00000612363;;;ENST00000612363		Barber-Say syndrome	209885	AD	3	Twist2
2q37.3	2:238848085-238910534	TWIST2, DERMO1, SETLSS, FFDD3, BBRSAY, AMS	Twist family bHLH transcription factor 2	607556	TWIST2	117581	ENSG00000233608,ENST00000612363;;;ENST00000612363		Focal facial dermal dysplasia 3, Setleis type	227260	AR	3	Twist2
2q37.3	2:239048168-239401649	HDAC4, HDACA, NEDCHF	Histone deacetylase 4	605314	HDAC4	9759	ENSG00000068024,ENST00000543185;;;ENST00000543185		Neurodevelopmental disorder with central hypotonia and dysmorphic facies	619797	AD	3	Hdac4
2q37.3	2:239892442-240025342	NDUFA10, MC1DN22	NADH-ubiquinone oxidoreductase subunit A10	603835	NDUFA10	4705	ENSG00000130414,ENST00000252711;;;ENST00000252711		Mitochondrial complex I deficiency, nuclear type 22	618243	AR	3	Ndufa10
2q37.3	2:240586734-240599104	CAPN10, NIDDM1	Calpain-10	605286	CAPN10	11132	ENSG00000142330,ENST00000391984;;;ENST00000391984		{Diabetes mellitus, noninsulin-dependent 1}	601283		3	Capn10
2q37.3	2:240713767-240821403	KIF1A, ATSV, UNC104, SPG30A, SPG30B, HSN2C, MRD9	Kinesin family member 1A	601255	KIF1A	547	ENSG00000130294,ENST00000498729;;;ENST00000498729	incorrectly assigned to chr.9	NESCAV syndrome	614255	AD	3	Kif1a
2q37.3	2:240713767-240821403	KIF1A, ATSV, UNC104, SPG30A, SPG30B, HSN2C, MRD9	Kinesin family member 1A	601255	KIF1A	547	ENSG00000130294,ENST00000498729;;;ENST00000498729	incorrectly assigned to chr.9	Neuropathy, hereditary sensory, type IIC	614213	AR	3	Kif1a
2q37.3	2:240713767-240821403	KIF1A, ATSV, UNC104, SPG30A, SPG30B, HSN2C, MRD9	Kinesin family member 1A	601255	KIF1A	547	ENSG00000130294,ENST00000498729;;;ENST00000498729	incorrectly assigned to chr.9	Spastic paraplegia 30, autosomal dominant	610357	AD	3	Kif1a
2q37.3	2:240713767-240821403	KIF1A, ATSV, UNC104, SPG30A, SPG30B, HSN2C, MRD9	Kinesin family member 1A	601255	KIF1A	547	ENSG00000130294,ENST00000498729;;;ENST00000498729	incorrectly assigned to chr.9	Spastic paraplegia 30, autosomal recessive	620607	AR	3	Kif1a
2q37.3	2:240868824-240880500	AGXT, SPAT	Alanine-glyoxylate aminotransferase, liver-specific peroxisomal	604285	AGXT	189	ENSG00000172482,ENST00000307503;;;ENST00000307503		Hyperoxaluria, primary, type 1	259900	AR	3	Agxt
2q37.3	2:241675747-241686815	DTYMK, TYMK, CDC8, CONPM	Deoxythymidylate kinase	188345	DTYMK	1841	ENSG00000168393,ENST00000305784;;;ENST00000305784		Neurodegeneration, childhood-onset, with progressive microcephaly	619847	AR	3	Dtymk
2q37.3	2:241734630-241768811	D2HGDH, D2HGD	D-2-hydroxyglutarate dehydrogenase	609186	D2HGDH	728294	ENSG00000180902,ENST00000321264;;;ENST00000321264		D-2-hydroxyglutaric aciduria	600721	AR	3	D2hgdh
2q37.3	2:241849884-241858894	PDCD1, ADMIO4	Programmed cell death 1	600244	PDCD1	5133	ENSG00000188389,ENST00000334409;;;ENST00000334409	mutation identified in 1 ADMIO4 patient	?Autoimmune disease, multisystem, infantile-onset, 4	621004	AR	3	Pdcd1
3p	3:1-90900001	CRCL	Creatinine clearance QTL	607135		261727		in African Americans	Creatinine clearance QTL	607135		2	
3pter-p25	3:1-16300000	DEL3pterp25, C3DELpterp25	3p- syndrome (chromosome 3pter-p25 deletion syndrome)	613792				contiguous gene deletion syndrome	3p- syndrome	613792	AD	4	
3p26	3:1-8100000	HPC5	Prostate cancer, hereditary, 5	609299		619402		between D3S1270 and D3S4559	{Prostate cancer, hereditary, 5}	609299		2	
3p26	3:1-8100000	IBD9	Inflammatory bowel disease 9	608448		317669			{Inflammatory bowel disease 9}	608448		2	
3p26-p24.2	3:1-26300000	MYMY1, MYMY	Moyamoya disease	252350		50960		max lod at D3S3050	Moyamoya disease	252350	AR	2	
3p26	3:1-8100000	STQTL5	Stature quantitative trait locus 5	608982		619479		max lod between D3S1297 and D3S1304	{Stature QTL 5}	608982		2	
3p26.2	3:3126940-3153435	TRNT1, SIFD, RPEM	tRNA nucleotidyltransferase, CCA-adding, 1	612907	TRNT1	51095	ENSG00000072756,ENST00000251607;;;ENST00000251607	pseudogenes on chromosomes 1 and 22	Retinitis pigmentosa and erythrocytic microcytosis	616959	AR	3	Trnt1
3p26.2	3:3126940-3153435	TRNT1, SIFD, RPEM	tRNA nucleotidyltransferase, CCA-adding, 1	612907	TRNT1	51095	ENSG00000072756,ENST00000251607;;;ENST00000251607	pseudogenes on chromosomes 1 and 22	Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay	616084	AR	3	Trnt1
3p26.2	3:3149633-3179717	CRBN, MRT2	Cereblon	609262	CRBN	51185	ENSG00000113851,ENST00000231948;;;ENST00000231948	between D3S3525 and D3S1560	Intellectual developmental disorder, autosomal recessive 2	607417	AR	3	Crbn
3p26.1-p25.1	3:4000001-16300000	ARHI2	Age-related hearing impairment 2	612976		100302721		associated with rs11928865, rs779701, and rs779706	{Age-related hearing impairment 2}	612976		2	
3p26.1	3:4034486-4467269	SUMF1, FGE	Sulfatase-modifying factor-1	607939	SUMF1	285362	ENSG00000144455,ENST00000272902;;;ENST00000272902		Multiple sulfatase deficiency	272200	AR	3	Sumf1
3p26.1	3:4493348-4847506	ITPR1, SCA15, SCA16, SCA29	Inositol 1,4,5-triphosphate receptor, type 1	147265	ITPR1	3708	ENSG00000150995,ENST00000649015;;;ENST00000649015		Gillespie syndrome	206700	AD, AR	3	Itpr1
3p26.1	3:4493348-4847506	ITPR1, SCA15, SCA16, SCA29	Inositol 1,4,5-triphosphate receptor, type 1	147265	ITPR1	3708	ENSG00000150995,ENST00000649015;;;ENST00000649015		Spinocerebellar ataxia 15	606658	AD	3	Itpr1
3p26.1	3:4493348-4847506	ITPR1, SCA15, SCA16, SCA29	Inositol 1,4,5-triphosphate receptor, type 1	147265	ITPR1	3708	ENSG00000150995,ENST00000649015;;;ENST00000649015		Spinocerebellar ataxia 29, congenital nonprogressive	117360	AD	3	Itpr1
3p26.1	3:6861115-7741533	GRM7, MGLUR7, NEDSHBA	Glutamate receptor, metabotropic, 7	604101	GRM7	2917	ENSG00000196277,ENST00000357716;;;ENST00000357716		Neurodevelopmental disorder with seizures, hypotonia, and brain abnormalities	618922	AR	3	Grm7
3p25-p22	3:8100001-43600000	OVCAS1	Ovarian cancer, susceptibility to, 1	607893		574048		between D3S1597 and D3S3611	{Ovarian cancer, susceptibility to}	607893		2	
3p25.3	3:8733802-8746758	CAV3, LQT9, MPDT, RMD2	Caveolin-3	601253	CAV3	859	ENSG00000182533,ENST00000343849;;;ENST00000343849	within 7-10kb of OXTR	Cardiomyopathy, familial hypertrophic	192600	AD, DD	3	Cav3
3p25.3	3:8733802-8746758	CAV3, LQT9, MPDT, RMD2	Caveolin-3	601253	CAV3	859	ENSG00000182533,ENST00000343849;;;ENST00000343849	within 7-10kb of OXTR	Creatine phosphokinase, elevated serum	123320	AD	3	Cav3
3p25.3	3:8733802-8746758	CAV3, LQT9, MPDT, RMD2	Caveolin-3	601253	CAV3	859	ENSG00000182533,ENST00000343849;;;ENST00000343849	within 7-10kb of OXTR	Long QT syndrome 9	611818	AD	3	Cav3
3p25.3	3:8733802-8746758	CAV3, LQT9, MPDT, RMD2	Caveolin-3	601253	CAV3	859	ENSG00000182533,ENST00000343849;;;ENST00000343849	within 7-10kb of OXTR	Myopathy, distal, Tateyama type	614321	AD	3	Cav3
3p25.3	3:8733802-8746758	CAV3, LQT9, MPDT, RMD2	Caveolin-3	601253	CAV3	859	ENSG00000182533,ENST00000343849;;;ENST00000343849	within 7-10kb of OXTR	Rippling muscle disease 2	606072	AD	3	Cav3
3p25.3	3:9397615-9478154	SETD5, KIAA1757, MRD23	SET domain-containing protein 5	615743	SETD5	55209	ENSG00000168137,ENST00000402198;;;ENST00000402198		Intellectual developmental disorder, autosomal dominant 23	615761	AD	3	Setd5
3p25.3	3:9649505-9702393	MTMR14, C3orf29, HJUMPY	Myotubularin-related protein 14	611089	MTMR14	64419	ENSG00000163719,ENST00000296003;;;ENST00000296003		{Centronuclear myopathy, autosomal, modifier of}	160150	AD	3	Mtmr14
3p25.3	3:9731735-9748015	BRPF1, BR140, IDDDFP	Bromodomain- and PHD finger-containing protein 1, 140kD	602410	BRPF1	7862	ENSG00000156983,ENST00000383829;;;ENST00000383829		Intellectual developmental disorder with dysmorphic facies and ptosis	617333	AD	3	Brpf1
3p25.3	3:9749952-9791070	OGG1	8-hydroxyguanine DNA glycosylase	601982	OGG1	4968	ENSG00000114026,ENST00000344629;;;ENST00000344629		Renal cell carcinoma, clear cell, somatic	144700		3	Ogg1
3p25.3	3:9792518-9807101	ARPC4, ARC20, DEVLO	Actin-related protein 2/3 complex, subunit 4	604226	ARPC4	10093	ENSG00000241553,ENST00000397261;;;ENST00000397261		Developmental delay, language impairment, and ocular abnormalities	620141	AD	3	Arpc4
3p25.3	3:9866710-9880253	CIDEC, FSP27, CIDE3, FPLD5	Cell death-inducing DFFA-like effector C	612120	CIDEC	63924	ENSG00000187288,ENST00000336832;;;ENST00000336832	1 patient identified with mutation	?Lipodystrophy, familial partial, type 5	615238	AR	3	Cidec
3p25.3	3:9890610-9894349	JAGN1, SCN6	Jagunal homolog 1	616012	JAGN1	84522	ENSG00000171135,ENST00000647897;;;ENST00000647897		Neutropenia, severe congenital, 6, autosomal recessive	616022	AR	3	Jagn1
3p25.3	3:9917098-9933621	IL17RC, IL17RL, CANDF9	Interleukin 17 receptor C	610925	IL17RC	84818	ENSG00000163702,ENST00000403601;;;ENST00000403601		Candidiasis, familial, 9	616445	AR	3	Il17rc
3p25.3	3:9933834-9945406	CRELD1, AVSD2, JELANS	Cysteine-rich protein with EGF-like domains 1	607170	CRELD1	78987	ENSG00000163703,ENST00000452070;;;ENST00000452070		{Atrioventricular septal defect, susceptibility to, 2}	606217	AD	3	Creld1
3p25.3	3:9933834-9945406	CRELD1, AVSD2, JELANS	Cysteine-rich protein with EGF-like domains 1	607170	CRELD1	78987	ENSG00000163703,ENST00000452070;;;ENST00000452070		Atrioventricular septal defect, partial, with heterotaxy syndrome	606217	AD	3	Creld1
3p25.3	3:9933834-9945406	CRELD1, AVSD2, JELANS	Cysteine-rich protein with EGF-like domains 1	607170	CRELD1	78987	ENSG00000163703,ENST00000452070;;;ENST00000452070		Jeffries-Lakhani neurodevelopmental syndrome	620771	AR	3	Creld1
3p25.3	3:10026437-10101932	FANCD2, FANCD, FACD, FAD	Fanconi anemia, complementation group D2	613984	FANCD2	2177	ENSG00000144554,ENST00000675286;;;ENST00000675286		Fanconi anemia, complementation group D2	227646	AR	3	Fancd2
3p25.3	3:10141778-10153667	VHL	von Hippel-Lindau tumor suppressor	608537	VHL	7428	ENSG00000134086,ENST00000256474;;;ENST00000256474		Erythrocytosis, familial, 2	263400	AR	3	Vhl
3p25.3	3:10141778-10153667	VHL	von Hippel-Lindau tumor suppressor	608537	VHL	7428	ENSG00000134086,ENST00000256474;;;ENST00000256474		Hemangioblastoma, cerebellar, somatic			3	Vhl
3p25.3	3:10141778-10153667	VHL	von Hippel-Lindau tumor suppressor	608537	VHL	7428	ENSG00000134086,ENST00000256474;;;ENST00000256474		Pheochromocytoma	171300	AD	3	Vhl
3p25.3	3:10141778-10153667	VHL	von Hippel-Lindau tumor suppressor	608537	VHL	7428	ENSG00000134086,ENST00000256474;;;ENST00000256474		Renal cell carcinoma, somatic	144700		3	Vhl
3p25.3	3:10141778-10153667	VHL	von Hippel-Lindau tumor suppressor	608537	VHL	7428	ENSG00000134086,ENST00000256474;;;ENST00000256474		von Hippel-Lindau syndrome	193300	AD	3	Vhl
3p25.3	3:10285666-10292947	GHRL	Ghrelin	605353	GHRL	51738	ENSG00000157017,ENST00000335542;;;ENST00000335542		{Obesity, susceptibility to}	601665	AD, AR, Mu	3	Ghrl
3p25.3	3:10324023-10708116	ATP2B2, PMCA2, DFNA82	ATPase, Ca++ transporting, plasma membrane, 2	108733	ATP2B2	491	ENSG00000157087,ENST00000360273;;;ENST00000360273		Deafness, autosomal dominant 82	619804	AD	3	Atp2b2
3p25.3	3:10992748-11039247	SLC6A1, GABATR, MAE	Solute carrier family 6 (neurotransmitter transporter, GABA), member 1	137165	SLC6A1	6529	ENSG00000157103,ENST00000287766;;;ENST00000287766		Myoclonic-atonic epilepsy	616421	AD	3	Slc6a1
3p25.3	3:11272397-11576353	ATG7, APG7L, GSA7, SCAR31	Autophagy related 7	608760	ATG7	10533	ENSG00000197548,ENST00000693202;;;ENST00000693202		Spinocerebellar ataxia, autosomal recessive 31	619422	AR	3	Atg7
3p25.2	3:11721896-11846885	TAMM41, RAM41, C3orf31, COXPD56	TAM41 mitochondrial translocator assembly and maintenance homolog	614948	TAMM41	132001	ENSG00000144559,ENST00000455809;;;ENST00000455809		Combined oxidative phosphorylation deficiency 56	620139	AR	3	Tamm41
3p25.2	3:12004388-12192032	SYN2	Synapsin II	600755	SYN2	6854	ENSG00000157152,ENST00000621198;;;ENST00000621198		{Schizophrenia, susceptibility to}	181500	AD	3	Syn2
3p25.2	3:12287368-12434344	PPARG, PPARG1, PPARG2, FPLD3	Peroxisome proliferator activated receptor, gamma	601487	PPARG	5468	ENSG00000132170,ENST00000651735;;;ENST00000651735	PPARG1, PPARG2 from same gene	{Diabetes, type 2}	125853	AD	3	Pparg
3p25.2	3:12287368-12434344	PPARG, PPARG1, PPARG2, FPLD3	Peroxisome proliferator activated receptor, gamma	601487	PPARG	5468	ENSG00000132170,ENST00000651735;;;ENST00000651735	PPARG1, PPARG2 from same gene	Insulin resistance, severe, digenic	125853	AD	3	Pparg
3p25.2	3:12287368-12434344	PPARG, PPARG1, PPARG2, FPLD3	Peroxisome proliferator activated receptor, gamma	601487	PPARG	5468	ENSG00000132170,ENST00000651735;;;ENST00000651735	PPARG1, PPARG2 from same gene	Lipodystrophy, familial partial, type 3	604367	AD	3	Pparg
3p25.2	3:12287368-12434344	PPARG, PPARG1, PPARG2, FPLD3	Peroxisome proliferator activated receptor, gamma	601487	PPARG	5468	ENSG00000132170,ENST00000651735;;;ENST00000651735	PPARG1, PPARG2 from same gene	Obesity, severe	601665	AD, AR, Mu	3	Pparg
3p25.2	3:12480231-12539624	TSEN2, SEN2, PCH2B	tRNA splicing endonuclease, subunit 2	608753	TSEN2	80746	ENSG00000154743,ENST00000284995;;;ENST00000284995		Pontocerebellar hypoplasia type 2B	612389	AR	3	Tsen2
3p25.2	3:12583601-12664117	RAF1, CRAF, NS5, CMD1NN	Oncogene RAF1	164760	RAF1	5894	ENSG00000132155,ENST00000251849;;;ENST00000251849		Cardiomyopathy, dilated, 1NN	615916	AD	3	Raf1
3p25.2	3:12583601-12664117	RAF1, CRAF, NS5, CMD1NN	Oncogene RAF1	164760	RAF1	5894	ENSG00000132155,ENST00000251849;;;ENST00000251849		LEOPARD syndrome 2	611554	AD	3	Raf1
3p25.2	3:12583601-12664117	RAF1, CRAF, NS5, CMD1NN	Oncogene RAF1	164760	RAF1	5894	ENSG00000132155,ENST00000251849;;;ENST00000251849		Noonan syndrome 5	611553	AD	3	Raf1
3p25.2-p25.1	3:12897043-13283257	IQSEC1, KIAA0763, IDDSSBA	IQ motif- and Sec7 domain-containing protein 1	610166	IQSEC1	9922	ENSG00000144711,ENST00000613206;;;ENST00000613206		Intellectual developmental disorder with short stature and behavioral abnormalities	618687	AR	3	Iqsec1
3p25.1-p23	3:13200001-32000000	LGMD1H	Muscular dystrophy, limb-girdle, type 1H	613530		100529230		between D3S1263 and D3S1277	Muscular dystrophy, limb-girdle, type 1H	613530	AD	2	
3p25.1	3:13816258-13880071	WNT7A, SANTOS	Wingless-type MMTV integration site family, member 7A	601570	WNT7A	7476	ENSG00000154764,ENST00000285018;;;ENST00000285018	mutation identified in 1 SANTOS family	?Santos syndrome	613005	AR	3	Wnt7a
3p25.1	3:13816258-13880071	WNT7A, SANTOS	Wingless-type MMTV integration site family, member 7A	601570	WNT7A	7476	ENSG00000154764,ENST00000285018;;;ENST00000285018	mutation identified in 1 SANTOS family	Fuhrmann syndrome	228930	AR	3	Wnt7a
3p25.1	3:13816258-13880071	WNT7A, SANTOS	Wingless-type MMTV integration site family, member 7A	601570	WNT7A	7476	ENSG00000154764,ENST00000285018;;;ENST00000285018	mutation identified in 1 SANTOS family	Ulna and fibula, absence of, with severe limb deficiency	276820	AR	3	Wnt7a
3p25.1	3:14125052-14143680	TMEM43, ARVD5, ARVC5, EDMD7, AUNA3	Transmembrane protein 43	612048	TMEM43	79188	ENSG00000170876,ENST00000306077;;;ENST00000306077		Arrhythmogenic right ventricular dysplasia 5	604400	AD	3	Tmem43
3p25.1	3:14125052-14143680	TMEM43, ARVD5, ARVC5, EDMD7, AUNA3	Transmembrane protein 43	612048	TMEM43	79188	ENSG00000170876,ENST00000306077;;;ENST00000306077		Auditory neuropathy, autosomal dominant 3	619832	AD	3	Tmem43
3p25.1	3:14125052-14143680	TMEM43, ARVD5, ARVC5, EDMD7, AUNA3	Transmembrane protein 43	612048	TMEM43	79188	ENSG00000170876,ENST00000306077;;;ENST00000306077		Emery-Dreifuss muscular dystrophy 7, AD	614302	AD	3	Tmem43
3p25.1	3:14145147-14178601	XPC, XPCC	XPC complex subunit, DNA damage recognition and repair factor	613208	XPC	7508	ENSG00000154767,ENST00000285021;;;ENST00000285021		Xeroderma pigmentosum, group C	278720	AR	3	Xpc
3p25.1	3:14402576-14489349	SLC6A6, TAUT, HTRDC	Solute carrier family 6 (neurotransmitter transporter, taurine), member 6	186854	SLC6A6	6533	ENSG00000131389,ENST00000622186;;;ENST00000622186		Hypotaurinemic retinal degeneration and cardiomyopathy	145350	AR	3	Slc6a6
3p25.1	3:14651762-14672655	CCDC174, HSPC212, IHPM	Coiled-coil domain-containing protein 174	616735	CCDC174	51244	ENSG00000154781,ENST00000383794;;;ENST00000383794		Hypotonia, infantile, with psychomotor retardation	616816	AR	3	Ccdc174
