Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: Autosomal, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
9p13.3	9:34179005-34252523	UBAP1, UBAP, SPG80	Ubiquitin-associated protein 1	609787	UBAP1	51271	ENSG00000165006,ENST00000297661;;;ENST00000297661		Spastic paraplegia 80, autosomal dominant	618418	AD	3	Ubap1
9p13.3	9:34329569-34343699	NUDT2, APAH1, IDDPN	Nudix hydrolase 2	602852	NUDT2	318	ENSG00000164978,ENST00000379158;;;ENST00000379158		Intellectual developmental disorder with or without peripheral neuropathy	619844	AR	3	Nudt2
9p13.3	9:34366666-34376898	MYORG, NET37, KIAA1161, IBGC7	Myogenesis-regulating glycosidase	618255	MYORG	57462	ENSG00000164976,ENST00000297625;;;ENST00000297625		Basal ganglia calcification, idiopathic, 7, autosomal recessive	618317	AR	3	Myorg
9p13.3	9:34458805-34520984	DNAI1, CILD1, ICS, PCD	Dynein, axonemal, intermediate chain 1	604366	DNAI1	27019	ENSG00000122735,ENST00000242317;;;ENST00000242317		Ciliary dyskinesia, primary, 1, with or without situs inversus	244400	AR	3	Dnai1
9p13.3	9:34634722-34637787	SIGMAR1, SRBP, ALS16, HMNR2	Sigma nonopioid intracellular receptor 1	601978	SIGMAR1	10280	ENSG00000147955,ENST00000277010;;;ENST00000277010	mutation identified in 1 ALS16 family and 1 HMNR2 family	?Amyotrophic lateral sclerosis 16, juvenile	614373	AR	3	Sigmar1
9p13.3	9:34634722-34637787	SIGMAR1, SRBP, ALS16, HMNR2	Sigma nonopioid intracellular receptor 1	601978	SIGMAR1	10280	ENSG00000147955,ENST00000277010;;;ENST00000277010	mutation identified in 1 ALS16 family and 1 HMNR2 family	?Neuronopathy, distal hereditary motor, autosomal recessive 2	605726	AR	3	Sigmar1
9p13.3	9:34646675-34651035	GALT	Galactose-1-phosphate uridyltransferase	606999	GALT	2592	ENSG00000213930,ENST00000378842;;;ENST00000378842		Galactosemia	230400	AR	3	Galt
9p13.3	9:34652185-34661902	IL11RA, CRSDA	Interleukin-11 receptor, alpha	600939	IL11RA	3590	ENSG00000137070,ENST00000441545;;;ENST00000441545		Craniosynostosis and dental anomalies	614188	AR	3	Il11ra1,Il11ra2,Il11ra3
9p13.3	9:35056064-35072625	VCP, IBMPFD1, CMT2Y, FTDALS6	Valosin-containing protein	601023	VCP	7415	ENSG00000165280,ENST00000358901;;;ENST00000358901		Charcot-Marie-Tooth disease, type 2Y	616687	AD	3	Vcp
9p13.3	9:35056064-35072625	VCP, IBMPFD1, CMT2Y, FTDALS6	Valosin-containing protein	601023	VCP	7415	ENSG00000165280,ENST00000358901;;;ENST00000358901		Frontotemporal dementia and/or amyotrophic lateral sclerosis 6	613954	AD	3	Vcp
9p13.3	9:35056064-35072625	VCP, IBMPFD1, CMT2Y, FTDALS6	Valosin-containing protein	601023	VCP	7415	ENSG00000165280,ENST00000358901;;;ENST00000358901		Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia 1	167320	AD	3	Vcp
9p13.3	9:35073839-35079942	XRCC9, FANCG	X-ray repair cross complementing 9 (FA complementation group G)	602956	FANCG	2189	ENSG00000221829,ENST00000378643;;;ENST00000378643		Fanconi anemia, complementation group G	614082	AR	3	Fancg
9p13.3	9:35088688-35096591	PIGO, HPMRS2	Phosphatidylinositol glycan, class O	614730	PIGO	84720	ENSG00000165282,ENST00000378617;;;ENST00000378617		Hyperphosphatasia with impaired intellectual development syndrome 2	614749	AR	3	Pigo
9p13.3	9:35490111-35561895	RUSC2, KIAA0375, IPORIN, MRT61	RUN and SH3 domain-containing 2	611053	RUSC2	9853	ENSG00000198853,ENST00000361226;;;ENST00000361226		Intellectual developmental disorder, autosomal recessive 61	617773	AR	3	Rusc2
9p13.3	9:35657750-35658019	RMRP, RMRPR, CHH	Mitochondrial RNA-processing endoribonuclease	157660	RMRP	6023	ENSG00000277027,ENST00000363046;;;ENST00000363046		Anauxetic dysplasia 1	607095	AR	3	Rmrp
9p13.3	9:35657750-35658019	RMRP, RMRPR, CHH	Mitochondrial RNA-processing endoribonuclease	157660	RMRP	6023	ENSG00000277027,ENST00000363046;;;ENST00000363046		Cartilage-hair hypoplasia	250250	AR	3	Rmrp
9p13.3	9:35657750-35658019	RMRP, RMRPR, CHH	Mitochondrial RNA-processing endoribonuclease	157660	RMRP	6023	ENSG00000277027,ENST00000363046;;;ENST00000363046		Metaphyseal dysplasia without hypotrichosis	250460	AR	3	Rmrp
9p13.3	9:35681993-35690056	TPM2, TMSB, AMCD1, DA1, DA2B4, CMYO23	Tropomyosin-2, beta	190990	TPM2	7169	ENSG00000198467,ENST00000645482;;;ENST00000645482		Arthrogryposis, distal, type 1A	108120	AD	3	Tpm2
9p13.3	9:35681993-35690056	TPM2, TMSB, AMCD1, DA1, DA2B4, CMYO23	Tropomyosin-2, beta	190990	TPM2	7169	ENSG00000198467,ENST00000645482;;;ENST00000645482		Arthrogryposis, distal, type 2B4	108120	AD	3	Tpm2
9p13.3	9:35681993-35690056	TPM2, TMSB, AMCD1, DA1, DA2B4, CMYO23	Tropomyosin-2, beta	190990	TPM2	7169	ENSG00000198467,ENST00000645482;;;ENST00000645482		Congenital myopathy 23	609285	AD	3	Tpm2
9p13.3	9:35736866-35749228	GBA2, KIAA1605, SPG46	Glucosidase, beta, acid 2	609471	GBA2	57704	ENSG00000070610,ENST00000378103;;;ENST00000378103		Spastic paraplegia 46, autosomal recessive	614409	AR	3	Gba2
9p13.3	9:35791591-35809731	NPR2, ANPRB, AMD1, ECDM, SNSK	Natiuretic peptide receptor 2	108961	NPR2	4882	ENSG00000159899,ENST00000342694;;;ENST00000342694		Acromesomelic dysplasia 1, Maroteaux type	602875	AR	3	Npr2
9p13.3	9:35791591-35809731	NPR2, ANPRB, AMD1, ECDM, SNSK	Natiuretic peptide receptor 2	108961	NPR2	4882	ENSG00000159899,ENST00000342694;;;ENST00000342694		Epiphyseal chondrodysplasia, Miura type	615923	AD	3	Npr2
9p13.3	9:35791591-35809731	NPR2, ANPRB, AMD1, ECDM, SNSK	Natiuretic peptide receptor 2	108961	NPR2	4882	ENSG00000159899,ENST00000342694;;;ENST00000342694		Short stature with nonspecific skeletal abnormalities	616255	AD	3	Npr2
9p13.3	9:36169388-36171334	CCIN, SPGF91	Calicin	603960	CCIN	881	ENSG00000185972,ENST00000335119;;;ENST00000335119		Spermatogenic failure 91	620838	AR	3	Ccin
9p13.3	9:36214441-36276978	GNE, GLCNE, IBM2, DMRV, NM, THC12	UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	603824	GNE	10020	ENSG00000159921,ENST00000642385;;;ENST00000642385		Nonaka myopathy	605820	AR	3	Gne
9p13.3	9:36214441-36276978	GNE, GLCNE, IBM2, DMRV, NM, THC12	UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	603824	GNE	10020	ENSG00000159921,ENST00000642385;;;ENST00000642385		Sialuria	269921	AD	3	Gne
9p13.3	9:36214441-36276978	GNE, GLCNE, IBM2, DMRV, NM, THC12	UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	603824	GNE	10020	ENSG00000159921,ENST00000642385;;;ENST00000642385		Thrombocytopenia 12 with or without myopathy	620757	AR	3	Gne
9p13.2	9:36833269-37034268	PAX5, BSAP, ALL3	Paired box homeotic gene-5 (B-cell lineage specific activator protein)	167414	PAX5	5079	ENSG00000196092,ENST00000358127;;;ENST00000358127		{Leukemia, acute lymphoblastic, susceptibility to, 3}	615545		3	Pax5
9p13.2	9:37422435-37439494	GRHPR, GLXR	Glyoxylate reductase/hydroxypyruvate reductase	604296	GRHPR	9380	ENSG00000137106,ENST00000318158;;;ENST00000318158		Hyperoxaluria, primary, type II	260000	AR	3	Grhpr
9p13.2	9:37779714-37785092	EXOSC3, RRP40, PCH1B	Exosome component 3	606489	EXOSC3	51010	ENSG00000107371,ENST00000327304;;;ENST00000327304		Pontocerebellar hypoplasia, type 1B	614678	AR	3	Exosc3
9p13.1-q21.11	9:37900001-69300000	OTSC8	Otosclerosis 8	612096		100151644		between D9S970 and D9S1799	Otosclerosis 8	612096	AD	2	
9p12-q12	9:39000001-61500000	ACP	Cerebral palsy, ataxic, autosomal recessive	605388		60502			Cerebral palsy, ataxic, autosomal recessive	605388	AR	2	
9p11	9:40000001-43000000	MROS	Melkersson-Rosenthal syndrome	155900		8011			?Melkersson-Rosenthal syndrome	155900	AD	2	
9q	9:43000001-138394717	HCHGQ2	Hematocrit/hemoglobin quantitative trait locus 2	609320		100381205			[Hematocrit/hemoglobin quantitative trait locus 2]	609320		2	
9q	9:43000001-138394717	SPG19	Spastic paraplegia-19	607152		140907			Spastic paraplegia 19, autosomal dominant	607152	AD	2	
9q13	9:61500001-65000000	CMD1B, CMPD1, FDC	Cardiomyopathy, dilated-1B, autosomal dominant	600884		1218			Cardiomyopathy, dilated 1B	600884	AD	2	
9q13-q22	9:61500001-99800000	CTRCT26, CAAR	Cataract 26, multiple types	605749		81863			Cataract 26, multiple types	605749		2	
9q13-q21	9:61500001-87800000	GSM1, GSP	Geniospasm 1	190100		2933			Geniospasm	190100	AD	2	
9q21.11	9:65000001-69300000	DFNA51, C9DUPq21.11, DUP9q21.11	Deafness, autosomal dominant 51 (chromosome 9q21.11 duplication syndrome)	613558				259kb duplication involving TJP2 and FAM189A2	Deafness, autosomal dominant 51	613558	AD	4	
9q21-q22	9:65000001-99800000	ETL4, ETOLM	Epilepsy, familial temporal lobe, 4	611631		100144434		between GATA152H04 and D9S253	Epilepsy, familial temporal lobe, 4	611631	AD	2	
9q21	9:65000001-87800000	PVOP2	Pelvic organ prolapse, susceptibility to, 2	613088		100312955		between rs4077632 and rs10868525	{Pelvic organ prolapse, susceptibility to, 2}	613088		2	
9q21.11	9:69012504-69014113	PRKACG, BDPLT19	Protein kinase, cAMP-dependent, catalytic, gamma	176893	PRKACG	5568	ENSG00000165059,ENST00000377276;;;ENST00000377276	mutation identified in 1 BDPLT19 family	?Bleeding disorder, platelet-type, 19	616176	AR	3	
9q21.11	9:69035752-69079076	FXN, FRDA, FARR, X25	Frataxin	606829	FXN	2395	ENSG00000165060,ENST00000484259;;;ENST00000484259		Friedreich ataxia	229300	AR	3	Fxn
9q21.11	9:69035752-69079076	FXN, FRDA, FARR, X25	Frataxin	606829	FXN	2395	ENSG00000165060,ENST00000484259;;;ENST00000484259		Friedreich ataxia with retained reflexes	229300	AR	3	Fxn
9q21.11	9:69121264-69255208	TJP2, ZO2, PFIC4, FHCA1	Tight junction protein 2	607709	TJP2	9414	ENSG00000119139,ENST00000377245;;;ENST00000377245		Cholestasis, progressive familial intrahepatic 4	615878	AR	3	Tjp2
9q21.11	9:69121264-69255208	TJP2, ZO2, PFIC4, FHCA1	Tight junction protein 2	607709	TJP2	9414	ENSG00000119139,ENST00000377245;;;ENST00000377245		Hypercholanemia, familial 1	607748	AR	3	Tjp2
9q21.12	9:70258978-70354873	SMC5, SMC5L1, KIAA0594, ATELS2	Structural maintenance of chromosomes 5	609386	SMC5	23137	ENSG00000198887,ENST00000361138;;;ENST00000361138		Atelis syndrome 2	620185	AR	3	Smc5
9q21.12-q21.13	9:70529060-71446971	TRPM3, MLSN2, LTRPC3, KIAA1616, NEDFSS, CTRCT50	Transient receptor potential cation channel, subfamily M, member 3	608961	TRPM3	80036	ENSG00000083067,ENST00000677713;;;ENST00000677713	mutation identified in 1 CTRCT50 family	?Cataract 50 with or without glaucoma	620253	AD	3	Trpm3
9q21.12-q21.13	9:70529060-71446971	TRPM3, MLSN2, LTRPC3, KIAA1616, NEDFSS, CTRCT50	Transient receptor potential cation channel, subfamily M, member 3	608961	TRPM3	80036	ENSG00000083067,ENST00000677713;;;ENST00000677713	mutation identified in 1 CTRCT50 family	Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skeletal anomalies, with or without seizures	620224	AD	3	Trpm3
9q21.12	9:70809975-70810084	MIR204, MIRN204, RDICC	Micro RNA 204	610942	MIR204	406987	ENSG00000207935,ENST00000385200		Retinal dystrophy and iris coloboma with or without cataract	616722	AD	3	Mir204
9q21.13	9:72521608-72838297	TMC1, DFNB7, DFNB11, DFNA36	Transmembrane channel-like protein 1	606706	TMC1	117531	ENSG00000165091,ENST00000297784;;;ENST00000297784		Deafness, autosomal dominant 36	606705	AD	3	Tmc1
9q21.13	9:72521608-72838297	TMC1, DFNB7, DFNB11, DFNA36	Transmembrane channel-like protein 1	606706	TMC1	117531	ENSG00000165091,ENST00000297784;;;ENST00000297784		Deafness, autosomal recessive 7	600974	AR	3	Tmc1
9q21.13	9:74497335-74693177	RORB, RZRB, EIG15	RAR-related orphan receptor B	601972	RORB	6096	ENSG00000198963,ENST00000376896;;;ENST00000376896		{Epilepsy, idiopathic generalized, susceptibility to, 15}	618357	AD	3	Rorb
9q21.13	9:74722495-74887921	TRPM6, CHAK2, HOMG1	Transient receptor potential cation channel, subfamily M, member 6	607009	TRPM6	140803	ENSG00000119121,ENST00000360774;;;ENST00000360774		Hypomagnesemia 1, intestinal	602014	AR	3	Trpm6
9q21.2	9:77177534-77421537	VPS13A, CHAC	Vacuolar protein sorting 13 homolog A (chorein)	605978	VPS13A	23230	ENSG00000197969,ENST00000360280;;;ENST00000360280		Choreoacanthocytosis	200150	AR	3	Vps13a
9q21.2	9:77716097-78031811	GNAQ, SWS, CMC1	Guanine nucleotide-binding protein (G protein), q	600998	GNAQ	2776	ENSG00000156052,ENST00000286548;;;ENST00000286548	pseudogene on 2q	Capillary malformations, congenital, 1, somatic, mosaic	163000		3	Gnaq
9q21.2	9:77716097-78031811	GNAQ, SWS, CMC1	Guanine nucleotide-binding protein (G protein), q	600998	GNAQ	2776	ENSG00000156052,ENST00000286548;;;ENST00000286548	pseudogene on 2q	Sturge-Weber syndrome, somatic, mosaic	185300		3	Gnaq
9q21.2	9:78236075-78279690	CEP78, CRDHL	Centrosomal protein, 78kD	617110	CEP78	84131	ENSG00000148019,ENST00000643273;;;ENST00000643273		Cone-rod dystrophy and hearing loss	617236	AR	3	Cep78
9q21.2	9:78297125-78330093	PSAT1, PSAT, EPIP, PSATD, NLS2	Phosphoserine aminotransferase 1	610936	PSAT1	29968	ENSG00000135069,ENST00000376588;;;ENST00000376588		Neu-Laxova syndrome 2	616038	AR	3	Psat1
9q21.2	9:78297125-78330093	PSAT1, PSAT, EPIP, PSATD, NLS2	Phosphoserine aminotransferase 1	610936	PSAT1	29968	ENSG00000135069,ENST00000376588;;;ENST00000376588		Phosphoserine aminotransferase deficiency	610992	AR	3	Psat1
9q21.3-q22	9:78500001-99800000	FHL1, HPLH1, HLH1	Hemophagocytic lymphohistiocytosis, familial, 1	267700		27259			Hemophagocytic lymphohistiocytosis, familial, 1	267700	AR	2	
9q21.32	9:83968083-83980615	HNRNPK, HNRPK, AUKS	Heterogeneous nuclear ribonucleoprotein K	600712	HNRNPK	3190	ENSG00000165119,ENST00000376263;;;ENST00000376263		Au-Kline syndrome	616580	AD	3	Hnrnpk
9q21.33	9:84668522-85027054	NTRK2, TRKB, OBHD, DEE58	Neurotrophic tyrosine kinase, receptor, type 2	600456	NTRK2	4915	ENSG00000148053,ENST00000277120;;;ENST00000277120		Developmental and epileptic encephalopathy 58	617830	AD	3	Ntrk2
9q21.33	9:84668522-85027054	NTRK2, TRKB, OBHD, DEE58	Neurotrophic tyrosine kinase, receptor, type 2	600456	NTRK2	4915	ENSG00000148053,ENST00000277120;;;ENST00000277120		Obesity, hyperphagia, and developmental delay	613886	AD	3	Ntrk2
9q21.33	9:85546539-85805483	AGTPBP1, NNA1, KIAA1035, CCP1, CONDCA	ATP/GTP-binding protein 1	606830	AGTPBP1	23287	ENSG00000135049,ENST00000357081;;;ENST00000357081		Neurodegeneration, childhood-onset, with cerebellar atrophy	618276	AR	3	Agtpbp1
9q21.33	9:86264546-86282538	ISCA1, HBLD2, HISCA, MMDS5	Iron-sulfur cluster assembly 1	611006	ISCA1	81689	ENSG00000135070,ENST00000375991;;;ENST00000375991		Multiple mitochondrial dysfunctions syndrome 5	617613	AR	3	AK157302,Isca1
9q22	9:87800001-99800000	JOAG2	Glaucoma, primary open angle, juvenile-onset, 2	608695		574078		between D9S1803 and D9S196	Glaucoma, primary open angle, juvenile-onset, 2	608695		2	
9q22	9:87800001-99800000	STQTL8	Stature quantitative trait locus 8	610114		100037266		between GATA81C04M and ATA18A07M	{Stature QTL 8}	610114		2	
9q22.2	9:89318500-89367117	SECISBP2, SBP2, THMA1	Selenocysteine insertion sequence-binding protein 2	607693	SECISBP2	79048	ENSG00000187742,ENST00000375807;;;ENST00000375807		Thyroid hormone metabolism, abnormal, 1	609698	AR	3	Secisbp2
9q22.2	9:90801600-90898549	SYK, IMD82	Protein-tyrosine kinase SYK	600085	SYK	6850	ENSG00000165025,ENST00000375754;;;ENST00000375754		Immunodeficiency 82 with systemic inflammation	619381	AD	3	Syk
9q22.31	9:91213823-91361918	AUH	AU-specific RNA-binding protein (3-methylglutaconyl-CoA hydratase)	600529	AUH	549	ENSG00000148090,ENST00000375731;;;ENST00000375731		3-methylglutaconic aciduria, type I	250950	AR	3	Auh
9q22.31	9:91722601-91950228	ROR2, BDB1, BDB, NTRKR2	Receptor tyrosine kinase-like orphan receptor 2	602337	ROR2	4920	ENSG00000169071,ENST00000375708;;;ENST00000375708		Brachydactyly, type B1	113000	AD	3	Ror2
9q22.31	9:91722601-91950228	ROR2, BDB1, BDB, NTRKR2	Receptor tyrosine kinase-like orphan receptor 2	602337	ROR2	4920	ENSG00000169071,ENST00000375708;;;ENST00000375708		Robinow syndrome, autosomal recessive	268310	AR	3	Ror2
9q22.31	9:92031147-92115413	SPTLC1, LBC1, SPT1, HSN1, HSAN, ALS27	Serine palmitoyltransferase, long-chain base subunit 1	605712	SPTLC1	10558	ENSG00000090054,ENST00000262554;;;ENST00000262554		Amyotrophic lateral sclerosis 27, juvenile	620285	AD	3	Sptlc1
9q22.31	9:92031147-92115413	SPTLC1, LBC1, SPT1, HSN1, HSAN, ALS27	Serine palmitoyltransferase, long-chain base subunit 1	605712	SPTLC1	10558	ENSG00000090054,ENST00000262554;;;ENST00000262554		Neuropathy, hereditary sensory and autonomic, type IA	162400	AD	3	Sptlc1
9q22.31	9:92210207-92293697	IARS1, IARS, GRIDHH	Isoleucine-tRNA synthetase 1	600709	IARS1	3376	ENSG00000196305,ENST00000443024;;;ENST00000443024		Growth retardation, impaired intellectual development, hypotonia, and hepatopathy	617093	AR	3	Iars1
9q22.31	9:92456205-92482506	ASPN, PLAP1, OS3	Asporin	608135	ASPN	54829	ENSG00000106819,ENST00000375543		{Lumbar disc degeneration}	603932		3	Aspn
9q22.31	9:92456205-92482506	ASPN, PLAP1, OS3	Asporin	608135	ASPN	54829	ENSG00000106819,ENST00000375543		{Osteoarthritis susceptibility 3}	607850	AD	3	Aspn
9q22.31	9:92711363-92764833	BICD2, KIAA0699, SMALED2A, SMALED2B	BICD carbo adaptor 2	609797	BICD2	23299	ENSG00000185963,ENST00000356884;;;ENST00000356884		Spinal muscular atrophy, lower extremity-predominant, 2A, autosomal dominant	615290	AD	3	Bicd2
9q22.31	9:92711363-92764833	BICD2, KIAA0699, SMALED2A, SMALED2B	BICD carbo adaptor 2	609797	BICD2	23299	ENSG00000185963,ENST00000356884;;;ENST00000356884		Spinal muscular atrophy, lower extremity-predominant, 2B, autosomal dominant	618291	AD	3	Bicd2
9q22.32	9:94558720-94593824	FBP2, CORLK	Fructose-1,6-bisphosphatase 2	603027	FBP2	8789	ENSG00000130957,ENST00000375337;;;ENST00000375337	mutation identified in 1 CORLK family	?Leukodystrophy, childhood-onset, remitting	619864	AD	3	Fbp2
9q22.32	9:94603133-94640263	FBP1	Fructose-bisphosphatase 1	611570	FBP1	2203	ENSG00000165140,ENST00000375326;;;ENST00000375326		Fructose-1,6-bisphosphatase deficiency	229700	AR	3	Fbp1
9q22.32	9:94726699-95150224	AOPEP, C9orf3, DYT31	Aminopeptidase O	619600	AOPEP	84909	ENSG00000148120,ENST00000375315;;;ENST00000375315		Dystonia 31	619565	AR	3	Aopep
9q22.32	9:95099054-95317709	FANCC, FACC	Fanconi anemia, complementation group C	613899	FANCC	2176	ENSG00000158169,ENST00000289081;;;ENST00000289081		Fanconi anemia, complementation group C	227645	AR	3	Fancc
9q22.32	9:95442980-95516971	PTCH1, NBCCS, BCNS1, HPE7	Patched 1	601309	PTCH1	5727	ENSG00000185920,ENST00000331920;;;ENST00000331920		Basal cell carcinoma, somatic	605462		3	Ptch1
9q22.32	9:95442980-95516971	PTCH1, NBCCS, BCNS1, HPE7	Patched 1	601309	PTCH1	5727	ENSG00000185920,ENST00000331920;;;ENST00000331920		Basal cell nevus syndrome 1	109400	AD	3	Ptch1
9q22.32	9:95442980-95516971	PTCH1, NBCCS, BCNS1, HPE7	Patched 1	601309	PTCH1	5727	ENSG00000185920,ENST00000331920;;;ENST00000331920		Holoprosencephaly 7	610828	AD	3	Ptch1
9q22.32	9:95875691-96041092	ERCC6L2, RAD26L, BMFS2	ERCC6 excision repair 6-like 2	615667	ERCC6L2	375748	ENSG00000182150,ENST00000653738;;;ENST00000653738		Bone marrow failure syndrome 2	615715	AR	3	Ercc6l2
9q22.32	9:96235306-96302176	HSD17B3, EDH17B3	Hydroxysteroid (17-beta) dehydrogenase 3	605573	HSD17B3	3293	ENSG00000130948,ENST00000375263;;;ENST00000375263		Pseudohermaphroditism, male, with gynecomastia	264300	AR	3	Hsd17b3
9q22.33	9:97412096-97496125	TDRD7, KIAA1529, TRAP, CATC4, CTRCT36	Tudor domain-containing protein 7	611258	TDRD7	23424	ENSG00000196116,ENST00000355295;;;ENST00000355295		Cataract 36	613887	AR	3	Tdrd7
9q22.33	9:97654398-97697340	XPA, XPAC	XPA complementing gene	611153	XPA	7507	ENSG00000136936,ENST00000375128;;;ENST00000375128		Xeroderma pigmentosum, group A	278700	AR	3	Xpa
