Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: Autosomal, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
11q13	11:63600001-77400000	HPC14	Prostate cancer, hereditary, 14	611958		100188867		associated with rs7931342	{Prostate cancer, hereditary, 14}	611958		2	
11q13	11:63600001-77400000	IDDM4	Insulin-dependent diabetes mellitus-4	600319		3403			{Diabetes mellitus, insulin-dependent, 4}	600319		2	
11q13	11:63600001-77400000	OTDD, DEL11q13, C11DELq13	Otodental dysplasia (chromosome 11q13 deletion syndrome)	166750				between rs9666584 and rs41408348	Otodental dysplasia chromosome deletion syndrome	166750	AD	4	
11q13	11:63600001-77400000	ST3	Suppression of tumorigenicity-3 (tumor-suppressor gene, HELA cell type)	191181		6762			Cervical carcinoma	191181		2	
11q13.1	11:63624087-63671974	ATL3, HSN1F	Atlastin GTPase 3	609369	ATL3	25923	ENSG00000184743,ENST00000398868;;;ENST00000398868		Neuropathy, hereditary sensory, type IF	615632	AD	3	Atl3
11q13.1	11:63839110-63911020	MARK2, EMK1, MRD76	MAP/microtubule affinity-regulating kinase 2	600526	MARK2	2011	ENSG00000072518,ENST00000402010;;;ENST00000402010		Intellectual developmental disorder, autosomal dominant 76	621285	AD	3	Mark2
11q13.1	11:63974620-63976543	COX8A, MC4DN15	Cytochrome c oxidase, subunit VIIIA	123870	COX8A	1351	ENSG00000176340,ENST00000314133;;;ENST00000314133	mutation identified in 1 MC4DN15 patient	?Mitochondrial complex IV deficiency, nuclear type 15	619059	AR	3	Cox8a
11q13.1	11:64205920-64223891	FERMT3, KIND3, URP2, MIG2B	FERM domain-containing kindlin 3	607901	FERMT3	83706	ENSG00000149781,ENST00000345728;;;ENST00000345728		Leukocyte adhesion deficiency, type III	612840	AR	3	Fermt3
11q13.1	11:64251530-64269452	PLCB3, SMDCD	Phospholipase C, beta 3 (phosphatidylinositol-specific)	600230	PLCB3	5331	ENSG00000149782,ENST00000279230;;;ENST00000279230	within 900kb of MEN1	Spondylometaphyseal dysplasia with corneal dystrophy	618961	AR	3	Plcb3
11q13.1	11:64291302-64300031	KCNK4, TRAAK, FHEIG	Potassium channel, subfamily K, member 4	605720	KCNK4	50801	ENSG00000182450,ENST00000422670;;;ENST00000422670		Facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome	618381	AD	3	Kcnk4
11q13.1	11:64591220-64602344	SLC22A12, OAT4L, URAT1	Solute carrier family 22 (urate transporter), member 12	607096	SLC22A12	116085	ENSG00000197891,ENST00000377574;;;ENST00000377574		Hypouricemia, renal	220150	AR	3	Slc22a12
11q13.1	11:64726911-64745456	RASGRP2, CDC25L	Ras guanyl nucleotide-releasing protein 2	605577	RASGRP2	10235	ENSG00000068831,ENST00000394432;;;ENST00000394432	mutation identified in 1 BDPLT18 family	?Bleeding disorder, platelet-type, 18	615888	AR	3	Rasgrp2
11q13.1	11:64746389-64760715	PYGM	Phosphorylase, glycogen, muscle	608455	PYGM	5837	ENSG00000068976,ENST00000164139;;;ENST00000164139		McArdle disease	232600	AR	3	Pygm
11q13.1	11:64803516-64811294	MEN1	Menin	613733	MEN1	4221	ENSG00000133895,ENST00000450708;;;ENST00000450708	linked distal to PYGM	Adrenal adenoma, somatic			3	Men1
11q13.1	11:64803516-64811294	MEN1	Menin	613733	MEN1	4221	ENSG00000133895,ENST00000450708;;;ENST00000450708	linked distal to PYGM	Angiofibroma, somatic			3	Men1
11q13.1	11:64803516-64811294	MEN1	Menin	613733	MEN1	4221	ENSG00000133895,ENST00000450708;;;ENST00000450708	linked distal to PYGM	Carcinoid tumor of lung			3	Men1
11q13.1	11:64803516-64811294	MEN1	Menin	613733	MEN1	4221	ENSG00000133895,ENST00000450708;;;ENST00000450708	linked distal to PYGM	Lipoma, somatic			3	Men1
11q13.1	11:64803516-64811294	MEN1	Menin	613733	MEN1	4221	ENSG00000133895,ENST00000450708;;;ENST00000450708	linked distal to PYGM	Multiple endocrine neoplasia 1	131100	AD	3	Men1
11q13.1	11:64803516-64811294	MEN1	Menin	613733	MEN1	4221	ENSG00000133895,ENST00000450708;;;ENST00000450708	linked distal to PYGM	Parathyroid adenoma, somatic			3	Men1
11q13.1	11:65014160-65022184	ARL2, MRCS1	ADP ribosylation factor-like GTPase 2	601175	ARL2	402	ENSG00000213465,ENST00000246747;;;ENST00000246747	mutation identified in 1 MRCS1 family	?Microcornea, rod-cone dystrophy, cataract, and posterior staphyloma 1	619082	AD	3	Arl2
11q13.1	11:65096214-65111862	VPS51, ANG2, PCH13	VPS51 subunit of GARP complex	615738	VPS51	738	ENSG00000149823,ENST00000279281;;;ENST00000279281		Pontocerebellar hypoplasia, type 13	618606	AR	3	Vps51
11q13.1	11:65122183-65127371	MRPL49, NOF1, COXPD60	Mitochondrial ribosomal protein L49	606866	MRPL49	740	ENSG00000149792,ENST00000279242;;;ENST00000279242		Combined oxidative phosphorylation deficiency 60	621195	AR	3	Mrpl49
11q13.1	11:65181373-65212006	CAPN1, SPG76	Calpain, large polypeptide L1	114220	CAPN1	823	ENSG00000014216,ENST00000279247;;;ENST00000279247		Spastic paraplegia 76, autosomal recessive	616907	AR	3	Capn1
11q13.1	11:65333852-65354262	DPF2, REQ, UBID4, CSS7	D4, zinc, and double PHD fingers family, member 2	601671	DPF2	5977	ENSG00000133884,ENST00000528416;;;ENST00000528416		Coffin-Siris syndrome 7	618027	AD	3	Dpf2
11q13.1	11:65525083-65538704	SCYL1, NTKL, SCAR21	SCY1-like 1	607982	SCYL1	57410	ENSG00000142186,ENST00000270176;;;ENST00000270176		Spinocerebellar ataxia, autosomal recessive 21	616719	AR	3	Scyl1
11q13.1	11:65538559-65558359	LTBP3, LTBP2, DASS, GPHYSD3	Latent transforming growth factor beta binding protein-3	602090	LTBP3	4054	ENSG00000168056,ENST00000301873;;;ENST00000301873		Dental anomalies and short stature	601216	AR	3	Ltbp3
11q13.1	11:65538559-65558359	LTBP3, LTBP2, DASS, GPHYSD3	Latent transforming growth factor beta binding protein-3	602090	LTBP3	4054	ENSG00000168056,ENST00000301873;;;ENST00000301873		Geleophysic dysplasia 3	617809	AD	3	Ltbp3
11q13.1	11:65653601-65663857	RELA, NFKB3, CMCU, AIF3BL3	RELA protooncogene, NF-kB subunit	164014	RELA	5970	ENSG00000173039,ENST00000406246;;;ENST00000406246		Autoinflammatory disease, familial, Behcet-like-3	618287	AD	3	Rela
11q13.1	11:65712018-65719604	KAT5, HTATIP, TIP60, ESA1, PLIP, NEDFASB	Lysine acetyltransferase 5	601409	KAT5	10524	ENSG00000172977,ENST00000341318;;;ENST00000341318		Neurodevelopmental disorder with dysmorphic facies, sleep disturbance, and brain abnormalities	619103	AD	3	Kat5
11q13.1	11:65717673-65720798	RNASEH2C, AYP1, FLJ20974, AGS3	Ribonuclease H2, subunit C	610330	RNASEH2C	84153	ENSG00000172922,ENST00000308418;;;ENST00000308418		Aicardi-Goutieres syndrome 3	610329	AR	3	Rnaseh2c
11q13.1	11:65866441-65872800	EFEMP2, FBLN4, UPH1, ARCL1B	EGF-containing fibulin-like extracellular matrix protein 2 (fibulin 4)	604633	EFEMP2	30008	ENSG00000172638,ENST00000307998;;;ENST00000307998		Cutis laxa, autosomal recessive, type IB	614437	AR	3	Efemp2
11q13.1	11:65883740-65888471	FIBP, TROFAS	Fibroblast growth factor, acidic, intracellular binding protein	608296	FIBP	9158	ENSG00000172500,ENST00000357519;;;ENST00000357519		Thauvin-Robinet-Faivre syndrome	617107	AR	3	Fibp
11q13.1	11:66002503-66004149	BANF1, BAF, NGPS	Barrier to autointegration factor 1	603811	BANF1	8815	ENSG00000175334,ENST00000312175;;;ENST00000312175		Nestor-Guillermo progeria syndrome	614008	AR	3	Banf1
11q13.1	11:66012008-66013505	CST6, ECTD15	Cystatin-M	601891	CST6	1474	ENSG00000175315,ENST00000312134;;;ENST00000312134	mutation identified in 1 ECTD15 family	?Ectodermal dysplasia 15, hypohidrotic/hair type	618535	AR	3	Cst6
11q13.1	11:66016752-66026479	CATSPER1, CATSPER, SPGF7	Cation channel, sperm-associated, 1	606389	CATSPER1	117144	ENSG00000175294,ENST00000312106;;;ENST00000312106		Spermatogenic failure 7	612997	AR	3	Catsper1
11q13.1	11:66052364-66069308	SF3B2, SF3B145, SAP145, CFM	Splicing factor 3B, subunit 2	605591	SF3B2	10992	ENSG00000087365,ENST00000322535;;;ENST00000322535		Craniofacial microsomia	164210	AD	3	Sf3b2
11q13.1-q13.2	11:66070272-66244744	PACS1, SHMS, MRD17	Phosphofurin acidic cluster sorting protein 1	607492	PACS1	55690	ENSG00000175115,ENST00000320580;;;ENST00000320580		Schuurs-Hoeijmakers syndrome	615009	AD	3	Pacs1
11q13.2	11:66243938-66267860	KLC2, SPOAN	Kinesin, light chain 2	611729	KLC2	64837	ENSG00000174996,ENST00000394067;;;ENST00000394067		Spastic paraplegia, optic atrophy, and neuropathy	609541	AR	3	Klc2
11q13.2	11:66291894-66296664	TMEM151A, EKD3, DYT36	Transmembrane protein 151A	620108	TMEM151A	256472	ENSG00000179292,ENST00000327259;;;ENST00000327259		Episodic kinesigenic dyskinesia 3	620245	AD	3	Tmem151a
11q13.2	11:66345374-66347629	B4GAT1, B3GNT1, IGNT, IGAT, MDDGA13	Beta-1,4glucuronyltransferase 1	605517	B4GAT1	11041	ENSG00000174684,ENST00000311181;;;ENST00000311181		Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 13	615287	AR	3	B4gat1
11q13.2	11:66510635-66533598	BBS1	BBS1 gene	209901	BBS1	582	ENSG00000174483,ENST00000318312;;;ENST00000318312		Bardet-Biedl syndrome 1	209900	AR, DR	3	Bbs1
11q13.2	11:66546395-66563334	ACTN3, ACTN3D	Actinin, alpha-3	102574	ACTN3	89	ENSG00000248746,ENST00000513398;;;ENST00000513398		[Alpha-actinin-3 deficiency]	617749	AR	3	Actn3
11q13.2	11:66546395-66563334	ACTN3, ACTN3D	Actinin, alpha-3	102574	ACTN3	89	ENSG00000248746,ENST00000513398;;;ENST00000513398		[Sprinting performance]	617749	AR	3	Actn3
11q13.2	11:66563464-66568606	CTSF, CLN13	Cathepsin F	603539	CTSF	8722	ENSG00000174080,ENST00000310325;;;ENST00000310325		Ceroid lipofuscinosis, neuronal, 13 (Kufs type)	615362	AR	3	Ctsf
11q13.2	11:66682497-66744682	SPTBN2, SCA5, SCAR14	Spectrin, beta, nonerythrocytic, 2	604985	SPTBN2	6712	ENSG00000173898,ENST00000533211;;;ENST00000533211		Spinocerebellar ataxia 5	600224	AD	3	Sptbn2
11q13.2	11:66682497-66744682	SPTBN2, SCA5, SCAR14	Spectrin, beta, nonerythrocytic, 2	604985	SPTBN2	6712	ENSG00000173898,ENST00000533211;;;ENST00000533211		Spinocerebellar ataxia, autosomal recessive 14	615386	AR	3	Sptbn2
11q13.2	11:66744769-66843516	C11orf80, HYDM4	Chromosome 11 open reading frame 80	616109	TOP6BL	79703	ENSG00000173715,ENST00000540737;;;ENST00000540737		Hydatidiform mole, recurrent, 4	618432	AR	3	Top6bl
11q13.2	11:66848420-66958383	PC	Pyruvate carboxylase	608786	PC	5091	ENSG00000173599,ENST00000393960;;;ENST00000393960		Pyruvate carboxylase deficiency	266150	AR	3	Pcx
11q13.2	11:67364168-67374177	CLCF1, BSF3, CLC, CISS2	Cardiotrophin-like cytokine	607672	CLCF1	23529	ENSG00000175505,ENST00000312438;;;ENST00000312438		Cold-induced sweating syndrome 2	610313	AR	3	Clcf1
11q13.2	11:67452403-67461752	CABP4, CRSD, CSNB2B	Calcium-binding protein 4	608965	CABP4	57010	ENSG00000175544,ENST00000325656;;;ENST00000325656		Cone-rod synaptic disorder, congenital nonprogressive	610427	AR	3	Cabp4
11q13.2	11:67483026-67491103	AIP, XAP2, ARA9, PITA1	Aryl hydrocarbon receptor-interacting protein	605555	AIP	9049	ENSG00000110711,ENST00000279146;;;ENST00000279146		Pituitary adenoma 1, multiple types	102200	AD, SMu	3	Aip
11q13.2	11:67483026-67491103	AIP, XAP2, ARA9, PITA1	Aryl hydrocarbon receptor-interacting protein	605555	AIP	9049	ENSG00000110711,ENST00000279146;;;ENST00000279146		Pituitary adenoma predisposition	102200	AD, SMu	3	Aip
11q13.2	11:67518912-67523446	CABP2, DFNB93	Calcium-binding protein 2	607314	CABP2	51475	ENSG00000167791,ENST00000294288;;;ENST00000294288		Deafness, autosomal recessive 93	614899	AR	3	Cabp2
11q13.2	11:67606936-67612554	NDUFV1, UQOR1, MC1DN4	NADH-ubiquinone oxidoreductase core subunit V1	161015	NDUFV1	4723	ENSG00000167792,ENST00000322776;;;ENST00000322776		Mitochondrial complex I deficiency, nuclear type 4	618225	AR	3	Ndufv1
11q13.2	11:67991100-68004097	UNC93B1, IIAE1	unc-93 homolog B1, TLR signaling regulator	608204	UNC93B1	81622	ENSG00000110057,ENST00000227471;;;ENST00000227471		{Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 1}	610551	AR	3	Unc93b1
11q13.2	11:68030681-68036644	NDUFS8, MC1DN2	NADH-ubiquinone oxidoreductase core subunit S8	602141	NDUFS8	4728	ENSG00000110717,ENST00000313468;;;ENST00000313468	previously assigned to 3q28	Mitochondrial complex I deficiency, nuclear type 2	618222	AR	3	Ndufs8
11q13.2	11:68039025-68053762	TCIRG1, TIRC7, OC116, OPTB1	T-cell immune regulator 1	604592	TCIRG1	10312	ENSG00000110719,ENST00000265686;;;ENST00000265686		Osteopetrosis, autosomal recessive 1	259700	AR	3	Tcirg1
11q13.2	11:68052859-68121388	CHKA, CHK, NEDMIMS	Choline kinase, alpha	118491	CHKA	1119	ENSG00000110721,ENST00000265689;;;ENST00000265689		Neurodevelopmental disorder with microcephaly, movement abnormalities, and seizures	620023	AR	3	Chka
11q13.2	11:68154863-68213648	KMT5B, SUV420H1, CGI85, MRD51	Lysine methyltransferase 5B	610881	KMT5B	51111	ENSG00000110066,ENST00000304363;;;ENST00000304363		Intellectual developmental disorder, autosomal dominant 51	617788	AD	3	Kmt5b
11q13.2	11:68298412-68449275	LRP5, BMND1, LRP7, LR3, OPPG, OPTA1, EVR4, PCLD4	Low density lipoprotein receptor-related protein-5	603506	LRP5	4041	ENSG00000162337,ENST00000294304;;;ENST00000294304		[Bone mineral density variability 1, high bone mass]	601884	AD	3	Lrp5
11q13.2	11:68298412-68449275	LRP5, BMND1, LRP7, LR3, OPPG, OPTA1, EVR4, PCLD4	Low density lipoprotein receptor-related protein-5	603506	LRP5	4041	ENSG00000162337,ENST00000294304;;;ENST00000294304		Endosteal hyperostosis	144750	AD	3	Lrp5
11q13.2	11:68298412-68449275	LRP5, BMND1, LRP7, LR3, OPPG, OPTA1, EVR4, PCLD4	Low density lipoprotein receptor-related protein-5	603506	LRP5	4041	ENSG00000162337,ENST00000294304;;;ENST00000294304		Exudative vitreoretinopathy 4	601813	AD, AR	3	Lrp5
11q13.2	11:68298412-68449275	LRP5, BMND1, LRP7, LR3, OPPG, OPTA1, EVR4, PCLD4	Low density lipoprotein receptor-related protein-5	603506	LRP5	4041	ENSG00000162337,ENST00000294304;;;ENST00000294304		Osteopetrosis, autosomal dominant 1	607634	AD	3	Lrp5
11q13.2	11:68298412-68449275	LRP5, BMND1, LRP7, LR3, OPPG, OPTA1, EVR4, PCLD4	Low density lipoprotein receptor-related protein-5	603506	LRP5	4041	ENSG00000162337,ENST00000294304;;;ENST00000294304		Osteoporosis-pseudoglioma syndrome	259770	AR	3	Lrp5
11q13.2	11:68298412-68449275	LRP5, BMND1, LRP7, LR3, OPPG, OPTA1, EVR4, PCLD4	Low density lipoprotein receptor-related protein-5	603506	LRP5	4041	ENSG00000162337,ENST00000294304;;;ENST00000294304		Polycystic liver disease 4 with or without kidney cysts	617875	AD	3	Lrp5
11q13.2	11:68684544-68691175	GAL, GALN, GLNN, ETL8	Galanin	137035	GAL	51083	ENSG00000069482,ENST00000265643;;;ENST00000265643	mutation identified in 1 ETL8 family	?Epilepsy, familial temporal lobe, 8	616461	AD	3	Gal
11q13.3	11:68754620-68844277	CPT1A	Carnitine palmitoyltransferase I, liver	600528	CPT1A	1374	ENSG00000110090,ENST00000265641;;;ENST00000265641		CPT deficiency, hepatic, type IA	255120	AR	3	Cpt1a
11q13.3	11:68903891-68940601	IGHMBP2, SMUBP2, CATF1, SMARD1, HMNR1, CMT2S	Immunoglobulin mu binding protein 2	600502	IGHMBP2	3508	ENSG00000132740,ENST00000255078;;;ENST00000255078		Charcot-Marie-Tooth disease, axonal, type 2S	616155	AR	3	Ighmbp2
11q13.3	11:68903891-68940601	IGHMBP2, SMUBP2, CATF1, SMARD1, HMNR1, CMT2S	Immunoglobulin mu binding protein 2	600502	IGHMBP2	3508	ENSG00000132740,ENST00000255078;;;ENST00000255078		Neuronopathy, distal hereditary motor, autosomal recessive 1	604320	AR	3	Ighmbp2
11q13.3	11:69048932-69090597	TPCN2, TPC2, SHEP10	Two-pore segment channel 2	612163	TPCN2	219931	ENSG00000162341,ENST00000294309;;;ENST00000294309		[Skin/hair/eye pigmentation 10, blond/brown hair]	612267		3	Tpcn2
11q13.3	11:69641156-69654474	CCND1, PRAD1, BCL1	Cyclin D1	168461	CCND1	595	ENSG00000110092,ENST00000227507;;;ENST00000227507	pseudogene on 11q13	{Colorectal cancer, susceptibility to}	114500	AD, SMu	3	Ccnd1
11q13.3	11:69641156-69654474	CCND1, PRAD1, BCL1	Cyclin D1	168461	CCND1	595	ENSG00000110092,ENST00000227507;;;ENST00000227507	pseudogene on 11q13	{Multiple myeloma, susceptibility to}	254500	SMu	3	Ccnd1
11q13.3	11:69641156-69654474	CCND1, PRAD1, BCL1	Cyclin D1	168461	CCND1	595	ENSG00000110092,ENST00000227507;;;ENST00000227507	pseudogene on 11q13	{von Hippel-Lindau syndrome, modifier of}	193300	AD	3	Ccnd1
11q13.3	11:69771022-69775341	FGF4, HSTF1, SRTD22	Fibroblast growth factor-4 (heparin secretory transforming protein-1; Kaposi sarcoma oncogene)	164980	FGF4	2249	ENSG00000075388,ENST00000168712;;;ENST00000168712	coamplified with FGF3 in melanoma	Short-rib thoracic dysplasia 22 without polydactyly	621260	AR	3	Fgf4
11q13.3	11:69809968-69819416	FGF3, INT2	Fibroblast growth factor-3 (oncogene INT2)	164950	FGF3	2248	ENSG00000186895,ENST00000334134;;;ENST00000334134	35kb 5' to HST1	Deafness, congenital with inner ear agenesis, microtia, and microdontia	610706	AR	3	Fgf3
11q13.3	11:69965997-70189530	ANO1, TMEM16A, FLJ10261, INDMS, MYMY7	Anoctamin 1, calcium activated chloride channel	610108	ANO1	55107	ENSG00000131620,ENST00000355303;;;ENST00000355303	mutation identified in 1 INDMS family and 1 MYMY7 AR patient	?Intestinal dysmotility syndrome	620045	AR	3	Ano1
11q13.3	11:69965997-70189530	ANO1, TMEM16A, FLJ10261, INDMS, MYMY7	Anoctamin 1, calcium activated chloride channel	610108	ANO1	55107	ENSG00000131620,ENST00000355303;;;ENST00000355303	mutation identified in 1 INDMS family and 1 MYMY7 AR patient	Moyamoya disease 7	620687	AD, AR	3	Ano1
11q13.3	11:70203296-70207390	FADD, IMD90	FAS-associating protein with death domain	602457	FADD	8772	ENSG00000168040,ENST00000301838;;;ENST00000301838		Immunodeficiency 90 with encephalopathy, functional hyposplenia, and hepatic dysfunction	613759	AR	3	Fadd
11q13.3-q13.4	11:70467854-71253234	SHANK2, CORTBP1, AUTS17	SH3 and multiple ankyrin repeat domains 2	603290	SHANK2	22941	ENSG00000162105,ENST00000601538;;;ENST00000601538		{Autism susceptibility 17}	613436		3	Shank2
11q13.4	11:71427287-71449043	DHCR7, SLOS	Delta-7-dehydrocholesterol reductase	602858	DHCR7	1717	ENSG00000172893,ENST00000355527;;;ENST00000355527		Smith-Lemli-Opitz syndrome	270400	AR	3	Dhcr7
11q13.4	11:71453203-71501816	NADSYN1, VCRL3	NAD synthetase 1	608285	NADSYN1	55191	ENSG00000172890,ENST00000319023;;;ENST00000319023		Vertebral, cardiac, renal, and limb defects syndrome 3	618845	AR	3	Nadsyn1
11q13.4	11:71998909-72008200	IL18BP, FVH	Interleukin 18-binding protein	604113	IL18BP	10068	ENSG00000137496,ENST00000393703;;;ENST00000393703	mutation identified in 1 FVH patient	{?Hepatitis, fulminant viral, susceptibility to}	618549	AR	3	Il18bp
11q13.4	11:72080850-72110782	LRTOMT, LRTOMT1, LRTOMT2, DFNB63	Leucine-rich transmembrane O-methyltransferase	612414	LRTOMT	220074	ENSG00000284922,ENST00000307198		Deafness, autosomal recessive 63	611451	AR	3	Lrrc51,Tomt
11q13.4	11:72189709-72196323	FOLR1, NCFTD	Folate receptor, alpha	136430	FOLR1	2348	ENSG00000110195,ENST00000393676;;;ENST00000393676	telomeric of FGF3	Neurodegeneration due to cerebral folate transport deficiency	613068	AR	3	Folr1
11q13.4	11:72223563-72239147	INPPL1, OPSMD	Inositol polyphosphate phosphatase-like 1	600829	INPPL1	3636	ENSG00000165458,ENST00000298229;;;ENST00000298229		Opsismodysplasia	258480	AR	3	Inppl1
11q13.4	11:72239077-72244176	PHOX2A, ARIX, CFEOM2	Paired-like homeobox 2a	602753	PHOX2A	401	ENSG00000165462,ENST00000298231;;;ENST00000298231		Fibrosis of extraocular muscles, congenital, 2	602078	AR	3	Phox2a
11q13.4	11:72285495-72434531	CLPB, SKD3, MGCA7, MEGCANN, SCN9, MGCA7A	Caseinolytic peptidase B	616254	CLPB	81570	ENSG00000162129,ENST00000538039;;;ENST00000538039		3-methylglutaconic aciduria, type VIIA, autosomal dominant	619835	AD	3	Clpb
11q13.4	11:72285495-72434531	CLPB, SKD3, MGCA7, MEGCANN, SCN9, MGCA7A	Caseinolytic peptidase B	616254	CLPB	81570	ENSG00000162129,ENST00000538039;;;ENST00000538039		3-methylglutaconic aciduria, type VIIB, autosomal recessive	616271	AR	3	Clpb
11q13.4	11:72285495-72434531	CLPB, SKD3, MGCA7, MEGCANN, SCN9, MGCA7A	Caseinolytic peptidase B	616254	CLPB	81570	ENSG00000162129,ENST00000538039;;;ENST00000538039		Neutropenia, severe congenital, 9, autosomal dominant	619813	AD	3	Clpb
11q13.4	11:72576141-72674422	PDE2A, IDDPADS	Phosphodiesterase 2A	602658	PDE2A	5138	ENSG00000186642,ENST00000334456;;;ENST00000334456		Intellectual developmental disorder with paroxysmal dyskinesia or seizures	619150	AR	3	Pde2a
11q13.4	11:73376399-73397474	RELT, TNFRSF19L, AI3C	Receptor expressed in lymphoid tissues	611211	RELT	84957	ENSG00000054967,ENST00000064780;;;ENST00000064780		Amelogenesis imperfecta, type IIIC	618386	AR	3	Relt
11q13.4	11:73951026-73970281	DNAJB13, TSARG6, CILD34	DNAJ/HSP40 homolog, subfamily B, member 13	610263	DNAJB13	374407	ENSG00000187726,ENST00000339764;;;ENST00000339764		Ciliary dyskinesia, primary, 34	617091	AR	3	Dnajb13
11q13.4	11:73974672-73983202	UCP2, BMIQ4	Uncoupling protein-2	601693	UCP2	7351	ENSG00000175567,ENST00000663595;;;ENST00000663595		{Obesity, susceptibility to, BMIQ4}	607447		3	Ucp2
11q13.4	11:74000277-74009085	UCP3	Uncoupling protein-3	602044	UCP3	7352	ENSG00000175564,ENST00000314032;;;ENST00000314032		{Obesity, severe, and type II diabetes}	601665	AD, AR, Mu	3	Ucp3
11q13.4	11:74012718-74171002	C2CD3, OFD14	C2 calcium-dependent domain-containing protein 3	615944	C2CD3	26005	ENSG00000168014,ENST00000334126;;;ENST00000334126		Orofaciodigital syndrome XIV	615948	AR	3	C2cd3
11q13.4	11:74330316-74398433	PGM2L1, NEDHFS	Phosphoglucomutase 2-like 1	611610	PGM2L1	283209	ENSG00000165434,ENST00000298198;;;ENST00000298198		Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skin abnormalities	620191	AR	3	Pgm2l1
11q13.4	11:74454841-74467549	KCNE3, HOKPP, HYPP	Potassium voltage-gated channel, ISK-related subfamily, member 3	604433	KCNE3	10008	ENSG00000175538,ENST00000310128;;;ENST00000310128	mutation identified in 1 BRGDA6 family	?Brugada syndrome 6	613119		3	Kcne3
