Gene Map Search - '(Search in: Entries with: Phenotype, Chromosomes: Autosomal, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, X, Y)'
Downloaded:	November 7th, 2025
Copyright (c) 1966-2025 Johns Hopkins University OMIM, data are provided for research purposes only.

Cytogenetic location	Genomic coordinates (From NCBI/GRCh38)	Gene/Locus	Gene/Locus name	Gene/Locus MIM number	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotype	Phenotype MIM number	Inheritance	Pheno map key	Mouse Gene (from MGI)
1q23.3	1:163142299-163321735	RGS5	Regulator of G protein signaling-5	603276	RGS5	8490	ENSG00000143248,ENST00000313961;;;ENST00000313961		[Blood pressure regulation QTL]	145500	Mu	2	Rgs5
1q23.3	1:164559184-164886047	PBX1, CAKUHED	Pre-B cell leukemia transcription factor-1	176310	PBX1	5087	ENSG00000185630,ENST00000420696;;;ENST00000420696	pseudogene PBXP1 on chr.3	Congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay	617641	AD	3	Pbx1
1q23.3	1:165201867-165356715	LMX1A, LMX1, DFNA7	LIM homeobox transcription factor-1, alpha	600298	LMX1A	4009	ENSG00000162761,ENST00000342310;;;ENST00000342310		Deafness, autosomal dominant 7	601412	AD	3	Lmx1a
1q24.1	1:165724291-165768922	TMCO1, CFSMR1	Transmembrane and coiled-coil domains protein 1	614123	TMCO1	54499	ENSG00000143183,ENST00000367881;;;ENST00000367881		Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development 1	213980	AR	3	Tmco1
1q24.2	1:167430640-167518529	CD247, CD3Z, TCRZ, IMD25	CD247 antigen	186780	CD247	919	ENSG00000198821,ENST00000362089;;;ENST00000362089	mutation identified in one IMD25 patient	?Immunodeficiency 25	610163	AR	3	Cd247
1q24.2	1:167809386-167914134	ADCY10, SAC, HCA2	Adenylyl cyclase 10, soluble	605205	ADCY10	55811	ENSG00000143199,ENST00000367851;;;ENST00000367851		{Hypercalciuria, absorptive, susceptibility to}	143870	AD	3	Adcy10
1q24.2	1:168079542-168137667	GPR161	G protein-coupled receptor 161	612250	GPR161	23432	ENSG00000143147,ENST00000682931;;;ENST00000682931		{Medulloblastoma predisposition syndrome}	155255	AD, AR, SMu	3	Gpr161
1q24.2	1:168280877-168314426	TBX19	T-box 19	604614	TBX19	9095	ENSG00000143178,ENST00000367821;;;ENST00000367821		Adrenocorticotropic hormone deficiency	201400	AR	3	Tbx19
1q24.2	1:169106690-169132719	ATP1B1	ATPase, Na+K+ transporting, beta-1 polypeptide	182330	ATP1B1	481	ENSG00000143153,ENST00000367815;;;ENST00000367815		[Blood pressure regulation QTL]	145500	Mu	2	Atp1b1
1q24.2	1:169463909-169485970	SLC19A2, THTR1, TRMA, THMD1	Solute carrier family 19 (thiamine transporter), member 2	603941	SLC19A2	10560	ENSG00000117479,ENST00000236137;;;ENST00000236137		Thiamine-responsive megaloblastic anemia syndrome	249270	AR	3	Slc19a2
1q24.2	1:169511951-169586481	F5, THPH2, RPRGL1	Coagulation factor V (proaccelerin, labile factor)	612309	F5	2153	ENSG00000198734,ENST00000367797;;;ENST00000367797	Order: F5-GRMP-LYAM1-ELAM1 in 300kb segment	{Budd-Chiari syndrome}	600880	AR	3	F5
1q24.2	1:169511951-169586481	F5, THPH2, RPRGL1	Coagulation factor V (proaccelerin, labile factor)	612309	F5	2153	ENSG00000198734,ENST00000367797;;;ENST00000367797	Order: F5-GRMP-LYAM1-ELAM1 in 300kb segment	{Pregnancy loss, recurrent, susceptibility to, 1}	614389	AD	3	F5
1q24.2	1:169511951-169586481	F5, THPH2, RPRGL1	Coagulation factor V (proaccelerin, labile factor)	612309	F5	2153	ENSG00000198734,ENST00000367797;;;ENST00000367797	Order: F5-GRMP-LYAM1-ELAM1 in 300kb segment	{Stroke, ischemic, susceptibility to}	601367	Mu	3	F5
1q24.2	1:169511951-169586481	F5, THPH2, RPRGL1	Coagulation factor V (proaccelerin, labile factor)	612309	F5	2153	ENSG00000198734,ENST00000367797;;;ENST00000367797	Order: F5-GRMP-LYAM1-ELAM1 in 300kb segment	{Thrombophilia, susceptibility to, due to factor V Leiden}	188055	AD	3	F5
1q24.2	1:169511951-169586481	F5, THPH2, RPRGL1	Coagulation factor V (proaccelerin, labile factor)	612309	F5	2153	ENSG00000198734,ENST00000367797;;;ENST00000367797	Order: F5-GRMP-LYAM1-ELAM1 in 300kb segment	Factor V deficiency	227400	AR	3	F5
1q24.2	1:169511951-169586481	F5, THPH2, RPRGL1	Coagulation factor V (proaccelerin, labile factor)	612309	F5	2153	ENSG00000198734,ENST00000367797;;;ENST00000367797	Order: F5-GRMP-LYAM1-ELAM1 in 300kb segment	Thrombophilia 2 due to activated protein C resistance	188055	AD	3	F5
1q24.2	1:170532166-170553834	GORAB, SCYL1BP1, NTKLBP1, GO	Golgin, RAB6-interacting	607983	GORAB	92344	ENSG00000120370,ENST00000367763;;;ENST00000367763		Geroderma osteodysplasticum	231070	AR	3	Gorab
1q24.2	1:170662768-170739421	PRRX1, PMX1, PHOX1, AGOTC	Paired-related homeobox gene 1	167420	PRRX1	5396	ENSG00000116132,ENST00000239461;;;ENST00000239461		Agnathia-otocephaly complex	202650	AD, AR	3	Prrx1
1q24.3	1:171090905-171117819	FMO3, TMAU	Flavin-containing monooxygenase 3	136132	FMO3	2328	ENSG00000007933,ENST00000367755;;;ENST00000367755		Trimethylaminuria	602079	AR	3	Fmo3
1q24.3	1:171635417-171652688	MYOC, TIGR, GLC1A, JOAG, GPOA	Myocilin (trabecular meshwork-induced glucocorticoid response protein)	601652	MYOC	4653	ENSG00000034971,ENST00000037502;;;ENST00000037502		Glaucoma 1A, primary open angle	137750	AD	3	Myoc
1q24.3	1:171781660-171797716	EEF1AKNMT, METTL13, FEAT, KIAA0859, DFNB26M	EEF1A lysine and N-terminal methyltransferase	617987	METTL13	51603	ENSG00000010165,ENST00000361735;;;ENST00000361735	mutation identified in 1 family	{?Deafness, autosomal recessive 26, modifier of}	605429	AD	3	Mettl13
1q24.3	1:172441457-172444069	PIGC, GPI2, GPIBD16, MRT62	Phosphatidylinositol glycan, class C	601730	PIGC	5279	ENSG00000135845,ENST00000344529;;;ENST00000344529		Glycosylphosphatidylinositol biosynthesis defect 16	617816	AR	3	Pigc
1q24.3	1:172659103-172666876	FASLG, TNFSF6, APT1LG1, FASL, ALPS1B	Fas ligand (TNF superfamily, member 6)	134638	FASLG	356	ENSG00000117560,ENST00000367721;;;ENST00000367721		{Lung cancer, susceptibility to}	211980	AD, SMu	3	Fasl
1q24.3	1:172659103-172666876	FASLG, TNFSF6, APT1LG1, FASL, ALPS1B	Fas ligand (TNF superfamily, member 6)	134638	FASLG	356	ENSG00000117560,ENST00000367721;;;ENST00000367721		Autoimmune lymphoproliferative syndrome, type IB	601859	AD	3	Fasl
1q25	1:173000001-185800000	AD14	Alzheimer disease 14	611154		100188754		max lod at D1S218	{Alzheimer disease-14}	611154		2	
1q25	1:173000001-185800000	PDON2	Periodontitis, aggressive, 2	608526		406237		between D1S196 and D1S533	Periodontitis, aggressive, 2	608526		2	
1q25.1	1:173172870-173450733	TNFSF4, GP34, OX4OL	Tumor necrosis factor ligand superfamily, member 4	603594	TNFSF4	7292	ENSG00000117586,ENST00000281834;;;ENST00000281834		{Myocardial infarction, susceptibility to}	608446		3	Tnfsf4
1q25.1	1:173714981-173786692	KLHL20, KLEIP, KLHLX, NEDSZFB	Kelch-like 20	617679	KLHL20	27252	ENSG00000076321,ENST00000209884;;;ENST00000209884		Neurodevelopmental disorder with early-onset seizures, facial dysmorphism, and behavioral abnormalities	621390		3	Klhl20
1q25.1	1:173824673-173858546	DARS2, ASPRS. LBSL	Aspartyl-tRNA synthetase 2	610956	DARS2	55157	ENSG00000117593,ENST00000649689;;;ENST00000649689		Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation	611105	AR	3	Dars2
1q25.1	1:173903800-173917327	SERPINC1, AT3, AT3D, THPH7	Antithrombin III	107300	SERPINC1	462	ENSG00000117601,ENST00000367698;;;ENST00000367698	~17cM distal to FY	Thrombophilia 7 due to antithrombin III deficiency	613118	AD, AR	3	Serpinc1
1q25.1	1:173931084-174022357	RC3H1, KIAA2025, IMDSHY	Roquin	609424	RC3H1	149041	ENSG00000135870,ENST00000367696;;;ENST00000367696	mutation identified in 1 IMDSHY patient	?Immune dysregulation and systemic hyperinflammation syndrome	618998	AR	3	Rc3h1
1q25.1	1:175012958-175023425	MRPS14, COXPD38	Mitochondrial ribosomal protein S14	611978	MRPS14	63931	ENSG00000120333,ENST00000476371;;;ENST00000476371	mutation identified in 1 COXPD38 patient	?Combined oxidative phosphorylation deficiency 38	618378	AR	3	Mrps14
1q25.1	1:175315194-175743595	TNR, NEDSTO	Tenascin R (restrictin, janusin)	601995	TNR	7143	ENSG00000116147,ENST00000367674;;;ENST00000367674		Neurodevelopmental disorder, nonprogressive, with spasticity and transient opisthotonus	619653	AR	3	Tnr
1q25.2	1:176463175-176845601	PAPPA2, PAPPE, SSDA	Pappalysin 2	619485	PAPPA2	60676	ENSG00000116183,ENST00000367662;;;ENST00000367662		Short stature, Dauber-Argente type	619489	AR	3	Pappa2
1q25.2	1:179550539-179575948	PDCN, NPHS2, SRN1	Podocin	604766	NPHS2	7827	ENSG00000116218,ENST00000367615;;;ENST00000367615	modifies phenotype of NPHS1 mutations to FSGS	Nephrotic syndrome, type 2	600995	AR	3	Nphs2
1q25.2	1:179882285-179920076	TOR1AIP1, LAP1, LAP1B, LGMD2Y	Torsin 1A-interacting protein 1	614512	TOR1AIP1	26092	ENSG00000143337,ENST00000606911;;;ENST00000606911	mutation identified in 1 MRRSDC family	?Muscular dystrophy, autosomal recessive, with rigid spine and distal joint contractures	617072	AR	3	Tor1aip1
1q25.2	1:180228375-180278984	LHX4, CPHD4	LIM homeobox gene 4	602146	LHX4	89884	ENSG00000121454,ENST00000263726;;;ENST00000263726	fused to IGH in ALL	Pituitary hormone deficiency, combined, 4	262700	AD	3	Lhx4
1q25.2-q25.3	1:180269653-180502577	ACBD6, NEDPM	Acyl-CoA-binding domain-containing protein 6	616352	ACBD6	84320	ENSG00000230124,ENST00000367595;;;ENST00000367595		Neurodevelopmental disorder with progressive movement abnormalities	620785	AR	3	Acbd6
1q25.3	1:180632022-180890279	XPR1, SYG1, IBGC6	Xenotropic and polytropic retrovirus receptor	605237	XPR1	9213	ENSG00000143324,ENST00000367590;;;ENST00000367590		Basal ganglia calcification, idiopathic, 6	616413	AD	3	Xpr1
1q25.3	1:181317699-181808084	CACNA1E, CACNL1A6, DEE69	Calcium channel, voltage-dependent, alpha 1E subunit	601013	CACNA1E	777	ENSG00000198216,ENST00000367573;;;ENST00000367573		Developmental and epileptic encephalopathy 69	618285	AD	3	Cacna1e
1q25.3	1:182378098-182391790	GLUL, GLNS, DEE116	Glutamate-ammonia ligase (glutamine synthase)	138290	GLUL	2752	ENSG00000135821,ENST00000331872;;;ENST00000331872	pseudogene on chr.9	Developmental and epileptic encephalopathy 116	620806	AD	3	Glul
1q25.3	1:182378098-182391790	GLUL, GLNS, DEE116	Glutamate-ammonia ligase (glutamine synthase)	138290	GLUL	2752	ENSG00000135821,ENST00000331872;;;ENST00000331872	pseudogene on chr.9	Glutamine deficiency, congenital	610015	AR	3	Glul
1q25.3	1:182573634-182589256	RNASEL, RNS4, PRCA1, HPC1	Ribonuclease L (2',5'-oligoisoadenylate synthetase-dependent)	180435	RNASEL	6041	ENSG00000135828,ENST00000367559;;;ENST00000367559		Prostate cancer 1	601518	AD	3	Rnasel
1q25.3	1:182839347-182887982	DHX9, DDX9, NDHII, MRD75	DExH-box helicase 9	603115	DHX9	1660	ENSG00000135829,ENST00000367549;;;ENST00000367549		Intellectual developmental disorder, autosomal dominant 75	620988	AD	3	Dhx9
1q25.3	1:183186264-183258968	LAMC2, LAMNB2, LAMB2T, JEB3A, JEB3B	Laminin, gamma-2 (nicein, 100kD; kalinin, 105kD; BM600, 100kD)	150292	LAMC2	3918	ENSG00000058085,ENST00000264144;;;ENST00000264144		Epidermolysis bullosa, junctional 3A, intermediate	619785	AR	3	Lamc2
1q25.3	1:183186264-183258968	LAMC2, LAMNB2, LAMB2T, JEB3A, JEB3B	Laminin, gamma-2 (nicein, 100kD; kalinin, 105kD; BM600, 100kD)	150292	LAMC2	3918	ENSG00000058085,ENST00000264144;;;ENST00000264144		Epidermolysis bullosa, junctional 3B, severe	619786	AR	3	Lamc2
1q25.3	1:183555562-183601849	NCF2	Neutrophil cytosolic factor-2, 65kD	608515	NCF2	4688	ENSG00000116701,ENST00000367535;;;ENST00000367535		Chronic granulomatous disease 2, autosomal recessive	233710	AR	3	Ncf2
1q25.3	1:183620846-183635783	ARPC5, ARC16, IMD113	Actin-related protein 2/3 complex, subunit 5	604227	ARPC5	10092	ENSG00000162704,ENST00000359856;;;ENST00000359856		Immunodeficiency 113 with autoimmunity and autoinflammation	620565	AR	3	Arpc5
1q25.3	1:184051730-184097485	TSEN15, SEN15, C1orf19, PCH2F	tRNA splicing endonuclease, subunit 15	608756	TSEN15	116461	ENSG00000198860,ENST00000645668;;;ENST00000645668		Pontocerebellar hypoplasia, type 2F	617026	AR	3	Tsen15
1q25.3	1:184690237-184754858	EDEM3, C1orf22, CDG2V	Endoplasmic reticulum degradation-enhancing alpha-mannosidase-like protein 3	610214	EDEM3	80267	ENSG00000116406,ENST00000318130;;;ENST00000318130		Congenital disorder of glycosylation, type IIv	619493	AR	3	Edem3
1q25.3	1:185045558-185102603	RNF2, RING2, RING1B, HIPI3, DING, BAP1, LUSYAM	RING finger protein 2	608985	RNF2	6045	ENSG00000121481,ENST00000367510;;;ENST00000367510		Luo-Schoch-Yamamoto syndrome	619460	AD	3	Rnf2
1q25.3	1:185296388-185317243	IVNS1ABP, NS1BP, ND1, IMD70	Influenza virus NS1A protein-binding protein	609209	IVNS1ABP	10625	ENSG00000116679,ENST00000367498;;;ENST00000367498		Immunodeficiency 70	618969	AD	3	Ivns1abp
1q25.3-q31.1	1:185734391-186190949	HMCN1, FBLN6, FIBL6, ARMD1	Hemicentin (fibulin 6)	608548	HMCN1	83872	ENSG00000143341,ENST00000271588;;;ENST00000271588		{Macular degeneration, age-related, 1}	603075	AD	3	Hmcn1
1q31	1:185800001-198700000	BOS2	Branchiootic syndrome 2	120502		64585			Branchiootic syndrome 2	120502	AD	2	
1q31	1:185800001-198700000	CELIAC7	Celiac disease, susceptibility to, 7	612005		100301522		associated with rs2816316	{Celiac disease, susceptibility to, 7}	612005		2	
1q31	1:185800001-198700000	MGR6, FHM3	Migraine, several forms	607516		317773			{Migraine with or without aura, susceptibility to, 6}	607516	AD	2	
1q31	1:185800001-198700000	MGR6, FHM3	Migraine, several forms	607516		317773			{Migraine, familial hemiplegic, 4}	607516	AD	2	
1q31-q42	1:185800001-236400000	PHA2A, PHA2	Pseudohypoaldosteronism type IIA	145260		7830			Pseudohypoaldosteronism, type IIA	145260	AD	2	
1q31.1	1:185800001-190800000	PSNP2	Supranuclear palsy, progressive, 2	609454		619408		between D1S238 and D1S2823	Supranuclear palsy, progressive, 2	609454	AD	2	
1q31	1:185800001-198700000	PVOP1	Pelvic organ prolapse, susceptibility to, 1	176780		100312952		associated with rs10911193	{Pelvic organ prolapse, susceptibility to, 1}	176780	AD	2	
1q31.1	1:186296273-186314567	PRG4, CACP, MSF, SZP, HAPO	Proteoglycan 4 (megakaryocyte stimulating factor; hemangiopoietin)	604283	PRG4	10216	ENSG00000116690,ENST00000445192;;;ENST00000445192		Camptodactyly-arthropathy-coxa vara-pericarditis syndrome	208250	AR	3	Prg4
1q31.1	1:186311652-186375253	TPR, MRT79	Tumor potentiating region (translocated promoter region)	189940	TPR	7175	ENSG00000047410,ENST00000367478;;;ENST00000367478	mutation identified in 1 MRT79 family	?Intellectual developmental disorder, autosomal recessive 79	620393	AR	3	Tpr
1q31.1	1:186828949-186988981	PLA2G4A, PLA2G4, GURDP	Phospholipase A2, group IVA, cytosolic	600522	PLA2G4A	5321	ENSG00000116711,ENST00000367466;;;ENST00000367466		Gastrointestinal ulceration, recurrent, with dysfunctional platelets	618372	AR	3	Pla2g4a
1q31.2	1:193122031-193254815	CDC73, HRPT2, C1orf28	Cell division cycle 73	607393	CDC73	79577	ENSG00000134371,ENST00000367435;;;ENST00000367435		Hyperparathyroidism-jaw tumor syndrome	145001	AD	3	Cdc73
1q31.2	1:193122031-193254815	CDC73, HRPT2, C1orf28	Cell division cycle 73	607393	CDC73	79577	ENSG00000134371,ENST00000367435;;;ENST00000367435		Hyperparathyroidism, familial primary	145000	AD	3	Cdc73
1q31.2	1:193122031-193254815	CDC73, HRPT2, C1orf28	Cell division cycle 73	607393	CDC73	79577	ENSG00000134371,ENST00000367435;;;ENST00000367435		Parathyroid adenoma with cystic changes	145001	AD	3	Cdc73
1q31.2	1:193122031-193254815	CDC73, HRPT2, C1orf28	Cell division cycle 73	607393	CDC73	79577	ENSG00000134371,ENST00000367435;;;ENST00000367435		Parathyroid carcinoma	608266		3	Cdc73
1q31.3	1:196225779-196608440	KCNT2, SLICK, DEE57	Potassium channel, subfamily T, member 2	610044	KCNT2	343450	ENSG00000162687,ENST00000294725;;;ENST00000294725		Developmental and epileptic encephalopathy 57	617771	AD	3	Kcnt2
1q31.3	1:196652043-196747504	CFH, HF1, HUS, ARMD4, AHUS1	Complement factor H	134370	CFH	3075	ENSG00000000971,ENST00000367429;;;ENST00000367429		{Hemolytic uremic syndrome, atypical, susceptibility to, 1}	235400	AD, AR	3	Cfh,Cfhr4
1q31.3	1:196652043-196747504	CFH, HF1, HUS, ARMD4, AHUS1	Complement factor H	134370	CFH	3075	ENSG00000000971,ENST00000367429;;;ENST00000367429		{Macular degeneration, age-related, 4}	610698	AD	3	Cfh,Cfhr4
1q31.3	1:196652043-196747504	CFH, HF1, HUS, ARMD4, AHUS1	Complement factor H	134370	CFH	3075	ENSG00000000971,ENST00000367429;;;ENST00000367429		Basal laminar drusen	126700	AD	3	Cfh,Cfhr4
1q31.3	1:196652043-196747504	CFH, HF1, HUS, ARMD4, AHUS1	Complement factor H	134370	CFH	3075	ENSG00000000971,ENST00000367429;;;ENST00000367429		Complement factor H deficiency	609814	AD, AR	3	Cfh,Cfhr4
1q31.3	1:196774840-196795407	CFHR3, FHR3, HLF4, CFHL3	Complement factor H-related 3	605336	CFHR3	10878	ENSG00000116785,ENST00000367425;;;ENST00000367425		{Hemolytic uremic syndrome, atypical, susceptibility to}	235400	AD, AR	3	Cfhr2
1q31.3	1:196774840-196795407	CFHR3, FHR3, HLF4, CFHL3	Complement factor H-related 3	605336	CFHR3	10878	ENSG00000116785,ENST00000367425;;;ENST00000367425		{Macular degeneration, age-related, reduced risk of}	603075	AD	3	Cfhr2
